Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Ricky Nolasco,25,15,8,.652,3.52,34,32,0,1,1,0,212.1,192,88,83,28,42,6,186,6,3,1,868,1.102,8.1,1.2,1.8,7.9,4.43,1,2008,MLB,MIA
Scott Olsen*,24,8,11,.421,4.20,33,33,0,0,0,0,201.2,195,106,94,30,69,13,113,3,0,5,855,1.309,8.7,1.3,3.1,5.0,1.64,1,2008,MLB,MIA
Mark Hendrickson*,34,7,8,.467,5.45,36,19,4,0,0,0,133.2,148,87,81,17,48,7,81,5,0,4,590,1.466,10.0,1.1,3.2,5.5,1.69,1,2008,MLB,MIA
Andrew Miller*,23,6,10,.375,5.87,29,20,1,0,0,0,107.1,120,78,70,7,56,4,89,4,0,4,492,1.640,10.1,0.6,4.7,7.5,1.59,1,2008,MLB,MIA
Josh Johnson,24,7,1,.875,3.61,14,14,0,1,0,0,87.1,91,36,35,7,27,1,77,1,0,4,365,1.351,9.4,0.7,2.8,7.9,2.85,1,2008,MLB,MIA
Chris Volstad,21,6,4,.600,2.88,15,14,0,0,0,0,84.1,76,30,27,3,36,4,52,5,0,0,365,1.328,8.1,0.3,3.8,5.5,1.44,1,2008,MLB,MIA
Kevin Gregg,30,7,8,.467,3.41,72,0,59,0,0,29,68.2,51,30,26,3,37,4,58,4,0,7,296,1.282,6.7,0.4,4.8,7.6,1.57,1,2008,MLB,MIA
Renyel Pinto*,25,2,5,.286,4.45,67,0,11,0,0,0,64.2,52,33,32,9,39,2,56,4,0,8,284,1.407,7.2,1.3,5.4,7.8,1.44,1,2008,MLB,MIA
Doug Waechter,27,4,2,.667,3.69,48,0,10,0,0,0,63.1,63,29,26,7,21,3,46,2,0,2,275,1.326,9.0,1.0,3.0,6.5,2.19,1,2008,MLB,MIA
Matt Lindstrom,28,3,3,.500,3.14,66,0,27,0,0,5,57.1,57,21,20,1,26,4,43,1,0,4,245,1.448,8.9,0.2,4.1,6.8,1.65,1,2008,MLB,MIA
Joe Nelson,33,3,1,.750,2.00,59,0,20,0,0,1,54.0,42,16,12,5,22,4,60,2,0,3,230,1.185,7.0,0.8,3.7,10.0,2.73,1,2008,MLB,MIA
Logan Kensing,25,3,1,.750,4.23,48,0,7,0,0,0,55.1,50,26,26,7,33,5,55,4,0,7,254,1.500,8.1,1.1,5.4,8.9,1.67,1,2008,MLB,MIA
Anibal Sanchez,24,2,5,.286,5.57,10,10,0,0,0,0,51.2,54,35,32,7,27,2,50,6,0,1,241,1.568,9.4,1.2,4.7,8.7,1.85,1,2008,MLB,MIA
Burke Badenhop,25,2,3,.400,6.08,13,8,2,0,0,0,47.1,55,34,32,7,21,1,35,3,0,2,218,1.606,10.5,1.3,4.0,6.7,1.67,1,2008,MLB,MIA
Justin Miller,30,4,2,.667,4.24,46,0,8,0,0,0,46.2,46,26,22,4,20,3,43,3,1,1,202,1.414,8.9,0.8,3.9,8.3,2.15,1,2008,MLB,MIA
Ryan Tucker,21,2,3,.400,8.27,13,6,3,0,0,0,37.0,46,34,34,8,23,1,28,2,0,1,178,1.865,11.2,1.9,5.6,6.8,1.22,1,2008,MLB,MIA
Taylor Tankersley*,25,0,1,.000,8.15,25,0,3,0,0,0,17.2,22,16,16,6,8,0,13,1,0,3,84,1.698,11.2,3.1,4.1,6.6,1.63,1,2008,MLB,MIA
Rick van den Hurk,23,1,1,.500,7.71,4,4,0,0,0,0,14.0,20,12,12,1,10,0,20,2,0,0,74,2.143,12.9,0.6,6.4,12.9,2.00,1,2008,MLB,MIA
Arthur Rhodes*,38,2,0,1.000,0.68,25,0,2,0,0,1,13.1,11,1,1,0,3,2,14,0,0,0,54,1.050,7.4,0.0,2.0,9.5,4.67,1,2008,MLB,MIA
Frankie De La Cruz,24,0,0,,18.00,6,1,1,0,0,0,9.0,15,20,18,2,11,0,4,0,0,1,53,2.889,15.0,2.0,11.0,4.0,0.36,1,2008,MLB,MIA
Lee Gardner,33,0,0,,10.80,7,0,0,0,0,0,6.2,14,8,8,2,4,0,4,0,0,0,38,2.700,18.9,2.7,5.4,5.4,1.00,1,2008,MLB,MIA
Jesus Delgado,24,0,0,,4.50,2,0,1,0,0,0,2.0,1,1,1,0,3,0,0,0,0,1,10,2.000,4.5,0.0,13.5,0.0,0.00,1,2008,MLB,MIA
