Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Gil Meche,29,14,11,.560,3.98,34,34,0,0,0,0,210.1,204,98,93,19,73,2,183,0,0,5,886,1.317,8.7,0.8,3.1,7.8,2.51,1,2008,MLB,KCR
Zack Greinke,24,13,10,.565,3.47,32,32,0,1,0,0,202.1,202,87,78,21,56,1,183,4,1,8,851,1.275,9.0,0.9,2.5,8.1,3.27,1,2008,MLB,KCR
Brian Bannister,27,9,16,.360,5.76,32,32,0,1,0,0,182.2,215,127,117,29,58,1,113,7,1,7,811,1.495,10.6,1.4,2.9,5.6,1.95,1,2008,MLB,KCR
Luke Hochevar,24,6,12,.333,5.51,22,22,0,0,0,0,129.0,143,84,79,12,47,1,72,5,0,7,566,1.473,10.0,0.8,3.3,5.0,1.53,1,2008,MLB,KCR
Kyle Davies,24,9,7,.563,4.06,21,21,0,0,0,0,113.0,121,57,51,10,43,0,71,2,1,8,487,1.451,9.6,0.8,3.4,5.7,1.65,1,2008,MLB,KCR
Joakim Soria,24,2,3,.400,1.60,63,0,57,0,0,42,67.1,39,13,12,5,19,1,66,6,1,1,260,0.861,5.2,0.7,2.5,8.8,3.47,1,2008,MLB,KCR
Ramon Ramirez,26,3,2,.600,2.64,71,0,15,0,0,1,71.2,57,23,21,2,31,6,70,0,1,6,295,1.228,7.2,0.3,3.9,8.8,2.26,1,2008,MLB,KCR
Ron Mahay*,37,5,0,1.000,3.48,57,0,3,0,0,0,64.2,61,27,25,6,29,0,49,1,0,1,278,1.392,8.5,0.8,4.0,6.8,1.69,1,2008,MLB,KCR
Joel Peralta,32,1,2,.333,5.98,40,0,12,0,0,0,52.2,56,37,35,15,14,0,38,2,0,1,224,1.329,9.6,2.6,2.4,6.5,2.71,1,2008,MLB,KCR
Juan Carlos Oviedo,26,4,1,.800,2.98,45,0,12,0,0,0,48.1,45,19,16,2,15,2,26,4,0,3,205,1.241,8.4,0.4,2.8,4.8,1.73,1,2008,MLB,KCR
Brett Tomko,35,2,7,.222,6.97,16,10,1,0,0,0,60.2,80,49,47,11,13,0,40,0,0,4,271,1.533,11.9,1.6,1.9,5.9,3.08,1,2008,MLB,KCR
Rob Tejeda,26,2,2,.500,3.20,25,1,14,0,0,0,39.1,22,17,14,3,19,0,41,1,0,5,157,1.042,5.0,0.7,4.3,9.4,2.16,1,2008,MLB,KCR
Brandon Duckworth,32,3,3,.500,4.50,7,7,0,0,0,0,38.0,38,20,19,2,19,0,20,3,0,0,167,1.500,9.0,0.5,4.5,4.7,1.05,1,2008,MLB,KCR
Yasuhiko Yabuta,35,1,3,.250,4.78,31,0,12,0,0,0,37.2,41,21,20,6,17,0,25,0,0,1,168,1.540,9.8,1.4,4.1,6.0,1.47,1,2008,MLB,KCR
Jimmy Gobble*,26,0,2,.000,8.81,39,0,10,0,0,1,31.2,39,31,31,5,23,1,27,2,0,6,159,1.958,11.1,1.4,6.5,7.7,1.17,1,2008,MLB,KCR
John Bale*,34,0,3,.000,4.39,13,3,1,0,0,0,26.2,29,13,13,1,6,0,14,0,0,1,110,1.313,9.8,0.3,2.0,4.7,2.33,1,2008,MLB,KCR
Horacio Ramirez*,28,1,1,.500,2.59,15,0,4,0,0,0,24.1,21,9,7,1,1,0,11,2,0,1,96,0.904,7.8,0.4,0.4,4.1,11.00,1,2008,MLB,KCR
Jeff Fulchino,28,0,1,.000,9.00,12,0,7,0,0,0,14.0,21,15,14,2,8,0,12,1,0,1,72,2.071,13.5,1.3,5.1,7.7,1.50,1,2008,MLB,KCR
Kip Wells,31,0,1,.000,8.71,10,0,2,0,0,0,10.1,10,10,10,1,11,0,9,1,0,1,50,2.032,8.7,0.9,9.6,7.8,0.82,1,2008,MLB,KCR
Josh Newman*,26,0,0,,7.71,4,0,3,0,0,0,7.0,10,9,6,1,6,0,2,0,0,0,35,2.286,12.9,1.3,7.7,2.6,0.33,1,2008,MLB,KCR
Hideo Nomo,39,0,0,,18.69,3,0,2,0,0,0,4.1,10,9,9,3,4,0,3,0,0,1,27,3.231,20.8,6.2,8.3,6.2,0.75,1,2008,MLB,KCR
Devon Lowery,25,0,0,,10.38,5,0,2,0,0,0,4.1,6,5,5,2,2,0,6,0,0,0,21,1.846,12.5,4.2,4.2,12.5,3.00,1,2008,MLB,KCR
Carlos Rosa,23,0,0,,2.70,2,0,1,0,0,0,3.1,3,1,1,0,0,0,3,0,0,0,12,0.900,8.1,0.0,0.0,8.1,,1,2008,MLB,KCR
Neal Musser*,27,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,3,1.000,0.0,0.0,9.0,0.0,0.00,1,2008,MLB,KCR
Tony Pena,27,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,1,2008,MLB,KCR
