Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jason Arnold,27,0,2,.000,1.90,12,2,4,0,0,0,23.2,17,6,5,1,10,0,29,3,0,4,96,1.141,6.5,0.4,3.8,11.0,2.90,0,2006,AA,TOR
Jim Bullard*,26,2,2,.500,3.46,32,0,12,0,0,2,26.0,25,15,10,2,13,0,29,2,0,1,119,1.462,8.7,0.7,4.5,10.0,2.23,0,2006,AA,TOR
A.J. Burnett,29,1,0,1.000,1.50,1,1,0,0,0,0,6.0,2,2,1,1,3,0,9,0,0,0,22,0.833,3.0,1.5,4.5,13.5,3.00,1,2006,AA,TOR
Jordan De Jong,27,4,0,1.000,1.45,23,0,10,0,0,0,37.1,26,8,6,2,14,0,38,4,0,2,156,1.071,6.3,0.5,3.4,9.2,2.71,1,2006,AA,TOR
Evan Fahrner,28,0,0,,6.35,3,0,1,0,0,0,5.2,7,5,4,0,4,0,5,0,0,1,28,1.941,11.1,0.0,6.4,7.9,1.25,0,2006,AA,TOR
Connor Falkenbach,24,0,0,,6.75,7,0,3,0,0,0,9.1,14,8,7,0,5,0,5,1,0,0,46,2.036,13.5,0.0,4.8,4.8,1.00,0,2006,AA,TOR
Danny Hill,24,3,7,.300,5.54,44,3,12,0,0,0,74.2,90,49,46,10,30,0,62,0,0,7,339,1.607,10.8,1.2,3.6,7.5,2.07,0,2006,AA,TOR
Ryan Houston,26,1,0,1.000,2.70,5,0,3,0,0,0,6.2,6,2,2,1,2,0,11,1,0,0,29,1.200,8.1,1.4,2.7,14.9,5.50,0,2006,AA,TOR
Kurt Isenberg*,24,3,9,.250,5.67,20,14,3,0,0,0,87.1,121,57,55,5,22,0,55,2,0,5,394,1.637,12.5,0.5,2.3,5.7,2.50,0,2006,AA,TOR
Justin James,24,2,0,1.000,2.38,24,0,8,0,0,0,41.2,42,11,11,2,10,0,38,2,0,3,172,1.248,9.1,0.4,2.2,8.2,3.80,1,2006,AA,TOR
Erik Kratz,26,0,0,,27.00,1,0,1,0,0,0,1.0,4,3,3,0,1,0,1,0,0,0,8,5.000,36.0,0.0,9.0,9.0,1.00,1,2006,AA,TOR
Jesse Litsch,21,3,4,.429,5.06,12,12,0,1,0,0,69.1,85,44,39,6,13,0,54,6,0,3,298,1.413,11.0,0.8,1.7,7.0,4.15,1,2006,AA,TOR
Mike MacDonald,24,13,9,.591,3.94,28,28,0,2,1,0,171.1,180,85,75,9,37,2,103,7,0,6,719,1.267,9.5,0.5,1.9,5.4,2.78,0,2006,AA,TOR
Rodney Ormond,29,6,5,.545,2.44,51,0,28,0,0,6,73.2,53,25,20,8,15,0,54,4,1,4,283,0.923,6.5,1.0,1.8,6.6,3.60,0,2006,AA,TOR
Paul Phillips,22,0,0,,7.71,3,0,1,0,0,0,2.1,2,3,2,0,3,0,5,0,0,1,12,2.143,7.7,0.0,11.6,19.3,1.67,0,2006,AA,TOR
David Purcey*,24,4,5,.444,5.60,16,16,0,0,0,0,88.1,101,59,55,9,44,0,81,12,0,6,414,1.642,10.3,0.9,4.5,8.3,1.84,1,2006,AA,TOR
Ismael Ramirez,25,7,5,.583,2.08,20,19,0,0,0,0,108.1,85,31,25,10,32,1,75,0,0,2,430,1.080,7.1,0.8,2.7,6.2,2.34,0,2006,AA,TOR
Davis Romero*,23,6,5,.545,2.93,12,12,0,1,1,0,73.2,57,27,24,3,19,1,70,2,0,2,292,1.032,7.0,0.4,2.3,8.6,3.68,1,2006,AA,TOR
Ricky Romero*,21,2,7,.222,5.08,12,12,0,0,0,0,67.1,65,43,38,7,26,0,41,1,0,6,288,1.351,8.7,0.9,3.5,5.5,1.58,1,2006,AA,TOR
Jason Scobie,26,1,0,1.000,1.50,1,1,0,0,0,0,6.0,8,1,1,0,0,0,2,0,0,1,25,1.333,12.0,0.0,0.0,3.0,,0,2006,AA,TOR
Tracy Thorpe,25,3,1,.750,2.91,54,0,39,0,0,18,55.2,33,20,18,4,29,2,62,2,1,5,229,1.114,5.3,0.6,4.7,10.0,2.14,0,2006,AA,TOR
Jamie Vermilyea,24,0,0,,1.65,5,1,2,0,0,1,16.1,15,4,3,0,0,0,7,0,0,0,63,0.918,8.3,0.0,0.0,3.9,,1,2006,AA,TOR
Brian Wolfe,25,1,3,.250,5.74,24,2,6,0,0,0,42.1,54,30,27,5,15,0,34,1,1,2,198,1.630,11.5,1.1,3.2,7.2,2.27,1,2006,AA,TOR
Kyle Yates,23,6,9,.400,3.75,28,18,3,1,1,1,127.1,118,60,53,10,38,1,102,6,0,3,535,1.225,8.3,0.7,2.7,7.2,2.68,0,2006,AA,TOR
