Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Paul Ah Yat,25,19,24,20,0,3,0,0,0,0,0,0,1,13,.150,.190,.150,.340,3,0,0,3,0,0,,0
Jimmy Anderson*,24,2,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,,1
Luis Andujar,27,25,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,1
Bronson Arroyo,23,15,30,27,3,8,1,0,0,0,0,0,0,6,.296,.296,.333,.630,9,0,0,3,0,0,,1
Bruce Aven,28,3,11,10,1,3,1,0,0,3,0,0,1,3,.300,.364,.400,.764,4,0,0,0,0,1,,1
Cory Bailey,29,55,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,1
Travis Baptist*,28,34,27,20,3,3,0,0,0,0,0,0,4,10,.150,.292,.150,.442,3,0,0,3,0,0,,1
Brent Brede*,28,101,309,269,38,67,15,0,1,23,2,1,35,51,.249,.336,.316,.651,85,8,1,2,2,0,,1
Darryl Brinkley,31,38,128,113,19,34,5,1,2,16,3,3,13,27,.301,.375,.416,.791,47,2,1,0,1,1,,0
Adrian Brown#,26,8,29,26,3,6,1,0,0,2,3,0,2,4,.231,.310,.269,.580,7,0,1,0,0,0,,1
Emil Brown,25,70,284,237,44,74,20,1,5,25,26,4,40,44,.312,.423,.468,.891,111,8,6,0,1,1,,1
Ambioris Cleto,20,4,16,14,0,2,0,0,0,2,0,0,1,5,.143,.250,.143,.393,2,0,1,0,0,0,,0
Ivan Cruz*,32,36,138,121,15,38,11,0,7,28,0,0,15,26,.314,.391,.579,.970,70,3,1,0,1,0,,1
Mike Diorio,27,6,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,1,0,0,,0
Luis Figueroa#,26,23,65,64,6,16,1,0,3,8,2,1,1,8,.250,.262,.406,.668,26,2,0,0,0,0,,1
Mike Garcia,32,24,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Chad Hermansen,22,78,329,294,47,66,12,1,11,38,16,4,25,89,.224,.304,.384,.688,113,2,9,0,1,0,,1
Alex Hernandez*,23,76,288,276,29,76,17,2,8,37,6,3,11,60,.275,.306,.438,.744,121,6,1,0,0,1,,1
Randy Knorr,31,13,46,40,3,6,1,0,1,4,0,1,6,11,.150,.261,.250,.511,10,1,0,0,0,0,,1
Tim Laker,30,121,484,421,70,104,28,4,19,75,5,0,54,73,.247,.329,.468,.796,197,9,1,0,8,1,,1
Danny Leon,33,3,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Josias Manzanillo,32,15,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,1
Rob Mattson*,33,18,26,20,2,3,0,0,0,0,0,0,0,9,.150,.150,.150,.300,3,0,0,6,0,0,,0
Sam McConnell*,24,8,9,8,0,1,0,0,0,0,0,0,1,2,.125,.222,.125,.347,1,3,0,0,0,0,,1
Ray Montgomery,30,71,254,228,36,59,10,1,7,29,3,5,19,38,.259,.335,.404,.738,92,8,7,0,0,1,,1
Abraham Nunez#,24,90,394,351,49,97,11,1,3,29,20,5,36,46,.276,.344,.339,.683,119,7,1,4,2,0,,1
Brian O'Connor*,23,5,10,10,0,1,1,0,0,0,0,0,0,3,.100,.100,.200,.300,2,0,0,0,0,0,,1
Gavin Osteen,30,14,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,,0
Jose Parra,27,23,21,16,2,1,0,0,0,1,0,0,3,7,.063,.211,.063,.273,1,0,0,2,0,0,,1
Jarrod Patterson*,26,70,217,198,25,55,10,0,5,30,0,2,13,40,.278,.326,.404,.730,80,2,2,2,2,0,,1
