Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
John Ambrose,25,13,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,,0
Jesús Ametller*,25,10,29,28,2,6,2,0,0,2,0,1,0,3,.214,.207,.286,.493,8,0,0,0,1,0,,0
Alan Benes,28,10,13,10,1,3,1,0,0,1,0,0,1,2,.300,.364,.400,.764,4,0,0,2,0,0,,1
Andy Bevins,24,5,23,22,1,4,2,0,0,3,0,0,1,3,.182,.217,.273,.490,6,1,0,0,0,0,,0
Steve Bieser*,32,94,309,262,41,67,11,3,0,14,10,3,35,29,.256,.357,.321,.678,84,2,7,4,1,2,,1
Justin Brunette*,24,30,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0,0,0,0,0,0,,1
Stubby Clapp*,27,129,600,505,89,138,28,8,1,52,10,5,80,88,.273,.375,.366,.742,185,7,5,6,4,0,,1
Victor Cole#,32,5,6,5,0,0,0,0,0,0,0,0,1,1,.000,.167,.000,.167,0,0,0,0,0,0,,1
Jim Dougherty,32,60,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,1,0,0,0,0,,1
Alex Eckelman,25,6,16,16,2,6,0,0,0,1,0,0,0,1,.375,.375,.375,.750,6,0,0,0,0,0,,0
Bryan Eversgerd,31,48,5,5,1,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800,2,1,0,0,0,0,,1
Luis Garcia,25,112,410,386,53,112,17,3,11,44,5,5,13,65,.290,.320,.435,.755,168,11,5,4,2,0,,1
Chris Haas*,23,23,65,56,7,12,1,0,1,9,0,0,9,11,.214,.323,.286,.609,16,2,0,0,0,0,,0
Luther Hackman,25,22,27,20,4,4,2,0,0,1,0,0,4,9,.200,.333,.300,.633,6,0,0,3,0,0,,1
Rick Heiserman,27,55,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,1
Darren Holmes,34,9,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Thomas Howard#,35,17,43,34,7,9,2,0,0,5,0,1,7,6,.265,.419,.324,.742,11,2,2,0,0,1,,1
Chad Hutchinson,23,5,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,1
Brian Johnson,32,15,54,48,6,12,6,0,2,7,0,0,4,10,.250,.333,.500,.833,24,2,2,0,0,0,,1
Jason Karnuth,24,17,26,22,4,8,2,0,1,4,0,0,2,6,.364,.417,.591,1.008,13,0,0,2,0,0,,1
Mark Little,27,107,489,424,70,120,29,7,15,64,22,11,51,98,.283,.373,.491,.864,208,2,11,1,2,1,,1
Lou Lucca,29,122,508,462,70,131,31,2,14,70,7,4,32,61,.284,.340,.450,.790,208,10,9,2,3,3,,0
Eli Marrero,26,6,15,15,1,1,0,0,0,0,0,0,0,2,.067,.067,.067,.133,1,1,0,0,0,0,,1
Pablo Martinez#,31,52,168,151,16,33,5,0,1,15,6,2,10,42,.219,.268,.272,.540,41,8,1,4,2,0,,1
Mike Matthews*,26,10,11,11,0,3,2,0,0,2,0,0,0,4,.273,.273,.455,.727,5,0,0,0,0,0,,1
Keith McDonald,27,83,308,266,34,70,15,0,5,30,0,2,28,59,.263,.333,.376,.709,100,8,3,5,6,1,,1
Henry Mercedes,30,5,15,12,4,4,0,1,1,3,0,0,2,6,.333,.429,.750,1.179,9,0,0,1,0,0,,1
Matt Morris,25,3,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,,1
Juan Munoz*,26,32,82,79,6,17,7,0,0,7,2,1,2,10,.215,.232,.304,.536,24,2,0,0,1,0,,0
Mark Nussbeck*,26,21,27,25,2,3,1,0,0,1,0,0,1,6,.120,.154,.160,.314,4,1,0,1,0,0,,0
Eduardo Perez,30,77,324,277,57,80,12,3,19,66,10,3,43,48,.289,.383,.560,.942,155,9,1,0,3,1,,1
Albert Pujols,20,3,15,14,1,3,1,0,0,2,1,0,1,2,.214,.267,.286,.552,4,0,0,0,0,0,,1
Fred Rath,27,18,16,15,3,3,1,0,0,1,0,0,1,5,.200,.250,.267,.517,4,0,0,0,0,0,,1
Britt Reames,26,14,20,17,2,4,0,0,1,1,0,0,0,1,.235,.235,.412,.647,7,0,0,3,0,0,,1
Chris Richard*,26,95,432,375,64,104,24,0,16,75,9,3,50,70,.277,.366,.469,.835,176,5,4,0,3,4,,1
Jose Rodriguez*,25,40,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Bud Smith*,20,9,21,16,1,3,0,0,0,2,0,0,3,5,.188,.316,.188,.503,3,0,0,2,0,0,,1
Gene Stechschulte,26,41,1,1,1,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,2,0,0,0,0,0,,1
Kennie Steenstra,29,10,3,2,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,1,0,0,,1
Larry Sutton*,30,95,422,347,61,89,21,2,12,70,4,1,67,56,.256,.377,.432,.809,150,12,3,0,5,5,,1
Fernando Tatis,25,3,10,9,0,0,0,0,0,0,0,0,1,3,.000,.100,.000,.100,0,0,0,0,0,0,,1
Mark Thompson,29,7,7,7,0,2,0,0,0,0,0,0,0,2,.286,.286,.286,.571,2,0,0,0,0,0,,1
