Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Henderson Alvarez III,23,1,0,1.000,0.00,2,2,0,0,0,0,14.1,5,0,0,0,0,0,13,0,0,0,48,0.349,3.1,0.0,0.0,8.2,,,1
Pete Andrelczyk,27,0,1,.000,3.10,16,0,7,0,0,2,20.1,19,8,7,1,6,0,15,1,0,1,86,1.230,8.4,0.4,2.7,6.6,2.50,,0
Michael Brady,26,2,2,.500,1.53,49,0,44,0,0,23,53.0,42,12,9,2,9,2,55,3,0,0,214,0.962,7.1,0.3,1.5,9.3,6.11,,1
Arquimedes Caminero,26,5,2,.714,3.61,42,0,11,0,0,5,52.1,34,23,21,4,21,0,68,3,0,1,211,1.051,5.8,0.7,3.6,11.7,3.24,,1
Collin Cargill,25,4,1,.800,1.61,38,0,13,0,0,0,56.0,29,13,10,2,15,1,27,0,0,3,204,0.786,4.7,0.3,2.4,4.3,1.80,,0
Adam Conley*,23,11,7,.611,3.25,26,25,0,3,1,0,138.2,125,61,50,7,37,0,129,7,0,1,581,1.168,8.1,0.5,2.4,8.4,3.49,,1
Jordan Conley,26,1,1,.500,5.51,12,0,3,0,0,0,16.1,16,13,10,5,8,0,15,0,0,1,75,1.469,8.8,2.8,4.4,8.3,1.88,,0
Grant Dayton*,25,4,4,.500,2.37,30,0,11,0,0,1,38.0,33,10,10,4,12,0,56,1,0,2,160,1.184,7.8,0.9,2.8,13.3,4.67,,1
Anthony DeSclafani,23,5,4,.556,3.36,13,13,0,0,0,0,75.0,74,31,28,7,14,0,62,4,1,4,304,1.173,8.9,0.8,1.7,7.4,4.43,,1
Sam Dyson,25,3,7,.300,2.63,16,15,0,0,0,0,75.1,72,36,22,0,23,1,41,10,0,1,327,1.261,8.6,0.0,2.7,4.9,1.78,,1
Nathan Eovaldi,23,1,0,1.000,5.40,3,3,0,0,0,0,11.2,13,7,7,0,4,0,9,0,0,0,51,1.457,10.0,0.0,3.1,6.9,2.25,,1
Bryan Evans,26,7,5,.583,3.32,21,11,4,1,1,1,78.2,75,33,29,9,7,0,81,1,0,2,318,1.042,8.6,1.0,0.8,9.3,11.57,,0
Brian Flynn*,23,1,1,.500,1.57,4,4,0,0,0,0,23.0,18,4,4,2,3,0,25,1,0,0,87,0.913,7.0,0.8,1.2,9.8,8.33,,1
Andrew Heaney*,22,4,1,.800,2.94,6,6,0,1,0,0,33.2,31,11,11,2,9,0,23,0,0,0,138,1.188,8.3,0.5,2.4,6.1,2.56,,1
Jay Jackson,25,3,6,.333,3.16,14,14,0,0,0,0,79.2,59,32,28,6,22,0,73,3,2,0,319,1.017,6.7,0.7,2.5,8.2,3.32,,1
Raudel Lazo*,24,1,0,1.000,0.00,5,0,4,0,0,1,7.0,3,0,0,0,1,0,9,0,0,0,25,0.571,3.9,0.0,1.3,11.6,9.00,,1
James Leverton*,27,1,1,.500,5.85,11,1,0,0,0,0,20.0,22,14,13,2,2,0,19,3,0,0,83,1.200,9.9,0.9,0.9,8.6,9.50,,0
Scott McGough,23,4,3,.571,2.63,36,0,11,0,0,1,61.2,48,21,18,4,18,3,56,0,1,0,251,1.070,7.0,0.6,2.6,8.2,3.11,,1
Robert Morey,24,4,8,.333,5.31,20,20,0,2,0,0,103.1,119,65,61,10,41,1,69,1,0,9,463,1.548,10.4,0.9,3.6,6.0,1.68,,0
Matt Neil,26,2,2,.500,3.05,15,10,2,0,0,0,59.0,57,24,20,3,15,1,49,4,0,6,251,1.220,8.7,0.5,2.3,7.5,3.27,,0
Justin Nicolino*,21,3,2,.600,4.96,9,9,0,1,0,0,45.1,63,29,25,2,12,0,31,2,0,1,205,1.654,12.5,0.4,2.4,6.2,2.58,,1
Mike Ojala,25,1,1,.500,6.12,16,1,7,0,0,0,25.0,36,17,17,3,12,1,15,1,0,1,121,1.920,13.0,1.1,4.3,5.4,1.25,,0
Edgar Olmos*,23,4,2,.667,2.50,38,0,8,0,0,1,50.1,47,20,14,1,27,0,41,1,0,6,222,1.470,8.4,0.2,4.8,7.3,1.52,,1
Robert Ravago,22,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,0,2,0,1,0,0,0,7,4.000,18.0,0.0,18.0,9.0,0.50,,0
Rett Varner,25,1,1,.500,5.25,10,0,1,0,0,0,12.0,17,8,7,3,3,0,10,2,0,0,56,1.667,12.8,2.3,2.3,7.5,3.33,,0
Rob Waite,26,0,1,.000,4.63,6,2,0,0,0,0,11.2,14,6,6,0,6,1,7,1,0,0,54,1.714,10.8,0.0,4.6,5.4,1.17,,0
Nick Wittgren,22,0,0,,0.00,4,0,1,0,0,1,4.0,0,0,0,0,0,0,4,0,0,0,13,0.000,0.0,0.0,0.0,9.0,,,1
27 Players,24.6,73,63,.537,3.29,136,136,128,8,13,36,1166.1,1073,499,427,79,329,11,1003,49,4,39,4874,1.202,8.3,0.6,2.5,7.7,3.05,,0
