Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Joaquin Arias,21,124,525,493,56,132,14,10,4,49,26,10,19,64,.268,.296,.361,.657,178,6,4,2,7,2,1
Aarom Baldiris,23,78,284,264,20,57,9,1,2,23,1,2,11,46,.216,.253,.280,.533,74,3,3,3,3,0,0
Dave Berg,35,8,30,27,2,5,0,0,0,0,0,0,2,5,.185,.241,.185,.427,5,1,0,1,0,0,1
Jason Botts#,25,63,259,220,43,68,19,1,13,39,6,0,31,61,.309,.398,.582,.980,128,3,4,0,4,3,1
Jace Brewer,27,65,214,194,15,47,8,2,2,17,1,4,10,36,.242,.284,.335,.619,65,4,2,6,2,0,0
Adrian Brown#,32,36,142,122,15,36,4,1,1,11,11,1,17,18,.295,.379,.369,.747,45,7,0,2,1,1,1
Jamie Burke,34,102,399,370,46,103,21,1,10,49,0,0,22,41,.278,.323,.422,.745,156,15,3,3,1,0,1
Mark DeRosa,31,3,12,12,2,6,1,0,0,0,0,0,0,1,.500,.500,.583,1.083,7,0,0,0,0,0,1
Victor Diaz,24,3,15,13,1,5,0,0,0,2,0,0,1,6,.385,.400,.385,.785,5,0,0,0,1,0,1
Erubiel Durazo*,32,22,86,77,9,23,5,0,2,12,0,0,9,12,.299,.372,.442,.814,34,3,0,0,0,1,1
Rashad Eldridge#,24,36,139,123,10,27,3,0,2,14,3,3,12,33,.220,.290,.293,.583,36,4,1,1,2,0,0
Tom Gregorio,29,37,124,110,8,24,2,0,2,15,0,0,10,23,.218,.279,.291,.570,32,5,0,2,2,0,1
Freddy Guzman#,25,69,293,252,45,71,9,2,1,14,31,9,36,36,.282,.375,.345,.720,87,4,2,2,1,1,1
Hunter Harrigan,23,1,4,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,0,0,0,0
Jason Hart,28,88,338,307,39,78,19,1,14,45,1,1,23,61,.254,.315,.459,.775,141,12,5,2,1,3,1
Justin Hatcher,26,7,14,14,2,2,0,0,1,1,0,0,0,6,.143,.143,.357,.500,5,0,0,0,0,0,0
Adam Hyzdu,34,128,524,439,64,119,25,4,19,80,7,4,74,102,.271,.370,.476,.846,209,8,1,0,10,1,1
Ian Kinsler,24,10,41,39,7,10,3,0,2,6,1,1,2,5,.256,.293,.487,.780,19,1,0,0,0,0,1
Gary Matthews#,31,6,26,21,10,9,2,0,0,1,2,0,4,0,.429,.538,.524,1.062,11,0,1,0,0,1,1
Marshall McDougall,27,4,14,14,1,3,1,0,0,1,0,0,0,1,.214,.214,.286,.500,4,1,0,0,0,0,1
Drew Meyer*,24,95,403,364,37,83,14,4,2,28,9,11,27,91,.228,.278,.305,.583,111,10,0,8,4,0,1
Adam Morrissey,25,42,160,144,13,34,8,1,1,15,2,3,11,38,.236,.296,.326,.622,47,2,2,1,2,0,0
Laynce Nix*,25,77,314,286,39,77,14,1,10,55,4,1,18,77,.269,.323,.430,.753,123,2,6,1,3,1,1
Miguel Ojeda,31,14,53,47,8,16,2,0,0,4,0,0,6,8,.340,.415,.383,.798,18,2,0,0,0,1,1
Tim Olson,27,13,41,39,2,5,0,0,0,1,1,0,2,9,.128,.171,.128,.299,5,1,0,0,0,0,1
Randall Simon*,31,19,72,63,3,20,5,0,1,7,0,0,7,7,.317,.389,.444,.833,28,3,1,0,1,0,1
Vince Sinisi*,24,14,57,50,6,11,4,0,0,7,0,0,6,9,.220,.298,.300,.598,15,1,0,0,1,2,0
Will Smith*,24,43,148,132,14,37,7,0,3,15,0,0,15,26,.280,.351,.402,.753,53,4,0,0,1,1,0
Nick Trzesniak,25,50,180,161,20,41,9,0,1,12,4,2,15,29,.255,.316,.329,.646,53,3,0,3,1,0,0
Derek Wathan#,29,3,8,8,0,1,0,0,0,1,1,0,0,1,.125,.125,.125,.250,1,0,0,0,0,0,0
Anthony Webster*,23,69,265,242,30,65,15,2,3,19,16,4,13,36,.269,.317,.384,.701,93,8,4,6,0,0,0
Ruddy Yan#,24,20,59,50,9,11,1,1,0,1,4,0,8,5,.220,.328,.280,.608,14,2,0,1,0,1,0
Eric Young Sr.,39,9,33,27,3,6,2,3,0,1,0,2,4,4,.222,.364,.519,.882,14,0,2,0,0,0,1
