Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Mark Alexander,25,12,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Nick Alvarez,29,54,173,157,27,46,7,1,3,14,5,1,13,28,.293,.355,.408,.762,64,6,2,1,0,1,0
Willy Aybar#,23,50,222,197,30,62,12,1,10,41,1,3,22,24,.315,.383,.538,.921,106,6,1,0,2,1,1
Edwin Bellorin,24,96,350,321,32,75,13,1,7,49,1,2,14,59,.234,.266,.346,.612,111,12,2,8,5,1,1
Chad Billingsley,21,13,10,8,0,0,0,0,0,0,0,0,1,4,.000,.111,.000,.111,0,0,0,1,0,0,1
Pat Borders,43,6,19,19,0,1,0,0,0,0,0,0,0,2,.053,.053,.053,.105,1,1,0,0,0,0,1
Jeremy Brown,22,3,5,4,1,0,0,0,0,0,0,0,1,1,.000,.200,.000,.200,0,0,0,0,0,0,0
Giovanni Carrara,38,21,7,6,0,1,1,0,0,3,0,0,0,3,.167,.167,.333,.500,2,0,0,1,0,0,1
Lance Carter,31,45,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,1
Einar Diaz,33,2,7,7,0,3,2,0,0,2,0,0,0,1,.429,.429,.714,1.143,5,1,0,0,0,0,1
Jeff Duncan*,27,89,321,278,53,83,10,2,6,26,21,7,32,55,.299,.384,.414,.798,115,4,8,1,2,1,1
Cory Dunlap*,22,3,6,4,0,1,0,0,0,2,0,0,1,2,.250,.333,.250,.583,1,0,0,0,1,0,0
Harold Eckert,28,29,31,23,1,2,0,0,0,0,0,0,0,10,.087,.087,.087,.174,2,1,0,8,0,0,0
Andre Ethier*,24,25,103,86,15,30,4,3,1,12,2,1,14,16,.349,.447,.500,.947,43,1,2,0,1,0,1
Sergio Garcia,26,71,295,247,54,81,15,0,8,37,7,0,28,29,.328,.404,.486,.890,120,3,7,8,5,0,0
Nomar Garciaparra,32,2,8,8,3,4,2,0,0,1,0,0,0,0,.500,.500,.750,1.250,6,0,0,0,0,0,1
Luis Gonzalez*,23,35,6,5,1,2,0,0,0,1,0,0,1,2,.400,.500,.400,.900,2,0,0,0,0,0,0
Joel Guzman,21,85,352,317,44,94,16,2,11,55,9,5,26,72,.297,.353,.464,.817,147,11,4,1,4,1,1
Zach Hammes,22,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Tim Hamulack,29,28,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Joel Hanrahan,24,15,24,20,2,6,1,0,1,2,0,0,0,8,.300,.300,.500,.800,10,0,0,4,0,0,1
Jamie Hoffmann,21,4,13,10,0,3,0,0,0,0,1,0,1,3,.300,.417,.300,.717,3,0,1,1,0,0,1
D.J. Houlton,26,29,35,29,1,2,0,0,0,0,0,0,3,22,.069,.156,.069,.225,2,1,0,3,0,0,1
Eric Hull,26,44,11,8,0,2,0,0,0,0,0,0,2,2,.250,.400,.250,.650,2,0,0,1,0,0,1
Cesar Izturis#,26,15,70,59,9,16,3,0,0,3,0,0,10,3,.271,.371,.322,.693,19,1,0,0,1,0,1
William Juarez,25,11,12,9,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,3,0,0,0
Matt Kemp,21,44,202,182,37,67,14,6,3,36,14,3,17,26,.368,.428,.560,.988,102,4,2,1,0,0,1
Ben Kozlowski*,25,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Hung-Chih Kuo*,24,23,12,11,1,1,0,0,1,5,0,0,0,6,.091,.083,.364,.447,4,0,0,0,1,0,1
Eric Langill,27,35,96,83,12,15,3,0,0,5,0,0,7,17,.181,.269,.217,.486,18,3,3,3,0,0,0
Andy LaRoche,22,55,230,202,35,65,14,1,10,35,3,2,25,32,.322,.400,.550,.950,111,7,2,0,1,0,1
James Loney*,22,98,406,366,64,139,33,2,8,67,9,5,32,34,.380,.426,.546,.973,200,11,2,0,6,7,1
Spike Lundberg#,29,4,4,4,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Russell Martin,23,23,91,74,14,22,9,0,0,9,0,2,13,11,.297,.389,.419,.808,31,1,0,1,3,0,1
Ryder Mathias,24,2,3,3,0,1,0,0,0,1,0,0,0,0,.333,.333,.333,.667,1,0,0,0,0,0,0
Tydus Meadows,28,9,20,18,2,5,0,0,0,2,0,0,1,7,.278,.350,.278,.628,5,0,1,0,0,0,0
Greg Miller*,21,33,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Dioner Navarro#,22,11,43,40,3,7,2,0,0,2,1,0,3,7,.175,.233,.225,.458,9,1,0,0,0,0,1
Franquelis Osoria,24,44,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
Justin Reid,29,43,22,19,1,2,0,0,0,0,0,0,1,8,.105,.150,.105,.255,2,0,0,2,0,0,0
Jason Repko,25,9,34,29,2,8,2,0,0,2,1,0,3,6,.276,.382,.345,.727,10,1,2,0,0,0,1
Eric Riggs#,29,90,345,303,33,91,14,2,9,45,3,0,29,59,.300,.359,.449,.808,136,2,2,5,6,2,0
Oscar Robles*,30,86,316,275,29,79,10,0,0,28,0,1,36,20,.287,.366,.324,.690,89,6,0,2,3,1,1
Wilkin Ruan,27,10,43,40,6,13,4,1,0,3,3,0,2,4,.325,.357,.475,.832,19,0,0,1,0,0,1
Aaron Sele,36,5,6,5,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,1
Justin Simmons*,24,14,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
