Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
David Aardsma,24,29,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,1
Thomas Atlee,26,10,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0
Federico Baez,24,9,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,0
Bobby Brownlie,25,8,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Freddie Bynum*,26,6,23,22,3,5,0,0,0,3,0,0,1,3,.227,.261,.227,.488,5,0,0,0,0,0,1
Hugo Castellanos,26,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Wilton Chavez,28,13,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,0
Buck Coats*,24,124,498,450,60,127,21,0,7,51,17,4,38,87,.282,.342,.376,.718,169,9,4,4,2,1,1
Jeff Deardorff,27,98,355,320,41,76,21,1,11,43,8,1,32,85,.238,.307,.413,.720,132,14,1,0,2,0,0
Brandon Emanuel,30,54,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,1,0,0,0
Mike Fontenot*,26,111,418,362,54,107,28,2,8,36,5,4,47,64,.296,.375,.450,.825,163,4,2,2,5,2,1
Adam Greenberg*,25,11,17,17,1,2,0,0,0,0,0,1,0,5,.118,.118,.118,.235,2,0,0,0,0,0,1
Angel Guzman,24,15,21,17,2,1,0,0,0,0,0,0,1,4,.059,.111,.059,.170,1,0,0,3,0,0,1
Rich Hill*,26,15,25,22,1,2,1,0,0,0,0,0,1,15,.091,.130,.136,.267,3,0,0,2,0,0,1
Micah Hoffpauir*,26,77,297,255,34,68,9,1,12,49,1,2,33,59,.267,.345,.451,.796,115,6,1,1,7,4,1
Jesse Hoorelbeke,28,14,45,44,7,10,2,0,5,9,0,0,1,17,.227,.244,.614,.858,27,3,0,0,0,0,0
Casey Kopitzke,28,30,83,71,7,17,1,0,0,6,0,0,8,13,.239,.329,.254,.583,18,4,2,1,1,0,0
Derrek Lee,30,1,4,4,0,1,0,0,0,1,0,0,0,0,.250,.250,.250,.500,1,0,0,0,0,0,1
Kerry Ligtenberg,35,53,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Sean Marshall*,23,4,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
Casey McGehee,23,135,546,497,56,139,28,1,11,68,0,3,41,70,.280,.336,.406,.742,202,17,3,1,4,0,1
Wade Miller,29,2,5,3,0,0,0,0,0,0,0,0,1,2,.000,.400,.000,.400,0,0,1,0,0,0,1
Luis Montanez,24,82,269,245,23,55,12,0,8,31,0,1,17,44,.224,.281,.371,.652,91,8,3,2,2,0,1
Scott Moore*,22,1,4,4,1,1,1,0,0,0,0,0,0,1,.250,.250,.500,.750,2,0,0,0,0,0,1
Jon Mueller,22,1,2,2,0,1,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,0
Ryan O'Malley,26,26,31,24,3,1,0,0,0,0,0,0,3,13,.042,.148,.042,.190,1,0,0,4,0,0,1
Augie Ojeda#,31,115,378,306,40,76,11,1,3,25,4,1,46,38,.248,.356,.320,.676,98,9,8,13,5,4,1
