Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Mark Redman*,28,8,15,.348,4.21,30,30,0,3,0,0,203.0,211,107,95,15,51,2,109,6,1,11,858,1.291,9.4,0.7,2.3,4.8,2.14,1
Steve Sparks,36,8,16,.333,5.52,32,30,0,3,0,0,189.0,238,134,116,23,67,3,98,12,2,8,868,1.614,11.3,1.1,3.2,4.7,1.46,1
Mike Maroth*,24,6,10,.375,4.48,21,21,0,0,0,0,128.2,136,68,64,7,36,1,58,2,0,4,538,1.337,9.5,0.5,2.5,4.1,1.61,1
Jeff Weaver,25,6,8,.429,3.18,17,17,0,3,3,0,121.2,112,50,43,4,33,1,75,8,0,4,509,1.192,8.3,0.3,2.4,5.5,2.27,1
Jose Lima,29,4,6,.400,7.77,20,12,3,0,0,0,68.1,86,60,59,12,21,0,33,2,0,2,304,1.566,11.3,1.6,2.8,4.3,1.57,1
Juan Acevedo,32,1,5,.167,2.65,65,0,48,0,0,28,74.2,68,33,22,4,23,3,43,5,0,2,314,1.219,8.2,0.5,2.8,5.2,1.87,1
Jeff Farnsworth,26,2,3,.400,5.79,44,0,15,0,0,0,70.0,100,47,45,6,29,8,28,2,1,6,331,1.843,12.9,0.8,3.7,3.6,0.97,1
Julio Santana,29,3,5,.375,2.84,38,0,8,0,0,0,57.0,49,19,18,8,28,2,38,2,1,3,239,1.351,7.7,1.3,4.4,6.0,1.36,1
Jamie Walker*,30,1,1,.500,3.71,57,0,16,0,0,1,43.2,32,19,18,9,9,1,40,4,1,1,175,0.939,6.6,1.9,1.9,8.2,4.44,1
Jose Paniagua,28,0,1,.000,5.83,41,0,15,0,0,1,41.2,50,30,27,10,15,1,34,3,0,2,191,1.560,10.8,2.2,3.2,7.3,2.27,1
Adam Bernero,25,4,7,.364,6.20,28,11,5,0,0,0,101.2,128,74,70,17,31,1,69,6,1,5,459,1.564,11.3,1.5,2.7,6.1,2.23,1
Brian Powell,28,1,5,.167,4.84,13,9,1,0,0,0,57.2,64,34,31,11,21,0,30,1,0,2,254,1.474,10.0,1.7,3.3,4.7,1.43,1
Nate Cornejo,22,1,5,.167,5.04,9,9,0,1,0,0,50.0,63,33,28,6,18,0,23,2,0,2,230,1.620,11.3,1.1,3.2,4.1,1.28,1
Seth Greisinger,26,2,2,.500,6.21,8,8,0,0,0,0,37.2,46,26,26,4,13,2,14,1,0,0,168,1.566,11.0,1.0,3.1,3.3,1.08,1
Andy Van Hekken*,22,1,3,.250,3.00,5,5,0,1,1,0,30.0,38,13,10,2,6,0,5,0,0,1,131,1.467,11.4,0.6,1.8,1.5,0.83,1
Oscar Henriquez,28,1,1,.500,4.50,30,0,12,0,0,2,28.0,19,14,14,5,15,4,23,1,0,3,115,1.214,6.1,1.6,4.8,7.4,1.53,1
Brian Moehler,30,1,1,.500,2.29,3,3,0,0,0,0,19.2,17,5,5,3,2,0,13,0,0,0,77,0.966,7.8,1.4,0.9,5.9,6.50,1
Fernando Rodney,25,1,3,.250,6.00,20,0,10,0,0,0,18.0,25,15,12,2,10,2,10,0,1,0,89,1.944,12.5,1.0,5.0,5.0,1.00,1
Shane Loux,22,0,3,.000,9.00,3,3,0,0,0,0,14.0,19,16,14,4,3,0,7,1,0,1,64,1.571,12.2,2.6,1.9,4.5,2.33,1
Jason Beverlin,28,0,3,.000,9.49,3,3,0,0,0,0,12.1,18,15,13,2,5,0,7,0,0,1,60,1.865,13.1,1.5,3.6,5.1,1.40,1
Matt Anderson,25,2,1,.667,9.00,12,0,8,0,0,0,11.0,17,13,11,1,8,1,8,2,0,1,58,2.273,13.9,0.8,6.5,6.5,1.00,1
Matt Perisho*,27,0,0,,8.71,5,0,1,0,0,0,10.1,16,11,10,2,6,0,3,0,0,0,50,2.129,13.9,1.7,5.2,2.6,0.50,1
Eric Eckenstahler*,25,1,0,1.000,5.63,7,0,2,0,0,0,8.0,14,5,5,1,2,0,13,0,0,0,39,2.000,15.8,1.1,2.3,14.6,6.50,1
Franklyn German,22,1,0,1.000,0.00,7,0,1,0,0,1,6.2,3,0,0,0,2,1,6,1,0,0,25,0.750,4.1,0.0,2.7,8.1,3.00,1
Terry Pearson,30,0,0,,10.50,4,0,3,0,0,0,6.0,8,7,7,2,2,1,4,0,0,0,27,1.667,12.0,3.0,3.0,6.0,2.00,1
Danny Patterson,31,0,2,.000,15.00,6,0,1,0,0,0,3.0,5,5,5,0,2,0,1,1,0,0,17,2.333,15.0,0.0,6.0,3.0,0.50,1
Kris Keller,24,0,0,,27.00,1,0,1,0,0,0,1.0,2,3,3,1,3,0,1,0,0,0,8,5.000,18.0,9.0,27.0,9.0,0.33,1
Matt Miller*,27,0,0,,13.50,2,0,0,0,0,0,0.2,4,2,1,1,1,0,1,0,0,0,8,7.500,54.0,13.5,13.5,13.5,1.00,1
Jason Jimenez*,26,0,0,,27.00,1,0,0,0,0,0,0.2,3,4,2,0,1,0,0,0,0,0,7,6.000,40.5,0.0,13.5,0.0,0.00,1
Erik Sabel,27,0,0,,inf,1,0,0,0,0,0,0.0,2,2,2,1,0,0,0,0,0,0,2,,,,,,,1
