Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Charlie Blackmon*,29,2,8,8,1,1,0,0,0,0,0,0,0,1,.125,.125,.125,.250,1,0,0,0,0,0,1
Omar Carrizales*,21,96,423,388,60,114,14,10,6,32,16,5,24,69,.294,.336,.428,.764,166,0,2,6,3,0,0
Yonathan Daza,22,8,36,33,1,8,2,0,0,3,1,1,1,7,.242,.306,.303,.609,10,0,2,0,0,0,1
Collin Ferguson*,23,110,449,395,35,81,16,1,14,48,9,3,41,126,.205,.291,.357,.648,141,2,8,3,2,0,0
Joshua Fuentes,23,77,325,291,44,81,15,4,9,44,1,1,16,54,.278,.342,.450,.792,131,6,13,3,2,0,1
Shane Hoelscher,24,114,496,446,61,122,23,6,11,62,8,2,29,122,.274,.329,.426,.755,190,18,10,6,5,0,0
Luis Jean,21,82,306,268,32,63,10,1,0,24,17,9,20,37,.235,.300,.280,.580,75,9,5,13,0,0,0
Emerson Jimenez#,21,96,345,319,40,74,10,1,1,21,28,5,13,77,.232,.269,.279,.548,89,5,4,7,2,0,0
Dom Nunez*,21,105,450,390,44,94,13,2,10,51,8,1,49,91,.241,.321,.362,.682,141,8,0,4,7,3,1
Robbie Perkins,22,15,53,42,4,10,1,1,0,1,0,1,11,23,.238,.396,.310,.706,13,0,0,0,0,0,0
Roberto Ramos*,21,19,89,78,7,18,7,0,2,9,0,0,10,26,.231,.315,.397,.712,31,2,0,0,1,1,0
Wes Rogers,22,125,563,487,77,124,22,7,5,48,43,9,57,99,.255,.339,.359,.699,175,3,7,9,3,0,0
Wilson Soriano,24,22,78,73,8,13,1,0,0,2,4,1,2,10,.178,.211,.192,.402,14,4,1,2,0,0,0
Troy Stein,24,59,240,217,21,48,10,1,10,21,4,5,21,64,.221,.292,.415,.706,90,6,1,0,1,0,0
Ryan Stephens*,23,11,43,38,5,6,0,0,0,3,0,1,3,12,.158,.233,.158,.390,6,1,1,0,1,0,0
Forrest Wall*,20,120,521,459,57,121,16,4,6,56,22,11,41,97,.264,.329,.355,.684,163,4,6,10,5,0,0
Drew Weeks,23,111,472,424,52,99,16,4,8,57,11,10,35,101,.233,.288,.347,.634,147,8,0,6,7,3,0
Max White*,22,109,455,407,43,97,20,7,8,39,36,7,38,139,.238,.311,.381,.692,155,4,6,2,2,2,0
