Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Trey Amburgey,21,47,204,190,26,53,9,1,1,22,4,3,6,45,.279,.304,.353,.657,67,3,3,0,5,1,1
Miguel Andujar,21,58,251,230,34,65,10,2,10,41,1,3,18,30,.283,.343,.474,.817,109,6,3,0,0,0,1
Jesus Aparicio,21,9,34,29,3,2,1,0,1,2,0,0,5,11,.069,.206,.207,.413,6,0,0,0,0,0,0
Austin Aune*,22,85,351,315,31,76,13,2,5,38,0,1,33,116,.241,.311,.343,.653,108,4,0,0,3,0,0
Abiatal Avelino,21,93,394,357,54,95,17,2,6,34,20,13,29,63,.266,.325,.375,.700,134,10,4,0,4,0,1
Daniel Barrios,21,3,10,10,0,1,0,0,0,0,0,0,0,1,.100,.100,.100,.200,1,2,0,0,0,0,0
Devyn Bolasky*,23,46,183,170,19,52,8,3,0,9,3,4,10,14,.306,.350,.388,.738,66,8,2,0,1,0,0
Vicente Conde,22,48,171,140,18,27,8,2,1,21,0,2,24,36,.193,.305,.300,.605,42,3,0,4,3,0,0
Kevin Cornelius,23,43,171,148,18,41,9,1,7,27,0,0,22,43,.277,.374,.493,.868,73,7,1,0,0,1,0
Rashad Crawford*,22,29,127,110,10,32,2,0,2,18,4,1,15,27,.291,.381,.364,.745,40,1,1,1,0,0,0
Cesar Diaz#,23,4,17,12,3,2,1,0,0,2,0,0,5,1,.167,.412,.250,.662,3,0,0,0,0,0,0
Francisco Diaz#,26,34,115,103,10,20,1,0,0,3,0,1,8,14,.194,.259,.204,.463,21,3,1,3,0,0,0
Thairo Estrada,20,83,351,315,52,92,15,1,3,30,7,5,29,46,.292,.355,.375,.730,118,9,3,2,2,0,1
Billy Fleming,23,38,162,146,18,48,13,0,3,27,0,1,15,33,.329,.395,.479,.875,70,2,1,0,0,0,0
Estevan Florial*,18,2,8,8,0,1,0,0,0,0,0,0,0,2,.125,.125,.125,.250,1,0,0,0,0,0,1
Mike Ford*,23,10,41,35,3,13,1,0,2,14,0,1,5,4,.371,.439,.571,1.010,20,0,0,0,1,0,1
Jeff Hendrix*,22,35,156,141,17,40,5,3,0,14,6,2,13,24,.284,.353,.362,.714,51,3,2,0,0,0,0
Jorge Mateo,21,113,507,464,65,118,16,9,8,47,36,15,33,108,.254,.306,.379,.685,176,4,3,3,4,1,1
Santiago Nessy,23,38,144,129,13,26,5,0,1,11,0,0,15,28,.202,.285,.264,.548,34,5,0,0,0,0,0
Michael O'Neill,24,35,144,127,25,35,7,1,2,10,7,1,10,33,.276,.333,.394,.727,50,2,2,3,2,0,0
Connor Oliver*,22,8,30,26,1,4,0,1,0,3,2,0,3,9,.154,.241,.231,.472,6,0,0,1,0,0,0
Mark Payton*,24,24,98,81,15,25,2,1,3,15,2,3,16,18,.309,.418,.469,.888,38,0,0,0,1,0,1
Tito Polo,21,2,9,8,2,2,0,0,0,1,0,0,1,0,.250,.333,.250,.583,2,0,0,0,0,0,0
Jerry Seitz,21,8,24,21,0,1,0,0,0,0,0,0,2,10,.048,.167,.048,.214,1,3,1,0,0,0,0
Jake Skole*,24,65,238,213,27,43,6,1,6,27,6,1,21,72,.202,.278,.324,.602,69,2,2,1,1,1,0
Matt Snyder*,26,3,15,14,2,7,0,0,0,2,0,0,1,2,.500,.533,.500,1.033,7,0,0,0,0,0,0
Connor Spencer*,23,48,187,159,17,46,6,1,0,16,0,1,26,23,.289,.390,.340,.730,54,4,1,0,1,0,0
Bo Thompson,23,24,94,86,4,14,1,0,0,7,0,0,7,19,.163,.234,.174,.408,15,3,1,0,0,0,0
Gleyber Torres,19,31,138,122,19,31,6,2,2,19,2,3,16,23,.254,.341,.385,.726,47,3,0,0,0,0,1
Carlos Vidal*,20,2,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Mason Williams*,24,11,43,42,2,14,2,1,0,1,0,0,1,4,.333,.349,.429,.777,18,0,0,0,0,0,1
Wes Wilson,26,49,184,174,16,41,5,0,1,19,0,0,6,43,.236,.261,.282,.542,49,1,1,0,3,0,0
Zack Zehner,23,109,451,385,50,107,24,2,3,35,1,4,63,90,.278,.384,.374,.758,144,12,3,0,0,0,0
