Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Chad Christensen,25,42,130,116,13,22,1,1,2,7,6,3,8,34,.190,.254,.267,.521,31,3,2,4,0,0,0,2016,Adv A,MIN
Edgar Corcino#,24,74,297,267,41,71,13,5,6,32,6,1,29,51,.266,.340,.419,.760,112,1,1,0,0,1,0,2016,Adv A,MIN
Austin Diemer,23,30,91,84,10,14,2,0,1,4,3,3,1,27,.167,.211,.226,.437,19,2,4,1,1,0,0,2016,Adv A,MIN
Tanner English,23,33,142,119,24,28,3,4,4,10,10,0,20,47,.235,.348,.429,.776,51,2,1,1,1,0,0,2016,Adv A,MIN
Eduardo Escobar#,27,3,12,11,1,4,1,1,0,0,0,0,1,1,.364,.417,.636,1.053,7,0,0,0,0,0,1,2016,Adv A,MIN
Kevin Garcia#,23,16,51,44,4,11,3,0,0,8,0,0,3,9,.250,.333,.318,.652,14,2,3,0,1,0,0,2016,Adv A,MIN
Niko Goodrum#,24,6,26,25,3,7,4,0,1,5,1,0,1,7,.280,.308,.560,.868,14,0,0,0,0,0,1,2016,Adv A,MIN
Nick Gordon*,20,116,493,461,56,134,23,6,3,52,19,13,23,87,.291,.335,.386,.721,178,9,8,1,0,1,1,2016,Adv A,MIN
Brad Hartong,24,23,65,55,7,11,1,0,0,0,1,0,4,12,.200,.313,.218,.531,12,3,5,1,0,0,0,2016,Adv A,MIN
Christian Ibarra,23,21,86,79,9,16,5,1,1,9,0,0,6,12,.203,.267,.329,.597,26,2,1,0,0,0,0,2016,Adv A,MIN
Daniel Kihle,22,41,127,108,20,28,4,1,2,16,3,4,11,32,.259,.352,.370,.722,40,3,5,2,1,0,0,2016,Adv A,MIN
Joe Maloney,25,75,292,262,30,69,17,2,5,35,6,2,20,91,.263,.323,.401,.724,105,5,5,1,4,0,0,2016,Adv A,MIN
Luis Martinez#,20,6,10,9,2,1,0,0,0,1,0,0,1,1,.111,.200,.111,.311,1,0,0,0,0,0,0,2016,Adv A,MIN
Sean Miller,21,18,63,59,7,11,3,0,0,5,1,1,1,12,.186,.210,.237,.447,14,1,1,1,1,0,0,2016,Adv A,MIN
Max Murphy,23,49,186,175,20,45,8,0,5,16,2,1,8,34,.257,.296,.389,.684,68,7,2,0,1,0,0,2016,Adv A,MIN
A.J. Murray,23,55,211,187,24,39,10,1,4,16,1,0,16,42,.209,.286,.337,.623,63,6,5,1,2,0,0,2016,Adv A,MIN
Brian Navarreto,21,72,248,229,20,45,8,0,2,21,0,0,11,51,.197,.247,.258,.505,59,5,5,1,2,0,1,2016,Adv A,MIN
Brian Olson,23,15,39,32,2,8,2,0,0,3,0,1,5,9,.250,.342,.313,.655,10,1,0,1,1,0,0,2016,Adv A,MIN
Chris Paul,23,92,372,338,33,74,14,3,2,36,4,0,22,86,.219,.273,.296,.569,100,4,5,2,5,1,0,2016,Adv A,MIN
Alex Perez*,23,69,238,198,21,48,6,0,0,16,3,1,31,41,.242,.345,.273,.618,54,5,0,9,0,1,0,2016,Adv A,MIN
Trevor Plouffe,30,2,8,8,0,1,0,0,0,0,0,0,0,2,.125,.125,.125,.250,1,1,0,0,0,0,1,2016,Adv A,MIN
Alex Real,23,51,198,185,11,46,7,0,5,23,0,0,10,39,.249,.288,.368,.655,68,7,1,0,2,1,0,2016,Adv A,MIN
Reynaldo Rodriguez,29,4,16,13,2,4,0,0,2,2,0,0,3,4,.308,.438,.769,1.207,10,0,0,0,0,0,0,2016,Adv A,MIN
Danny Santana#,25,3,10,10,2,2,0,0,1,1,1,0,0,2,.200,.200,.500,.700,5,0,0,0,0,0,1,2016,Adv A,MIN
Alex Swim*,25,28,115,108,7,22,3,0,0,8,0,0,4,12,.204,.235,.231,.466,25,1,1,0,2,0,0,2016,Adv A,MIN
Trey Vavra,24,125,488,430,38,99,17,0,8,40,6,4,38,83,.230,.316,.326,.642,140,9,17,1,2,1,0,2016,Adv A,MIN
Engelb Vielma#,22,8,30,25,5,5,0,0,0,0,2,0,5,8,.200,.333,.200,.533,5,0,0,0,0,0,1,2016,Adv A,MIN
LaMonte Wade Jr*,22,32,127,110,17,35,8,1,4,24,1,1,10,17,.318,.386,.518,.904,57,1,4,0,3,0,1,2016,Adv A,MIN
Logan Wade#,24,55,215,201,14,42,6,4,1,19,4,3,10,48,.209,.248,.294,.541,59,6,1,1,2,0,0,2016,Adv A,MIN
Ryan Walker*,24,24,94,84,10,22,0,2,0,4,1,1,10,20,.262,.340,.310,.650,26,2,0,0,0,0,0,2016,Adv A,MIN
T.J. White,24,59,262,234,37,64,12,2,7,30,3,3,18,51,.274,.345,.432,.776,101,4,8,1,1,0,0,2016,Adv A,MIN
Tanner Witt,25,68,259,224,25,55,11,1,2,20,2,0,25,42,.246,.320,.330,.651,74,8,2,3,5,0,0,2016,Adv A,MIN
