Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Anthony Alford,21,92,401,339,53,80,17,2,9,44,18,6,53,117,.236,.344,.378,.722,128,3,5,0,4,0,1,2016,Adv A,TOR
Josh Almonte,22,39,121,111,14,18,4,1,0,14,2,2,4,35,.162,.210,.216,.426,24,0,3,2,1,0,0,2016,Adv A,TOR
Aaron Attaway,24,26,90,78,16,17,4,0,0,8,4,1,8,25,.218,.295,.269,.565,21,1,1,2,1,0,0,2016,Adv A,TOR
Jose Bautista,35,1,3,3,1,1,0,0,1,1,0,0,0,1,.333,.333,1.333,1.667,4,0,0,0,0,0,1,2016,Adv A,TOR
Michael Bourn*,33,9,41,35,2,9,2,1,0,4,1,0,5,8,.257,.366,.371,.737,13,0,1,0,0,0,1,2016,Adv A,TOR
Chris Colabello,32,5,20,18,2,4,2,0,0,1,0,0,2,5,.222,.300,.333,.633,6,3,0,0,0,0,1,2016,Adv A,TOR
L.B. Dantzler*,25,55,217,196,16,46,10,0,1,18,0,0,18,39,.235,.296,.301,.597,59,2,0,1,2,1,0,2016,Adv A,TOR
D.J. Davis*,21,83,318,274,35,54,9,3,1,15,22,6,36,99,.197,.295,.263,.558,72,4,2,6,0,0,0,2016,Adv A,TOR
Jonathan Davis,24,120,517,417,74,105,21,8,14,54,33,6,70,111,.252,.376,.441,.818,184,6,17,7,6,1,1,2016,Adv A,TOR
Michael De La Cruz#,23,41,149,133,16,32,6,4,2,24,5,3,13,22,.241,.309,.391,.700,52,5,1,0,2,0,0,2016,Adv A,TOR
Matt Dean,23,17,68,59,10,14,1,0,1,6,1,2,7,28,.237,.324,.305,.629,18,1,1,0,1,1,0,2016,Adv A,TOR
Andy Fermin*,26,7,25,25,4,5,2,0,0,1,0,0,0,6,.200,.200,.280,.480,7,0,0,0,0,0,0,2016,Adv A,TOR
Jorge Flores,24,32,132,118,21,31,7,2,1,11,5,2,11,20,.263,.326,.381,.707,45,3,0,3,0,0,0,2016,Adv A,TOR
Emilio Guerrero,23,43,182,162,25,46,15,1,8,36,3,1,15,32,.284,.343,.537,.880,87,4,1,1,3,1,0,2016,Adv A,TOR
Andrew Guillotte,23,14,52,46,6,7,2,0,0,2,1,0,5,9,.152,.250,.196,.446,9,2,1,0,0,0,0,2016,Adv A,TOR
David Harris,24,30,112,104,11,23,5,1,1,18,3,2,5,29,.221,.268,.317,.585,33,5,2,0,1,0,0,2016,Adv A,TOR
Gunnar Heidt,23,50,206,180,28,46,13,0,5,24,9,4,21,45,.256,.337,.411,.748,74,3,2,1,2,0,0,2016,Adv A,TOR
Danny Jansen,21,54,217,188,18,41,7,0,1,23,7,1,22,40,.218,.313,.271,.585,51,3,5,0,2,0,1,2016,Adv A,TOR
John La Prise*,22,6,25,22,2,7,1,0,0,1,1,0,2,5,.318,.375,.364,.739,8,1,0,1,0,0,0,2016,Adv A,TOR
Jason Leblebijian,25,52,222,200,32,59,7,0,6,18,6,4,18,59,.295,.362,.420,.782,84,2,3,1,0,0,0,2016,Adv A,TOR
Christian Lopes,23,15,68,56,8,11,1,1,3,10,1,0,11,12,.196,.324,.411,.734,23,1,0,0,1,0,0,2016,Adv A,TOR
Derrick Loveless*,23,49,204,173,23,46,11,3,3,21,8,3,27,55,.266,.361,.416,.778,72,5,0,2,2,1,0,2016,Adv A,TOR
Ryan McBroom,24,119,514,468,58,128,26,1,21,83,10,4,34,112,.274,.323,.468,.791,219,14,4,0,8,0,1,2016,Adv A,TOR
Ryan Metzler,23,3,13,11,1,2,0,0,0,0,0,0,2,3,.182,.308,.182,.490,2,1,0,0,0,0,0,2016,Adv A,TOR
Max Pentecost,23,12,52,49,6,12,2,0,3,7,1,1,3,17,.245,.288,.469,.758,23,0,0,0,0,0,0,2016,Adv A,TOR
Kevin Pillar,27,2,9,7,3,6,1,0,0,2,0,0,0,0,.857,.889,1.000,1.889,7,0,2,0,0,0,1,2016,Adv A,TOR
Carlos Ramirez,25,31,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2016,Adv A,TOR
Mike Reeves*,25,53,199,164,23,40,8,0,3,16,7,3,30,47,.244,.365,.348,.713,57,0,2,2,1,0,0,2016,Adv A,TOR
Jorge Saez,25,18,72,67,11,21,2,0,6,12,1,0,5,18,.313,.361,.612,.973,41,1,0,0,0,0,0,2016,Adv A,TOR
Dickie Joe Thon,24,111,429,380,57,98,20,2,10,42,23,9,35,100,.258,.333,.400,.733,152,12,10,0,4,0,0,2016,Adv A,TOR
Devon Travis,25,4,16,14,1,5,2,0,0,5,0,0,1,1,.357,.375,.500,.875,7,0,0,0,1,0,1,2016,Adv A,TOR
Troy Tulowitzki,31,1,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,1,2016,Adv A,TOR
Richard Urena#,20,97,431,394,52,120,18,7,8,41,9,6,25,64,.305,.351,.447,.797,176,15,4,6,2,2,1,2016,Adv A,TOR
