Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Abner Abreu,20,106,435,409,44,103,21,6,4,58,11,2,20,130,.252,.289,.362,.651,148,11,2,2,2,0,,0
Cristo Arnal,24,22,82,72,5,14,1,0,0,1,4,1,7,12,.194,.275,.208,.483,15,0,1,2,0,0,,0
Trent Baker,20,7,22,22,4,3,1,0,0,1,1,0,0,5,.136,.136,.182,.318,4,1,0,0,0,0,,0
Kyle Bellows,21,124,512,462,48,117,21,5,10,66,4,3,39,91,.253,.318,.385,.703,178,22,6,2,3,2,,0
Alex Castillo,24,36,114,99,5,21,5,0,0,8,2,1,12,31,.212,.297,.263,.560,26,1,0,3,0,0,,0
Chun-Hsiu Chen,21,52,217,172,31,55,17,0,6,30,4,1,38,36,.320,.442,.523,.966,90,6,3,0,4,1,,0
Adam Davis#,25,26,94,80,9,18,3,0,3,8,2,1,12,21,.225,.333,.375,.708,30,2,1,1,0,0,,0
Juan Diaz*,21,61,238,218,17,59,7,1,1,19,2,2,15,51,.271,.318,.326,.643,71,2,0,5,0,0,,1
Bo Greenwell*,21,65,272,240,31,70,9,1,2,21,10,5,25,51,.292,.364,.363,.727,87,7,3,3,1,0,,0
Jordan Henry*,22,42,193,162,32,54,4,0,0,13,14,2,30,27,.333,.438,.358,.796,58,1,0,1,0,0,,0
Chris Kersten,24,26,101,96,10,16,2,0,3,7,0,1,3,42,.167,.208,.281,.489,27,0,2,0,0,0,,0
Jason Kipnis*,23,54,237,203,33,61,12,3,6,31,2,3,24,46,.300,.387,.478,.865,97,5,6,2,2,1,,1
Joey Mahalic,21,25,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,0
Richard Martinez,23,47,180,161,9,21,4,0,0,15,1,1,18,48,.130,.218,.155,.373,25,7,0,1,0,1,,0
Carlos Moncrief*,21,5,10,9,1,1,1,0,0,0,0,0,1,4,.111,.200,.222,.422,2,1,0,0,0,0,,1
Lucas Montero#,25,94,375,321,45,85,12,5,3,29,24,5,47,80,.265,.362,.361,.724,116,9,2,5,0,0,,0
Tim Palincsar*,23,12,48,45,4,7,0,1,0,2,0,1,3,12,.156,.208,.200,.408,9,0,0,0,0,0,,0
Roman Pena*,23,21,74,61,9,9,1,2,2,9,2,2,11,19,.148,.274,.328,.602,20,1,0,1,1,0,,0
Doug Pickens,25,96,363,322,28,80,12,0,6,38,5,2,29,62,.248,.319,.342,.660,110,9,6,2,4,2,,0
Nate Recknagel,24,53,209,188,27,40,11,0,5,22,1,2,19,54,.213,.288,.351,.640,66,8,1,1,0,1,,0
Ron Rivas,22,82,300,259,30,63,13,1,2,28,1,3,29,48,.243,.329,.324,.653,84,7,5,5,2,0,,0
Karexon Sanchez#,22,126,552,452,68,116,23,4,10,51,9,7,75,114,.257,.378,.392,.770,177,7,14,10,1,1,,0
Jeremie Tice,23,51,209,191,26,54,15,2,5,28,0,0,12,47,.283,.337,.461,.797,88,3,4,1,1,0,,0
Justin Toole,23,28,81,66,9,14,0,0,0,5,1,1,9,9,.212,.325,.212,.537,14,2,2,4,0,0,,0
Donnie Webb#,24,77,305,258,44,69,14,1,5,34,12,4,29,67,.267,.364,.388,.752,100,10,12,3,3,1,,0
25 Players,22.5,140,5223,4568,570,1150,209,32,73,524,112,50,507,1107,.252,.334,.359,.694,1642,122,70,54,24,10,,0
