Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jose Altuve,20,31,127,116,18,32,5,2,4,22,3,4,9,17,.276,.333,.457,.790,53,7,1,1,0,0,,1
Jay Austin*,19,131,587,532,83,139,25,13,10,59,54,20,39,126,.261,.314,.414,.727,220,11,3,10,3,0,,0
Brandon Barnes,24,126,538,491,81,132,31,5,27,80,14,3,37,122,.269,.326,.517,.843,254,6,5,4,1,1,,1
Barry Butera*,23,32,118,110,8,29,4,2,2,20,0,5,4,27,.264,.284,.391,.675,43,1,0,2,2,0,,0
Albert Cartwright,22,92,393,354,72,113,26,13,10,48,24,12,33,80,.319,.381,.551,.932,195,8,3,2,1,0,,0
Jordan Comadena,24,20,58,43,8,9,2,0,0,5,2,1,7,11,.209,.375,.256,.631,11,1,5,2,1,0,,0
Rayner Contreras,23,28,105,101,12,28,3,0,0,9,1,2,4,25,.277,.305,.307,.612,31,1,0,0,0,0,,0
Lee Cruz,27,67,292,274,49,97,21,2,15,58,5,4,10,44,.354,.380,.609,.990,167,6,4,0,4,0,,0
John Curtis*,25,51,201,183,18,48,8,0,2,18,0,1,17,42,.262,.328,.339,.667,62,5,1,0,0,0,,0
Jhon Florentino,26,4,17,17,1,4,0,0,1,3,0,0,0,6,.235,.235,.412,.647,7,0,0,0,0,0,,0
David Flores,23,115,467,424,67,114,24,1,14,57,3,2,22,66,.269,.323,.429,.753,182,10,15,0,6,0,,0
Josh Flores,24,35,103,91,18,20,3,0,1,2,8,1,12,23,.220,.311,.286,.596,26,1,0,0,0,0,,0
Rene Garcia,20,5,19,19,2,1,1,0,0,1,0,0,0,4,.053,.053,.105,.158,2,1,0,0,0,0,,0
Federico Hernandez#,22,84,314,296,34,79,15,4,8,46,1,3,11,54,.267,.294,.426,.720,126,8,2,1,4,1,,0
Bryce Lane,20,15,56,45,6,16,4,1,1,10,0,3,8,8,.356,.463,.556,1.019,25,0,1,2,0,0,,0
Mark Ori*,26,113,448,412,47,117,26,2,4,52,2,2,29,69,.284,.340,.386,.726,159,12,6,1,0,1,,0
Freddy Parejo,25,75,314,286,38,88,12,2,3,32,6,4,19,52,.308,.353,.395,.748,113,4,3,2,4,0,,0
Brian Pellegrini,25,53,239,205,40,58,10,0,16,45,1,1,27,45,.283,.377,.566,.942,116,5,5,0,2,1,,0
Ebert Rosario,23,48,175,167,16,41,12,0,1,17,0,0,5,31,.246,.269,.335,.604,56,5,1,0,2,0,,0
Andrew Simunic,24,59,246,214,45,68,17,3,2,33,6,0,27,56,.318,.400,.453,.853,97,1,3,1,1,0,,0
Jonathan Villar#,19,32,143,129,18,29,6,2,3,19,7,2,12,50,.225,.294,.372,.666,48,2,1,0,1,0,,1
Brandon Wikoff*,22,113,426,374,40,96,3,0,0,27,1,3,31,42,.257,.315,.265,.580,99,6,2,17,2,0,,0
22 Players,23.1,140,5386,4883,721,1358,258,52,124,663,138,73,363,1000,.278,.334,.428,.762,2092,101,61,45,34,4,,0
