Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
A.J. Achter,25,4,4,.500,2.38,40,0,18,0,0,6,72.0,44,20,19,4,24,0,69,2,1,3,281,0.944,5.5,0.5,3.0,8.6,2.88,1
Jose Berrios,20,0,1,.000,18.00,1,1,0,0,0,0,3.0,7,6,6,0,3,0,3,0,0,0,19,3.333,21.0,0.0,9.0,9.0,1.00,1
Logan Darnell*,25,7,6,.538,3.60,23,19,1,1,0,0,115.0,108,63,46,16,49,2,90,1,4,8,497,1.365,8.5,1.3,3.8,7.0,1.84,1
Scott Diamond*,27,4,7,.364,6.53,17,15,0,1,0,0,80.0,109,62,58,10,22,1,47,1,0,2,363,1.638,12.3,1.1,2.5,5.3,2.14,1
Tyler Duffey,23,2,0,1.000,3.94,3,3,0,0,0,0,16.0,16,7,7,3,6,0,16,1,0,0,69,1.375,9.0,1.7,3.4,9.0,2.67,1
Sean Gilmartin*,24,2,4,.333,4.28,14,14,0,0,0,0,73.2,69,39,35,7,28,1,59,1,0,3,308,1.317,8.4,0.9,3.4,7.2,2.11,1
Deolis Guerra,25,2,2,.500,4.33,36,1,11,0,0,0,52.0,51,28,25,5,18,0,54,0,0,3,223,1.327,8.8,0.9,3.1,9.3,3.00,1
Matt Guerrier,35,0,1,.000,7.20,4,0,3,0,0,1,5.0,7,4,4,2,2,0,3,0,0,1,24,1.800,12.6,3.6,3.6,5.4,1.50,1
Mark Hamburger,27,4,4,.500,3.79,14,6,3,0,0,1,54.2,51,27,23,1,22,1,37,2,0,1,232,1.335,8.4,0.2,3.6,6.1,1.68,1
Matt Hoffman*,25,1,0,1.000,3.80,14,0,6,0,0,2,21.1,24,10,9,4,9,1,19,0,0,1,95,1.547,10.1,1.7,3.8,8.0,2.11,0
Edgar Ibarra*,25,5,0,1.000,3.44,31,0,7,0,0,0,49.2,50,19,19,3,23,0,42,0,0,3,218,1.470,9.1,0.5,4.2,7.6,1.83,1
Kris Johnson*,29,10,7,.588,3.48,23,23,0,2,0,0,132.0,115,58,51,8,55,1,102,2,0,7,556,1.288,7.8,0.5,3.8,7.0,1.85,1
Trevor May,24,8,6,.571,2.84,18,18,0,1,1,0,98.1,75,33,31,4,39,0,94,0,0,2,400,1.159,6.9,0.4,3.6,8.6,2.41,1
Alex Meyer,24,7,7,.500,3.52,27,27,0,0,0,0,130.1,116,58,51,10,64,0,153,8,0,4,565,1.381,8.0,0.7,4.4,10.6,2.39,1
Tommy Milone*,27,0,1,.000,1.29,1,1,0,0,0,0,7.0,6,1,1,0,2,0,3,0,0,1,27,1.143,7.7,0.0,2.6,3.9,1.50,1
Ryan O'Rourke*,26,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,1,4,1.000,9.0,0.0,0.0,9.0,,1
Lester Oliveros,26,1,2,.333,2.29,24,0,7,0,0,6,35.1,27,10,9,0,13,1,52,1,0,1,147,1.132,6.9,0.0,3.3,13.2,4.00,1
Mike Pelfrey,30,1,0,1.000,0.90,2,2,0,0,0,0,10.0,9,1,1,0,3,0,3,1,0,0,40,1.200,8.1,0.0,2.7,2.7,1.00,1
Yohan Pino,30,10,2,.833,2.47,16,9,2,2,2,0,73.0,47,21,20,9,24,0,72,3,1,3,290,0.973,5.8,1.1,3.0,8.9,3.00,1
Ryan Pressly,25,1,4,.200,2.98,35,0,19,0,0,6,60.1,55,25,20,1,21,1,63,1,0,6,256,1.260,8.2,0.1,3.1,9.4,3.00,1
Stephen Pryor,24,1,0,1.000,0.89,14,0,4,0,0,2,20.1,6,2,2,2,16,0,22,0,0,5,81,1.082,2.7,0.9,7.1,9.7,1.38,1
Brooks Raley*,26,0,1,.000,3.68,8,1,2,0,0,1,14.2,17,7,6,1,11,0,19,1,0,1,72,1.909,10.4,0.6,6.8,11.7,1.73,1
Dan Rohlfing,25,0,0,,0.00,2,0,2,0,0,1,2.0,2,0,0,0,1,0,1,0,0,0,9,1.500,9.0,0.0,4.5,4.5,1.00,0
Aaron Thompson*,27,3,3,.500,3.98,46,0,23,0,0,3,52.0,49,27,23,5,26,1,51,1,0,4,227,1.442,8.5,0.9,4.5,8.8,1.96,1
Michael Tonkin,24,3,4,.429,2.80,39,0,28,0,0,10,45.0,41,18,14,2,12,3,46,2,0,1,190,1.178,8.2,0.4,2.4,9.2,3.83,1
Virgil Vasquez,32,1,1,.500,4.50,3,3,0,1,0,0,16.0,16,8,8,2,6,0,17,1,1,1,68,1.375,9.0,1.1,3.4,9.6,2.83,1
Jason Wheeler*,23,0,0,,3.60,1,1,0,0,0,0,5.0,5,2,2,0,2,0,3,0,0,0,22,1.400,9.0,0.0,3.6,5.4,1.50,1
