Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Steve Ames,26,1,1,.500,5.93,9,0,1,0,0,0,13.2,16,9,9,2,7,0,4,0,0,1,60,1.683,10.5,1.3,4.6,2.6,0.57,1
Arquimedes Caminero,27,4,1,.800,4.86,42,0,19,0,0,10,63.0,70,36,34,7,30,4,79,7,0,12,297,1.587,10.0,1.0,4.3,11.3,2.63,1
Carter Capps,23,0,1,.000,1.64,7,0,2,0,0,0,11.0,8,3,2,0,6,0,17,0,0,2,46,1.273,6.5,0.0,4.9,13.9,2.83,1
Collin Cargill,26,0,1,.000,6.92,11,0,5,0,0,0,13.0,16,12,10,2,11,1,8,0,0,2,66,2.077,11.1,1.4,7.6,5.5,0.73,0
Adam Conley*,24,3,5,.375,6.00,12,11,1,0,0,0,60.0,65,41,40,3,26,0,48,3,0,1,266,1.517,9.8,0.5,3.9,7.2,1.85,1
Zack Cox,25,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,2,3.000,0.0,0.0,27.0,0.0,0.00,0
Grant Dayton*,26,2,2,.500,3.72,39,0,11,0,0,1,55.2,53,24,23,10,22,3,61,1,0,1,238,1.347,8.6,1.6,3.6,9.9,2.77,1
Anthony DeSclafani,24,3,3,.500,3.49,12,11,1,0,0,0,59.1,48,23,23,2,21,0,59,4,0,4,249,1.163,7.3,0.3,3.2,8.9,2.81,1
Sam Dyson,26,2,1,.667,2.49,13,0,4,0,0,1,25.1,21,8,7,0,10,0,20,2,0,0,103,1.224,7.5,0.0,3.6,7.1,2.00,1
Bryan Evans,27,5,8,.385,4.42,36,14,8,0,0,2,112.0,101,63,55,15,45,2,105,0,0,15,477,1.304,8.1,1.2,3.6,8.4,2.33,0
Brian Flynn*,24,8,10,.444,4.06,25,25,0,1,0,0,139.2,169,83,63,13,50,2,104,6,1,10,625,1.568,10.9,0.8,3.2,6.7,2.08,1
Kevin Gregg,36,1,0,1.000,3.00,5,0,2,0,0,0,6.0,6,2,2,0,2,0,3,0,0,0,26,1.333,9.0,0.0,3.0,4.5,1.50,1
Brad Hand*,24,2,0,1.000,3.27,4,4,0,0,0,0,22.0,18,8,8,3,9,1,22,0,0,0,90,1.227,7.4,1.2,3.7,9.0,2.44,1
Chris Hatcher,29,1,2,.333,2.01,15,0,14,0,0,5,22.1,16,5,5,2,6,1,25,0,0,0,87,0.985,6.4,0.8,2.4,10.1,4.17,1
Andrew Heaney*,23,5,4,.556,3.87,15,15,0,1,1,0,83.2,75,45,36,9,23,0,91,4,0,3,350,1.171,8.1,1.0,2.5,9.8,3.96,1
