Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
David Arnold,21,1,0,1.000,13.50,12,0,8,0,0,0,14.2,28,23,22,1,17,0,11,0,0,2,90,3.068,17.2,0.6,10.4,6.8,0.65,,0
James Burok,24,0,0,,10.80,4,0,2,0,0,0,3.1,4,4,4,0,3,0,7,0,0,1,17,2.100,10.8,0.0,8.1,18.9,2.33,,0
Xavier Cedeno*,20,6,8,.429,5.09,23,23,0,0,0,0,116.2,121,78,66,6,61,0,83,5,0,12,530,1.560,9.3,0.5,4.7,6.4,1.36,,1
Sam Deduno,23,1,1,.500,6.55,2,2,0,0,0,0,11.0,9,8,8,1,7,0,8,2,0,2,51,1.455,7.4,0.8,5.7,6.5,1.14,,1
Brandon Durden*,22,8,9,.471,4.70,26,26,0,0,0,0,157.0,176,103,82,12,42,1,93,7,0,12,693,1.389,10.1,0.7,2.4,5.3,2.21,,0
Jon George,22,5,4,.556,3.97,49,1,12,0,0,3,65.2,66,31,29,2,20,3,35,4,1,5,282,1.310,9.0,0.3,2.7,4.8,1.75,,0
Edgar Huerta*,27,1,0,1.000,5.19,12,0,4,0,0,0,17.1,17,11,10,3,9,0,20,0,1,1,77,1.500,8.8,1.6,4.7,10.4,2.22,,0
Brandon Hynick,22,16,5,.762,2.52,28,28,0,3,1,0,182.1,170,64,51,13,31,0,136,7,1,3,743,1.102,8.4,0.6,1.5,6.7,4.39,,0
Alan Johnson,23,14,7,.667,2.99,26,26,0,1,0,0,168.2,162,69,56,9,47,1,119,9,1,2,703,1.239,8.6,0.5,2.5,6.3,2.53,,1
Andrew Johnston,23,3,6,.333,5.51,55,0,34,0,0,13,63.2,71,43,39,10,22,1,29,7,1,0,281,1.461,10.0,1.4,3.1,4.1,1.32,,0
Darric Merrell,25,2,1,.667,6.33,38,2,9,0,0,0,64.0,72,49,45,11,32,2,54,1,0,3,288,1.625,10.1,1.5,4.5,7.6,1.69,,0
David Patton,23,5,5,.500,4.52,49,0,14,0,0,1,67.2,73,37,34,6,34,1,59,0,0,6,300,1.581,9.7,0.8,4.5,7.8,1.74,,1
Chaz Roe,20,7,11,.389,4.33,29,29,0,2,0,0,170.1,148,93,82,17,73,0,131,13,1,10,727,1.297,7.8,0.9,3.9,6.9,1.79,,1
Tomas Santiago,25,2,4,.333,4.70,35,3,14,0,0,8,53.2,45,31,28,4,29,0,65,1,0,4,231,1.379,7.5,0.7,4.9,10.9,2.24,,0
Brett Strickland,24,0,1,.000,6.75,6,0,1,0,0,0,5.1,7,4,4,0,1,0,5,1,0,0,23,1.500,11.8,0.0,1.7,8.4,5.00,,0
Pedro Strop,22,5,2,.714,4.28,48,0,25,0,0,7,54.2,43,28,26,4,29,1,75,3,0,11,237,1.317,7.1,0.7,4.8,12.3,2.59,,1
Matthew Trent,24,0,0,,1.08,5,0,2,0,0,0,8.1,7,1,1,0,2,0,2,0,0,2,32,1.080,7.6,0.0,2.2,2.2,1.00,,0
Casey Weathers,22,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,2,0,2,0,0,0,5,2.000,0.0,0.0,18.0,18.0,1.00,,0
Rob Zimmermann,25,0,0,,6.43,12,0,7,0,0,0,14.0,12,12,10,1,17,0,11,1,0,0,72,2.071,7.7,0.6,10.9,7.1,0.65,,0
19 Players,22.5,76,64,.543,4.31,140,140,132,6,8,32,1239.1,1231,689,593,100,478,10,945,61,6,76,5382,1.379,8.9,0.7,3.5,6.9,1.98,,0
