Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jose Arredondo,23,2,4,.333,6.43,28,0,18,0,0,4,35.0,46,31,25,5,11,0,34,0,0,5,161,1.629,11.8,1.3,2.8,8.7,3.09,,1
David Austen,26,1,0,1.000,3.18,6,0,6,0,0,2,5.2,6,2,2,1,0,0,2,2,0,0,27,1.059,9.5,1.6,0.0,3.2,,,0
Brad Beck*,22,1,3,.250,5.55,27,0,8,0,0,1,24.1,26,16,15,3,16,0,17,4,0,2,117,1.726,9.6,1.1,5.9,6.3,1.06,,0
Doug Brandt*,22,2,0,1.000,2.70,22,2,8,0,0,2,43.1,34,14,13,3,15,0,51,0,0,2,176,1.131,7.1,0.6,3.1,10.6,3.40,,0
Brok Butcher,23,5,7,.417,2.69,18,15,1,3,1,1,110.1,105,36,33,4,28,0,59,3,2,5,453,1.205,8.6,0.3,2.3,4.8,2.11,,0
Bartolo Colon,34,1,0,1.000,1.86,2,2,0,0,0,0,9.2,6,2,2,0,1,0,10,0,0,0,38,0.724,5.6,0.0,0.9,9.3,10.00,,1
Aaron Cook,23,0,0,,4.05,9,0,4,0,0,1,13.1,13,6,6,0,4,0,12,0,0,0,54,1.275,8.8,0.0,2.7,8.1,3.00,,0
Amalio Diaz,20,0,0,,6.27,9,4,0,0,0,0,37.1,57,31,26,3,14,0,21,1,2,7,178,1.902,13.7,0.7,3.4,5.1,1.50,,0
Robert Fish*,19,0,1,.000,6.00,1,1,0,0,0,0,3.0,3,2,2,1,4,0,4,0,0,0,16,2.333,9.0,3.0,12.0,12.0,1.00,,0
Blake Holler*,22,0,0,,1.38,2,2,0,0,0,0,13.0,11,3,2,1,2,0,8,1,0,2,50,1.000,7.6,0.7,1.4,5.5,4.00,,0
Chris Hunter,26,0,0,,6.23,6,0,1,0,0,0,8.2,9,6,6,1,2,0,6,0,0,0,37,1.269,9.3,1.0,2.1,6.2,3.00,,0
Jared Incinelli,24,3,2,.600,4.09,32,1,16,0,0,0,50.2,48,26,23,6,29,1,35,1,0,2,224,1.520,8.5,1.1,5.2,6.2,1.21,,0
Kevin Jepsen,22,1,5,.167,4.19,44,0,16,0,0,3,53.2,61,29,25,2,38,2,50,3,0,4,252,1.845,10.2,0.3,6.4,8.4,1.32,,1
Kevin Lynch,24,2,1,.667,2.04,10,0,4,0,0,2,17.2,18,4,4,0,6,1,15,1,0,0,75,1.358,9.2,0.0,3.1,7.6,2.50,,0
Stephen Marek,23,8,10,.444,4.30,25,25,0,1,0,0,134.0,133,78,64,17,49,0,106,4,0,5,575,1.358,8.9,1.1,3.3,7.1,2.16,,0
Tim Mattison,25,1,6,.143,5.22,43,0,11,0,0,0,70.2,85,52,41,8,23,3,41,3,0,4,320,1.528,10.8,1.0,2.9,5.2,1.78,,0
Alex McRobbie,24,6,1,.857,3.43,10,10,0,1,1,0,60.1,61,27,23,6,16,0,48,2,0,6,254,1.276,9.1,0.9,2.4,7.2,3.00,,0
Robert Mosebach,22,11,7,.611,4.28,25,23,0,1,0,0,155.2,171,88,74,16,49,0,93,15,0,9,677,1.413,9.9,0.9,2.8,5.4,1.90,,1
Darren O'Day,24,4,0,1.000,0.75,24,0,22,0,0,11,24.0,10,3,2,1,6,2,26,1,1,1,90,0.667,3.8,0.4,2.3,9.8,4.33,,1
Anthony Ortega,21,7,11,.389,4.02,28,28,0,1,0,0,163.1,157,84,73,17,68,2,127,5,2,8,703,1.378,8.7,0.9,3.7,7.0,1.87,,1
Francisco Rodriguez,24,4,8,.333,5.96,39,8,9,0,0,2,105.2,117,76,70,11,53,0,70,6,0,12,476,1.609,10.0,0.9,4.5,6.0,1.32,,1
Tim Schoeninger,22,6,3,.667,6.64,12,12,0,0,0,0,62.1,86,51,46,16,22,0,53,2,0,3,290,1.733,12.4,2.3,3.2,7.7,2.41,,0
Kelly Shearer*,22,0,0,,3.86,3,0,2,0,0,0,2.1,2,1,1,0,1,0,2,0,0,0,11,1.286,7.7,0.0,3.9,7.7,2.00,,0
Justin Speier,33,1,0,1.000,3.00,8,3,0,0,0,0,9.0,10,3,3,1,5,0,7,0,1,1,40,1.667,10.0,1.0,5.0,7.0,1.40,,1
Von Stertzbach,26,1,0,1.000,9.22,14,0,4,0,0,3,13.2,17,14,14,3,12,1,16,0,0,2,67,2.122,11.2,2.0,7.9,10.5,1.33,,0
Eric Thomas,26,1,2,.333,12.71,7,2,2,0,0,0,11.1,13,17,16,3,13,0,17,2,0,9,63,2.294,10.3,2.4,10.3,13.5,1.31,,0
Rich Thompson,22,0,0,,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,3,0,0,1,9,0.500,4.5,0.0,0.0,13.5,,,1
Jered Weaver,24,1,0,1.000,0.82,2,2,0,0,0,0,11.0,5,1,1,1,3,0,12,0,0,0,41,0.727,4.1,0.8,2.5,9.8,4.00,,1
28 Players,23.3,69,71,.493,4.40,140,140,132,7,6,32,1251.0,1311,703,611,130,490,12,945,56,8,90,5474,1.440,9.4,0.9,3.5,6.8,1.93,,0
