Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Daniel Baca,19,0,1,.000,9.53,7,0,0,0,0,0,11.1,17,13,12,2,4,0,11,1,0,3,56,1.853,13.5,1.6,3.2,8.7,2.75,0,2005,Short-Season A,SDP
Brent Carter*,22,4,2,.667,1.88,13,13,0,0,0,0,72.0,58,24,15,3,7,0,66,3,0,3,279,0.903,7.3,0.4,0.9,8.3,9.43,0,2005,Short-Season A,SDP
Danny De La O*,21,0,0,,16.20,4,0,0,0,0,0,3.1,7,6,6,2,1,0,4,1,0,1,20,2.400,18.9,5.4,2.7,10.8,4.00,0,2005,Short-Season A,SDP
Steve Delabar,21,4,6,.400,4.76,16,16,0,0,0,0,75.2,84,45,40,7,18,0,59,15,0,4,340,1.348,10.0,0.8,2.1,7.0,3.28,1,2005,Short-Season A,SDP
Alfredo Fernandez,20,3,2,.600,2.63,33,0,18,0,0,7,37.2,36,20,11,1,13,1,35,3,0,1,166,1.301,8.6,0.2,3.1,8.4,2.69,0,2005,Short-Season A,SDP
Josh Geer,22,3,1,.750,3.69,7,6,0,0,0,0,31.2,35,13,13,5,4,0,13,1,0,1,131,1.232,9.9,1.4,1.1,3.7,3.25,1,2005,Short-Season A,SDP
Adam Gold,21,3,3,.500,4.91,28,0,5,0,0,0,36.2,35,23,20,3,22,1,33,8,0,3,171,1.555,8.6,0.7,5.4,8.1,1.50,0,2005,Short-Season A,SDP
Brandon Higelin*,22,0,2,.000,5.00,22,0,5,0,0,0,27.0,40,18,15,2,11,1,21,1,0,1,130,1.889,13.3,0.7,3.7,7.0,1.91,0,2005,Short-Season A,SDP
Arnold Hughey*,22,5,1,.833,3.06,26,3,4,0,0,1,47.0,43,17,16,4,12,1,58,1,0,3,196,1.170,8.2,0.8,2.3,11.1,4.83,0,2005,Short-Season A,SDP
Neil Jamison,21,1,2,.333,1.32,25,0,17,0,0,8,27.1,23,5,4,0,8,2,31,4,0,4,116,1.134,7.6,0.0,2.6,10.2,3.88,0,2005,Short-Season A,SDP
Fabian Jimenez Angulo*,18,1,3,.250,2.22,7,6,0,0,0,0,28.1,31,19,7,0,12,0,18,2,0,6,133,1.518,9.8,0.0,3.8,5.7,1.50,0,2005,Short-Season A,SDP
Juan Jimenez,19,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,3,1.000,9.0,0.0,0.0,0.0,,0,2005,Short-Season A,SDP
Brandon Kintzler,20,0,0,,0.00,3,0,0,0,0,0,3.1,3,0,0,0,0,0,1,0,0,0,12,0.900,8.1,0.0,0.0,2.7,,1,2005,Short-Season A,SDP
Ben Krosschell,19,2,7,.222,4.70,16,15,0,0,0,0,76.2,83,50,40,4,18,0,59,4,0,4,333,1.317,9.7,0.5,2.1,6.9,3.28,0,2005,Short-Season A,SDP
Jon Link,21,3,3,.500,4.42,25,7,1,0,0,0,59.0,67,33,29,5,8,1,44,2,0,5,248,1.271,10.2,0.8,1.2,6.7,5.50,1,2005,Short-Season A,SDP
John Madden,22,2,5,.286,3.48,38,0,15,0,0,5,41.1,49,27,16,1,17,4,55,4,0,4,197,1.597,10.7,0.2,3.7,12.0,3.24,0,2005,Short-Season A,SDP
Phil Polanco,23,1,0,1.000,2.00,6,0,1,0,0,0,9.0,6,3,2,0,2,1,5,2,0,0,37,0.889,6.0,0.0,2.0,5.0,2.50,0,2005,Short-Season A,SDP
William Ponce,21,2,1,.667,4.15,21,0,9,0,0,0,26.0,30,13,12,1,15,0,16,1,2,2,120,1.731,10.4,0.3,5.2,5.5,1.07,0,2005,Short-Season A,SDP
Cesar Ramos*,21,0,1,.000,6.53,6,4,0,0,0,0,20.2,27,21,15,3,7,0,13,3,0,2,101,1.645,11.8,1.3,3.0,5.7,1.86,1,2005,Short-Season A,SDP
Geoff Vandel*,18,0,0,,0.90,2,2,0,0,0,0,10.0,8,1,1,0,1,0,11,0,0,0,36,0.900,7.2,0.0,0.9,9.9,11.00,0,2005,Short-Season A,SDP
Grant Varnell,22,0,2,.000,3.21,8,4,1,0,0,0,28.0,28,10,10,3,2,0,24,0,0,0,109,1.071,9.0,1.0,0.6,7.7,12.00,0,2005,Short-Season A,SDP
