Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Dan Adams,25,1,1,.500,5.40,10,0,3,0,0,0,15.0,17,9,9,2,6,1,11,0,0,1,66,1.533,10.2,1.2,3.6,6.6,1.83,0,2003,AA,PHI
Brent Billingsley*,28,0,1,.000,10.03,4,2,0,0,0,0,11.2,14,14,13,3,8,0,10,2,0,4,59,1.886,10.8,2.3,6.2,7.7,1.25,1,2003,AA,PHI
Frank Brooks*,24,3,4,.429,2.30,34,0,19,0,0,9,58.2,40,16,15,5,13,1,71,0,0,2,224,0.903,6.1,0.8,2.0,10.9,5.46,1,2003,AA,PHI
Taylor Buchholz,21,9,11,.450,3.55,25,24,0,1,0,0,144.2,136,62,57,14,33,0,114,9,0,3,600,1.168,8.5,0.9,2.1,7.1,3.45,1,2003,AA,PHI
Keith Bucktrot,22,3,1,.750,2.56,7,7,0,0,0,0,45.2,34,17,13,3,15,0,30,3,0,2,181,1.073,6.7,0.6,3.0,5.9,2.00,0,2003,AA,PHI
Taft Cable,22,0,1,.000,2.51,4,3,0,0,0,0,14.1,8,4,4,3,4,0,13,0,0,0,53,0.837,5.0,1.9,2.5,8.2,3.25,0,2003,AA,PHI
Ryan Carter*,23,2,7,.222,6.00,17,17,0,0,0,0,75.0,105,61,50,7,32,1,47,7,0,5,362,1.827,12.6,0.8,3.8,5.6,1.47,0,2003,AA,PHI
Uriel Casillas,27,0,0,,0.00,1,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,2,0.000,0.0,0.0,0.0,0.0,,0,2003,AA,PHI
Layne Dawson,23,1,9,.100,7.42,14,14,0,2,0,0,74.0,102,65,61,12,27,0,45,4,0,3,349,1.743,12.4,1.5,3.3,5.5,1.67,0,2003,AA,PHI
Brandon Duckworth,27,0,0,,4.50,1,1,0,0,0,0,2.0,1,1,1,1,0,0,2,0,0,0,7,0.500,4.5,4.5,0.0,9.0,,1,2003,AA,PHI
Martire Franco,25,4,7,.364,5.71,28,13,8,1,0,4,86.2,116,66,55,9,25,1,47,5,1,3,403,1.627,12.0,0.9,2.6,4.9,1.88,0,2003,AA,PHI
Dan Giese,26,2,1,.667,1.46,9,0,4,0,0,1,12.1,8,2,2,1,1,0,16,1,0,0,46,0.730,5.8,0.7,0.7,11.7,16.00,1,2003,AA,PHI
Willie Glen,25,3,6,.333,3.83,31,14,3,0,0,0,103.1,100,61,44,13,53,2,79,8,1,2,462,1.481,8.7,1.1,4.6,6.9,1.49,0,2003,AA,PHI
Brad Guy,27,2,6,.250,4.96,31,3,16,0,0,3,69.0,75,43,38,9,18,1,33,6,0,3,296,1.348,9.8,1.2,2.3,4.3,1.83,0,2003,AA,PHI
Ian Harvey,26,4,1,.800,3.75,11,0,6,0,0,1,24.0,22,10,10,2,11,0,22,2,0,1,105,1.375,8.3,0.8,4.1,8.3,2.00,0,2003,AA,PHI
Yoel Hernandez,23,6,3,.667,4.26,43,1,22,0,0,2,74.0,100,43,35,4,31,3,46,7,0,4,349,1.770,12.2,0.5,3.8,5.6,1.48,1,2003,AA,PHI
Ryan Hutchison,24,3,2,.600,3.76,34,0,20,0,0,5,52.2,54,23,22,6,17,5,17,8,0,1,230,1.348,9.2,1.0,2.9,2.9,1.00,0,2003,AA,PHI
Seung Hak Lee,24,11,6,.647,4.96,26,25,0,0,0,0,147.0,140,85,81,21,47,0,109,6,0,4,627,1.272,8.6,1.3,2.9,6.7,2.32,0,2003,AA,PHI
Hector Mercado*,29,0,0,,0.00,1,1,0,0,0,0,2.0,0,0,0,0,1,0,0,0,0,0,6,0.500,0.0,0.0,4.5,0.0,0.00,1,2003,AA,PHI
Josh Miller,24,0,3,.000,5.36,43,2,16,0,0,1,84.0,98,52,50,9,19,4,40,7,0,3,366,1.393,10.5,1.0,2.0,4.3,2.11,0,2003,AA,PHI
Mark Outlaw*,26,0,0,,5.40,12,0,4,0,0,0,11.2,11,8,7,1,11,0,9,0,0,0,56,1.886,8.5,0.8,8.5,6.9,0.82,0,2003,AA,PHI
Brad Pautz,26,4,5,.444,7.69,29,1,11,0,0,1,48.0,60,44,41,6,20,5,34,5,0,5,222,1.667,11.3,1.1,3.8,6.4,1.70,0,2003,AA,PHI
Bud Smith*,23,1,1,.500,5.35,8,8,0,0,0,0,37.0,40,23,22,6,15,0,24,3,0,1,164,1.486,9.7,1.5,3.6,5.8,1.60,1,2003,AA,PHI
Eric Weaver,29,1,1,.500,6.57,10,0,5,0,0,2,12.1,12,9,9,3,10,1,9,0,0,3,55,1.784,8.8,2.2,7.3,6.6,0.90,1,2003,AA,PHI
Mike Wilson,23,2,2,.500,3.93,9,6,0,0,0,0,34.1,35,20,15,6,20,0,18,5,0,1,154,1.602,9.2,1.6,5.2,4.7,0.90,0,2003,AA,PHI
