Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Greg Aquino,25,7,3,.700,3.46,20,20,0,0,0,0,106.2,115,43,41,5,38,1,91,4,3,7,458,1.434,9.7,0.4,3.2,7.7,2.39,1,2003,AA,ARI
Jay Belflower,23,4,2,.667,5.14,53,0,21,0,0,2,70.0,105,51,40,6,24,5,35,4,0,5,335,1.843,13.5,0.8,3.1,4.5,1.46,0,2003,AA,ARI
Brian Bruney,21,0,2,.000,2.59,28,0,25,0,0,14,31.1,29,17,9,1,13,2,28,1,1,0,140,1.340,8.3,0.3,3.7,8.0,2.15,1,2003,AA,ARI
Lance Cormier,22,2,3,.400,6.10,9,8,0,0,0,0,41.1,59,33,28,3,22,0,26,0,0,4,201,1.960,12.8,0.7,4.8,5.7,1.18,1,2003,AA,ARI
Joey Cramblitt,24,1,0,1.000,0.00,1,0,0,0,0,0,2.0,2,0,0,0,0,0,0,0,0,0,8,1.000,9.0,0.0,0.0,0.0,,0,2003,AA,ARI
Casey Daigle,22,11,11,.500,4.59,29,27,0,1,0,0,176.1,219,108,90,9,51,1,115,6,0,14,793,1.531,11.2,0.5,2.6,5.9,2.25,1,2003,AA,ARI
Mark Freed*,24,4,3,.571,4.81,67,0,8,0,0,1,63.2,75,38,34,4,37,8,43,5,0,4,310,1.759,10.6,0.6,5.2,6.1,1.16,0,2003,AA,ARI
Edgar Gonzalez,20,2,2,.500,3.50,6,6,0,0,0,0,36.0,40,18,14,1,11,0,30,1,0,3,155,1.417,10.0,0.3,2.8,7.5,2.73,1,2003,AA,ARI
Matt Henrie,23,5,7,.417,4.13,14,14,0,2,1,0,89.1,112,45,41,3,17,0,44,4,0,1,393,1.444,11.3,0.3,1.7,4.4,2.59,0,2003,AA,ARI
Ryan Holsten,24,2,8,.200,6.93,38,12,7,1,1,0,101.1,139,89,78,9,54,1,41,6,0,6,497,1.905,12.3,0.8,4.8,3.6,0.76,0,2003,AA,ARI
Randy Johnson*,39,0,0,,0.00,1,1,0,0,0,0,4.0,3,2,0,0,1,0,5,2,0,0,18,1.000,6.8,0.0,2.3,11.3,5.00,1,2003,AA,ARI
Jack Krawczyk,27,1,1,.500,5.08,12,0,3,0,0,0,28.1,34,16,16,3,5,0,18,1,0,1,122,1.376,10.8,1.0,1.6,5.7,3.60,0,2003,AA,ARI
Aric LeClair*,25,1,0,1.000,0.00,11,0,2,0,0,0,12.1,9,1,0,0,6,1,10,0,0,1,49,1.216,6.6,0.0,4.4,7.3,1.67,0,2003,AA,ARI
Erick Macha,23,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,2,0,0,0,0,0,6,3.000,9.0,0.0,18.0,0.0,0.00,0,2003,AA,ARI
Lee Marshall,26,1,0,1.000,4.15,5,0,1,0,0,0,4.1,7,3,2,0,2,0,6,0,0,0,22,2.077,14.5,0.0,4.2,12.5,3.00,0,2003,AA,ARI
Brandon Medders,23,5,3,.625,4.41,56,0,37,0,0,7,69.1,65,37,34,3,26,6,72,0,1,3,297,1.313,8.4,0.4,3.4,9.3,2.77,1,2003,AA,ARI
Jake Meyer,28,0,1,.000,6.75,3,0,1,0,0,0,2.2,3,2,2,0,1,0,2,0,0,1,12,1.500,10.1,0.0,3.4,6.8,2.00,0,2003,AA,ARI
Beltran Perez,21,2,11,.154,5.30,29,20,2,0,0,0,147.2,180,94,87,13,54,1,88,6,0,11,656,1.585,11.0,0.8,3.3,5.4,1.63,1,2003,AA,ARI
Bret Prinz,26,0,0,,4.50,2,0,0,0,0,0,2.0,3,1,1,0,1,0,2,0,0,0,10,2.000,13.5,0.0,4.5,9.0,2.00,1,2003,AA,ARI
Jesus Silva,20,5,4,.556,5.02,55,0,23,0,0,3,66.1,84,44,37,7,20,4,56,2,1,8,304,1.568,11.4,0.9,2.7,7.6,2.80,0,2003,AA,ARI
Phil Stockman,23,11,7,.611,3.96,26,26,0,0,0,0,147.2,137,75,65,9,64,0,146,9,0,2,648,1.361,8.3,0.5,3.9,8.9,2.28,1,2003,AA,ARI
Carlton Wells*,23,2,2,.500,10.29,10,0,3,0,0,0,7.0,13,14,8,1,5,2,4,2,0,0,43,2.571,16.7,1.3,6.4,5.1,0.80,0,2003,AA,ARI
Bill White*,24,1,3,.250,6.23,15,6,2,0,0,0,39.0,42,27,27,4,22,0,25,8,1,5,179,1.641,9.7,0.9,5.1,5.8,1.14,1,2003,AA,ARI
