Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Luke Anderson,25,0,0,,4.38,6,0,2,0,0,0,12.1,9,6,6,0,4,0,13,1,0,0,48,1.054,6.6,0.0,2.9,9.5,3.25,0
Chris Begg,23,2,1,.667,4.38,4,4,0,0,0,0,24.2,31,14,12,2,13,0,13,0,0,0,114,1.784,11.3,0.7,4.7,4.7,1.00,0
Boof Bonser,21,7,10,.412,4.00,24,24,0,1,1,0,135.0,122,80,60,11,67,0,103,0,0,10,579,1.400,8.1,0.7,4.5,6.9,1.54,1
Elliot Brown,28,1,2,.333,6.85,4,4,0,0,0,0,23.2,29,21,18,2,6,0,7,2,0,0,106,1.479,11.0,0.8,2.3,2.7,1.17,0
Greg Bruso,23,5,4,.556,3.42,11,11,0,2,0,0,76.1,72,32,29,6,11,1,45,4,0,1,307,1.087,8.5,0.7,1.3,5.3,4.09,0
Jeff Clark,23,2,4,.333,4.58,7,7,0,0,0,0,37.1,45,25,19,4,5,0,32,1,0,1,159,1.339,10.8,1.0,1.2,7.7,6.40,0
Kevin Correia,22,6,6,.500,3.65,16,14,0,0,0,0,86.1,80,38,35,3,30,0,73,4,1,4,363,1.274,8.3,0.3,3.1,7.6,2.43,1
Ryan Cox,26,1,3,.250,7.46,26,4,10,0,0,0,60.1,89,54,50,7,28,0,37,6,0,5,305,1.939,13.3,1.0,4.2,5.5,1.32,0
Vance Cozier,25,6,7,.462,4.14,26,13,7,2,1,0,100.0,117,54,46,5,36,2,36,6,1,1,451,1.530,10.5,0.5,3.2,3.2,1.00,0
Alejandro Freire,28,0,0,,9.00,1,0,1,0,0,0,1.0,0,1,1,0,3,0,2,1,0,0,7,3.000,0.0,0.0,27.0,18.0,0.67,1
Jim Lira,26,1,1,.500,7.04,6,3,1,0,0,0,15.1,21,12,12,2,11,0,11,0,0,3,76,2.087,12.3,1.2,6.5,6.5,1.00,0
Noah Lowry*,22,9,6,.600,4.72,23,23,0,2,0,0,118.1,127,66,62,7,47,0,97,4,2,3,509,1.470,9.7,0.5,3.6,7.4,2.06,1
Alberto Montes,23,3,1,.750,4.43,36,0,18,0,0,5,63.0,74,40,31,2,18,3,30,6,2,6,279,1.460,10.6,0.3,2.6,4.3,1.67,0
Matt Montgomery,27,4,3,.571,2.68,28,0,23,0,0,13,37.0,35,11,11,3,13,1,39,1,0,3,161,1.297,8.5,0.7,3.2,9.5,3.00,0
Matt Palmer,24,0,0,,13.50,5,0,1,0,0,0,6.2,12,11,10,0,5,0,5,2,0,3,41,2.550,16.2,0.0,6.8,6.8,1.00,1
R.D. Spiehs,23,2,5,.286,3.28,39,0,13,0,0,7,60.1,57,31,22,3,29,3,51,7,0,5,267,1.425,8.5,0.4,4.3,7.6,1.76,0
Jack Taschner*,25,0,6,.000,5.71,34,12,10,0,0,0,75.2,78,53,48,7,45,0,46,5,0,6,347,1.626,9.3,0.8,5.4,5.5,1.02,1
Erick Threets*,21,0,0,,15.88,11,0,4,0,0,0,11.1,15,20,20,1,21,0,16,2,0,6,72,3.176,11.9,0.8,16.7,12.7,0.76,1
Kevin Vent,26,6,5,.545,3.50,37,0,13,0,0,1,74.2,72,36,29,6,30,1,47,3,0,1,318,1.366,8.7,0.7,3.6,5.7,1.57,0
Travis Wade,27,0,2,.000,7.33,19,0,13,0,0,2,23.1,35,20,19,1,10,2,13,3,0,0,111,1.929,13.5,0.4,3.9,5.0,1.30,0
Mitch Walk*,25,6,13,.316,4.12,36,20,16,2,1,7,137.2,147,75,63,9,55,0,76,14,0,3,608,1.467,9.6,0.6,3.6,5.0,1.38,0
Mike Wilson,23,1,0,1.000,7.50,2,2,0,0,0,0,6.0,10,5,5,1,1,0,5,0,0,0,28,1.833,15.0,1.5,1.5,7.5,5.00,0
