Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Mike Antonini*,23,0,1,.000,12.27,2,2,0,0,0,0,7.1,16,10,10,1,3,0,6,0,0,0,41,2.591,19.6,1.2,3.7,7.4,2.00,,0
Adam Bostick*,26,0,3,.000,3.26,28,1,17,0,0,3,38.2,33,16,14,5,18,1,43,1,0,3,168,1.319,7.7,1.2,4.2,10.0,2.39,,0
Lance Broadway,25,5,7,.417,6.27,16,14,1,1,0,0,84.2,101,63,59,6,34,0,41,4,0,9,383,1.594,10.7,0.6,3.6,4.4,1.21,,1
Elmer Dessens,38,3,2,.600,2.31,27,0,23,0,0,11,35.0,26,9,9,2,9,1,28,0,0,2,136,1.000,6.7,0.5,2.3,7.2,3.11,,1
Derrick Ellison*,30,0,0,,2.70,6,1,3,0,0,0,10.0,11,3,3,2,1,0,12,1,0,0,43,1.200,9.9,1.8,0.9,10.8,12.00,,0
Nelson Figueroa,35,7,5,.583,2.25,17,17,0,1,1,0,112.0,91,29,28,5,24,0,94,1,0,1,437,1.027,7.3,0.4,1.9,7.6,3.92,,1
Casey Fossum*,31,0,0,,0.82,2,2,0,0,0,0,11.0,5,1,1,0,5,0,12,0,0,2,38,0.909,4.1,0.0,4.1,9.8,2.40,,1
Freddy Garcia,32,0,2,.000,8.18,2,2,0,0,0,0,11.0,12,10,10,2,5,0,6,0,0,0,48,1.545,9.8,1.6,4.1,4.9,1.20,,1
Dillon Gee,23,1,3,.250,4.10,9,9,0,1,0,0,48.1,47,22,22,5,16,0,42,5,0,1,209,1.303,8.8,0.9,3.0,7.8,2.63,,1
Brandon Knight,33,4,9,.308,5.06,20,14,5,1,0,3,89.0,101,51,50,10,29,0,80,1,0,5,382,1.461,10.2,1.0,2.9,8.1,2.76,,1
Eddie Kunz,23,4,5,.444,5.02,40,0,21,0,0,1,61.0,54,35,34,8,31,0,38,7,0,6,265,1.393,8.0,1.2,4.6,5.6,1.23,,1
Arturo Lopez*,26,0,2,.000,3.86,15,1,6,0,0,0,30.1,36,17,13,1,13,0,19,0,1,1,137,1.615,10.7,0.3,3.9,5.6,1.46,,1
Chris Mason,24,1,1,.500,5.09,3,3,0,0,0,0,17.2,20,10,10,2,4,0,13,0,0,0,75,1.358,10.2,1.0,2.0,6.6,3.25,,0
Tim McNab,29,5,4,.556,4.03,36,2,12,0,0,4,58.0,71,34,26,5,18,1,27,3,0,0,261,1.534,11.0,0.8,2.8,4.2,1.50,,0
Pat Misch*,27,1,2,.333,4.26,6,4,0,1,0,0,25.1,27,14,12,1,4,0,21,1,1,0,107,1.224,9.6,0.4,1.4,7.5,5.25,,1
Carlos Muniz,28,0,3,.000,5.95,12,0,9,0,0,0,19.2,22,18,13,4,14,0,14,3,0,4,96,1.831,10.1,1.8,6.4,6.4,1.00,,1
Jon Niese*,22,5,6,.455,3.82,16,16,0,2,2,0,94.1,95,47,40,7,26,0,82,4,0,4,400,1.283,9.1,0.7,2.5,7.8,3.15,,1
Fernando Nieve,26,3,0,1.000,3.70,4,4,0,0,0,0,24.1,18,10,10,2,10,0,23,0,0,2,98,1.151,6.7,0.7,3.7,8.5,2.30,,1
Oliver Perez*,27,0,2,.000,3.86,2,2,0,0,0,0,9.1,8,4,4,1,9,0,9,0,0,0,44,1.821,7.7,1.0,8.7,8.7,1.00,,1
Adam Pettyjohn*,32,3,5,.375,3.56,9,8,0,0,0,0,55.2,63,24,22,5,9,1,30,4,0,0,238,1.293,10.2,0.8,1.5,4.9,3.33,,1
Edgar Ramirez,25,0,0,,4.50,1,0,0,0,0,0,2.0,3,1,1,1,1,0,0,0,0,0,9,2.000,13.5,4.5,4.5,0.0,0.00,,0
Tim Redding,31,0,0,,2.77,2,2,0,0,0,0,13.0,13,4,4,1,2,0,9,0,0,0,53,1.154,9.0,0.7,1.4,6.2,4.50,,1
Connor Robertson,27,0,3,.000,5.46,22,0,13,0,0,0,28.0,32,18,17,4,10,1,23,1,0,2,126,1.500,10.3,1.3,3.2,7.4,2.30,,1
Jose Sanchez,25,0,1,.000,4.91,3,2,1,0,0,0,11.0,12,6,6,1,5,0,9,0,0,1,49,1.545,9.8,0.8,4.1,7.4,1.80,,0
Kyle Snyder,31,3,8,.273,4.23,33,14,2,0,0,1,104.1,115,54,49,12,32,0,74,1,1,7,452,1.409,9.9,1.0,2.8,6.4,2.31,,1
Tobi Stoner,24,7,7,.500,3.96,16,16,0,1,0,0,97.2,92,45,43,9,34,0,64,2,0,3,414,1.290,8.5,0.8,3.1,5.9,1.88,,1
Jon Switzer*,29,1,3,.250,3.29,41,0,16,0,0,4,52.0,46,23,19,4,23,0,49,2,0,0,225,1.327,8.0,0.7,4.0,8.5,2.13,,1
Ken Takahashi*,40,1,3,.250,2.38,18,7,1,1,1,0,56.2,55,21,15,2,23,0,38,2,0,3,245,1.376,8.7,0.3,3.7,6.0,1.65,,1
Jim Ed Warden,30,2,0,1.000,2.95,12,0,4,0,0,2,21.1,15,7,7,0,10,0,26,1,0,5,90,1.172,6.3,0.0,4.2,11.0,2.60,,0
29 Players,29.0,56,87,.392,4.04,143,143,134,9,10,29,1228.2,1240,606,551,108,422,5,932,44,3,61,5269,1.353,9.1,0.8,3.1,6.8,2.21,,0
