Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Mayo Acosta,21,55,209,188,16,48,9,1,2,20,8,5,18,34,.255,.316,.346,.662,65,4,0,0,3,1,,0
Dustin Biell*,20,59,224,191,34,53,5,3,2,17,12,3,18,41,.277,.362,.366,.729,70,2,8,6,1,0,,0
Tyler Bortnick,21,65,255,217,37,65,17,4,4,26,24,8,27,38,.300,.386,.470,.856,102,6,4,6,1,0,,0
Gabe Cohen,21,41,145,131,12,27,6,0,3,12,5,3,9,35,.206,.266,.321,.586,42,4,2,2,1,0,,0
Bennett Davis,23,46,155,136,17,29,6,2,0,17,4,2,11,25,.213,.290,.287,.577,39,5,5,0,3,0,,0
David Genao,22,41,148,128,7,27,4,0,0,13,5,5,13,29,.211,.311,.242,.553,31,2,6,0,1,1,,0
D.J. Jones*,21,47,141,135,14,29,6,2,1,9,7,3,4,31,.215,.237,.311,.549,42,3,0,2,0,0,,0
Diogenes Luis#,22,50,157,138,17,33,3,2,0,9,6,3,9,41,.239,.300,.290,.590,40,1,3,7,0,0,,0
Christopher Murrill*,21,49,215,193,31,59,7,2,0,18,29,7,13,46,.306,.360,.363,.723,70,1,4,4,1,0,,0
Brett Nommensen*,22,57,220,186,21,48,4,4,1,26,15,5,20,37,.258,.347,.339,.686,63,1,7,4,3,0,,0
Elias Otero#,21,59,238,219,18,43,5,2,0,13,4,5,12,47,.196,.239,.237,.477,52,3,1,4,2,0,,0
Burt Reynolds,20,38,151,148,15,34,7,4,1,9,9,3,2,42,.230,.238,.351,.590,52,5,0,0,1,0,,0
Eli Sonoqui*,21,57,229,216,26,58,11,0,4,30,3,1,9,61,.269,.303,.375,.678,81,2,2,1,1,0,,0
Mark Thomas,21,60,234,205,18,55,10,1,4,29,3,3,24,44,.268,.355,.385,.740,79,3,4,0,1,2,,0
14 Players,21.2,75,2721,2431,283,608,100,27,22,248,134,56,189,551,.250,.314,.341,.655,828,42,46,36,19,4,,0
