Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Augey Bill*,22,2,0,1.000,1.80,8,0,3,0,0,0,15.0,17,4,3,0,3,2,9,0,0,0,62,1.333,10.2,0.0,1.8,5.4,3.00,,0
Steven Brault*,21,1,2,.333,2.09,12,12,0,0,0,0,43.0,35,14,10,1,12,0,38,2,0,1,169,1.093,7.3,0.2,2.5,8.0,3.17,,1
Garrett Cortright,21,0,0,,0.00,2,0,1,0,0,0,5.0,2,0,0,0,2,0,3,0,0,0,18,0.800,3.6,0.0,3.6,5.4,1.50,,0
Nick Cunningham,22,1,1,.500,5.49,13,0,3,0,0,0,19.2,21,12,12,0,4,0,18,1,1,3,83,1.271,9.6,0.0,1.8,8.2,4.50,,0
Jose Figuereo,21,1,1,.500,5.55,16,0,4,0,0,0,24.1,26,15,15,2,8,1,23,5,0,2,113,1.397,9.6,0.7,3.0,8.5,2.88,,0
Eric Green*,23,0,0,,4.82,6,0,1,0,0,0,9.1,9,5,5,0,6,0,5,3,0,5,43,1.607,8.7,0.0,5.8,4.8,0.83,,0
Jason Hammel,30,0,0,,2.25,1,1,0,0,0,0,4.0,3,1,1,0,1,0,2,0,0,0,16,1.000,6.8,0.0,2.3,4.5,2.00,,1
Donnie Hart*,22,3,1,.750,2.25,19,0,13,0,0,5,24.0,24,10,6,0,7,2,26,3,0,0,103,1.292,9.0,0.0,2.6,9.8,3.71,,1
Hunter Harvey,18,0,1,.000,2.25,3,3,0,0,0,0,12.0,11,4,3,0,4,0,15,0,0,1,50,1.250,8.3,0.0,3.0,11.3,3.75,,1
Mitch Horacek*,21,5,4,.556,2.78,12,11,1,0,0,0,64.2,54,24,20,1,7,1,45,1,0,4,251,0.943,7.5,0.1,1.0,6.3,6.43,,0
Steve Johnson,25,0,0,,3.00,2,2,0,0,0,0,6.0,5,2,2,1,2,0,6,2,0,0,26,1.167,7.5,1.5,3.0,9.0,3.00,,1
Michael Joseph,22,1,1,.500,5.40,16,0,8,0,0,1,25.0,33,15,15,0,11,1,14,1,0,5,117,1.760,11.9,0.0,4.0,5.0,1.27,,0
Jon Keller,20,1,0,1.000,3.00,1,0,0,0,0,0,3.0,1,1,1,0,1,0,2,0,0,1,11,0.667,3.0,0.0,3.0,6.0,2.00,,0
Williams Louico,23,1,1,.500,7.24,11,0,2,0,0,0,13.2,23,15,11,0,8,0,11,0,0,4,71,2.268,15.1,0.0,5.3,7.2,1.38,,0
Harry Marino*,22,2,0,1.000,0.82,9,0,5,0,0,1,11.0,10,1,1,0,5,0,9,1,0,0,45,1.364,8.2,0.0,4.1,7.4,1.80,,0
Luc Rennie,19,0,1,.000,2.79,2,2,0,0,0,0,9.2,9,3,3,0,5,0,12,1,0,0,44,1.448,8.4,0.0,4.7,11.2,2.40,,0
Dylan Rheault,21,1,2,.333,3.57,13,4,3,0,0,0,40.1,41,17,16,2,16,1,26,1,0,0,167,1.413,9.1,0.4,3.6,5.8,1.63,,0
David Richardson,22,2,1,.667,6.38,8,2,2,0,0,2,18.1,20,13,13,0,7,0,16,3,0,2,86,1.473,9.8,0.0,3.4,7.9,2.29,,0
Jorge Rivera*,22,2,2,.500,4.41,13,4,3,0,0,0,32.2,29,18,16,1,18,0,27,2,2,3,143,1.439,8.0,0.3,5.0,7.4,1.50,,0
Alex Santana,21,1,1,.500,2.14,16,2,6,0,0,1,33.2,23,8,8,1,18,1,48,4,1,1,142,1.218,6.1,0.3,4.8,12.8,2.67,,0
Janser Severino,21,3,4,.429,3.92,18,9,2,0,0,0,62.0,59,32,27,1,21,0,57,8,2,10,271,1.290,8.6,0.1,3.0,8.3,2.71,,0
Austin Urban,20,3,5,.375,3.32,13,7,3,0,0,1,57.0,60,30,21,1,29,2,37,3,0,1,258,1.561,9.5,0.2,4.6,5.8,1.28,,0
Sebastian Vader,21,7,3,.700,2.43,14,13,0,0,0,0,85.1,70,30,23,1,18,0,64,3,0,7,340,1.031,7.4,0.1,1.9,6.8,3.56,,0
Jimmy Yacabonis,21,3,1,.750,1.52,18,0,12,0,0,4,29.2,15,5,5,0,14,1,28,1,1,1,119,0.978,4.6,0.0,4.2,8.5,2.00,,1
24 Players,21.4,40,32,.556,3.29,72,72,72,0,6,15,648.1,600,279,237,12,227,12,541,45,7,51,2748,1.276,8.3,0.2,3.2,7.5,2.38,,0
