Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jose Adames,20,0,0,,0.00,2,0,0,0,0,0,2.0,3,0,0,0,1,0,5,0,0,1,11,2.000,13.5,0.0,4.5,22.5,5.00,,0
Cody Crabaugh,22,1,0,1.000,0.00,1,1,0,0,0,0,6.0,2,0,0,0,3,0,5,0,0,0,21,0.833,3.0,0.0,4.5,7.5,1.67,,0
Miguel Del Pozo*,20,2,1,.667,4.81,17,0,3,0,0,0,24.1,24,15,13,1,17,0,36,3,2,5,119,1.685,8.9,0.4,6.3,13.3,2.12,,1
Sean Donatello,22,0,0,,1.29,2,0,0,0,0,0,7.0,4,2,1,1,1,0,5,0,0,1,27,0.714,5.1,1.3,1.3,6.4,5.00,,0
Josh Easley,22,4,0,1.000,0.40,14,0,10,0,0,3,22.2,9,3,1,0,4,0,30,0,0,1,81,0.574,3.6,0.0,1.6,11.9,7.50,,0
Joel Effertz,22,2,0,1.000,2.08,3,2,1,0,0,1,13.0,12,3,3,1,0,0,14,2,0,0,53,0.923,8.3,0.7,0.0,9.7,,,0
Brian Ellington,22,1,2,.333,3.72,6,1,0,0,0,0,19.1,16,14,8,0,9,0,21,3,0,0,86,1.293,7.4,0.0,4.2,9.8,2.33,,1
Jarlin Garcia*,20,2,3,.400,3.10,15,15,0,0,0,0,69.2,58,31,24,7,18,0,74,2,2,4,284,1.091,7.5,0.9,2.3,9.6,4.11,,1
Max Garner,23,0,2,.000,1.62,14,14,0,0,0,0,44.1,40,13,8,2,16,0,30,3,0,1,186,1.263,8.1,0.4,3.2,6.1,1.88,,0
Domingo German,20,2,3,.400,1.76,8,8,0,0,0,0,41.0,33,14,8,0,5,0,34,4,1,2,166,0.927,7.2,0.0,1.1,7.5,6.80,,1
Justin Jackson,24,7,1,.875,3.83,13,2,1,0,0,0,56.1,55,24,24,2,14,0,45,3,0,7,235,1.225,8.8,0.3,2.2,7.2,3.21,,0
Tyler Kane,20,0,0,,1.93,3,0,0,0,0,0,4.2,5,1,1,1,1,0,4,0,0,0,19,1.286,9.6,1.9,1.9,7.7,4.00,,0
Tyler Kinley,22,0,0,,22.50,1,0,0,0,0,0,2.0,6,5,5,0,1,0,1,0,0,0,12,3.500,27.0,0.0,4.5,4.5,1.00,,1
Casey McCarthy,23,2,5,.286,4.11,23,0,19,0,0,6,35.0,41,19,16,1,10,3,24,2,0,2,156,1.457,10.5,0.3,2.6,6.2,2.40,,0
Patrick Merkling*,22,0,0,,9.14,16,0,5,0,0,1,21.2,25,26,22,2,12,0,22,5,0,2,106,1.708,10.4,0.8,5.0,9.1,1.83,,0
Ryan Newell,22,5,4,.556,2.09,14,14,0,0,0,0,82.0,60,30,19,1,21,1,75,2,0,13,328,0.988,6.6,0.1,2.3,8.2,3.57,,0
Robert Ravago,22,2,1,.667,5.40,12,0,10,0,0,1,20.0,30,14,12,0,10,0,20,1,0,5,95,2.000,13.5,0.0,4.5,9.0,2.00,,0
Reid Redman,24,2,2,.500,1.91,19,0,2,0,0,1,28.1,24,9,6,1,9,0,25,1,0,2,115,1.165,7.6,0.3,2.9,7.9,2.78,,0
Helpi Reyes,20,1,5,.167,8.31,7,7,0,0,0,0,26.0,36,25,24,2,16,0,12,4,0,7,129,2.000,12.5,0.7,5.5,4.2,0.75,,0
Junior Rincon,21,0,0,,6.43,5,0,2,0,0,0,7.0,8,7,5,0,2,0,7,2,0,1,34,1.429,10.3,0.0,2.6,9.0,3.50,,0
C.J. Robinson,20,1,1,.500,1.61,15,0,3,0,0,0,22.1,17,6,4,1,6,0,24,3,0,0,92,1.030,6.9,0.4,2.4,9.7,4.00,,0
Dane Stone,22,1,1,.500,3.38,10,1,4,0,0,2,16.0,16,6,6,2,2,0,18,0,0,0,63,1.125,9.0,1.1,1.1,10.1,9.00,,0
Colby Suggs,21,1,0,1.000,1.13,7,0,5,0,0,3,8.0,5,2,1,0,2,0,11,1,0,0,28,0.875,5.6,0.0,2.3,12.4,5.50,,0
Sean Townsley*,22,0,1,.000,2.08,7,0,4,0,0,1,13.0,7,3,3,0,0,0,20,0,0,0,46,0.538,4.8,0.0,0.0,13.8,,,0
Trevor Williams,21,0,2,.000,2.48,10,10,0,0,0,0,29.0,26,13,8,0,8,0,20,1,0,0,124,1.172,8.1,0.0,2.5,6.2,2.50,,1
James Wooster*,24,1,2,.333,11.50,14,0,6,0,0,0,18.0,27,26,23,1,16,0,18,2,1,2,99,2.389,13.5,0.5,8.0,9.0,1.13,,0
Beau Wright*,22,2,0,1.000,2.08,3,0,0,0,0,0,8.2,5,2,2,0,6,0,6,0,0,0,34,1.269,5.2,0.0,6.2,6.2,1.00,,0
27 Players,21.8,39,36,.520,3.42,75,75,75,0,6,19,647.1,594,313,246,26,210,4,606,44,6,56,2749,1.242,8.3,0.4,2.9,8.4,2.89,,0
