Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Derrick Arnold,24,18,63,53,4,8,1,2,0,4,1,0,6,15,.151,.254,.245,.499,13,0,2,0,2,0,,0
Jairo Asencio,25,55,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Ryan Basner,26,14,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Paul Bennett,24,48,146,132,13,24,4,1,0,10,1,1,10,39,.182,.255,.227,.482,30,1,3,1,0,0,,0
J.C. Boscan,28,79,297,255,26,60,13,0,2,29,0,0,34,49,.235,.334,.310,.644,79,5,4,4,0,3,,1
Phillip Britton,23,1,6,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,2,0,0,,0
Willie Cabrera,21,9,28,26,4,7,1,1,0,2,0,2,2,3,.269,.321,.385,.706,10,2,0,0,0,0,,0
Jose Camarena#,24,62,228,213,17,52,9,0,3,25,1,1,11,47,.244,.284,.329,.613,70,1,1,3,0,0,,0
Greg Creek*,25,119,402,351,49,94,20,7,6,55,0,3,42,74,.268,.356,.416,.772,146,4,7,0,2,1,,0
Jairo Cuevas,24,3,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
Quentin Davis*,25,92,219,199,19,38,6,0,5,22,10,4,10,47,.191,.238,.296,.535,59,0,3,5,2,0,,0
Matt Diaz,30,7,28,26,5,6,0,0,1,4,1,0,2,5,.231,.286,.346,.632,9,1,0,0,0,0,,1
Dustin Evans,23,8,6,5,1,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,,0
Jeff Francoeur,24,3,14,13,3,7,0,1,0,2,0,0,1,2,.538,.571,.692,1.264,9,0,0,0,0,0,,1
Jerome Gamble,28,23,12,11,1,2,1,0,0,0,0,0,0,4,.182,.182,.273,.455,3,0,0,1,0,0,,0
Tom Glavine*,42,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Reid Gorecki,27,63,277,240,51,70,9,0,10,43,16,4,31,47,.292,.377,.454,.831,109,8,3,1,2,2,,1
Kevin Gunderson,23,36,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Javier Guzman#,26,108,430,387,50,98,15,4,4,35,8,4,19,49,.253,.299,.344,.643,133,8,8,12,4,0,,0
Mike Hampton,35,2,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,,1
Tommy Hanson,21,18,17,17,0,0,0,0,0,0,0,0,0,9,.000,.000,.000,.000,0,0,0,0,0,0,,1
Deunte Heath,22,13,18,15,3,4,1,0,1,3,0,0,2,7,.267,.353,.533,.886,8,1,0,1,0,0,,1
