Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Kenta Maeda,28,16,11,.593,3.48,32,32,0,0,0,0,175.2,150,72,68,20,50,6,179,8,0,6,716,1.139,7.7,1.0,2.6,9.2,3.58,1,2016,MLB,LAD
Clayton Kershaw*,28,12,4,.750,1.69,21,21,0,3,3,0,149.0,97,31,28,8,11,1,172,2,3,5,544,0.725,5.9,0.5,0.7,10.4,15.64,1,2016,MLB,LAD
Scott Kazmir*,32,10,6,.625,4.56,26,26,0,0,0,0,136.1,133,71,69,21,52,3,134,7,0,5,590,1.357,8.8,1.4,3.4,8.8,2.58,1,2016,MLB,LAD
Ross Stripling,26,5,9,.357,3.96,22,14,4,0,0,0,100.0,96,46,44,10,30,3,74,1,0,6,419,1.260,8.6,0.9,2.7,6.7,2.47,1,2016,MLB,LAD
Julio Urias*,19,5,2,.714,3.39,18,15,1,0,0,0,77.0,81,32,29,5,31,0,84,4,0,3,336,1.455,9.5,0.6,3.6,9.8,2.71,1,2016,MLB,LAD
Kenley Jansen,28,3,2,.600,1.83,71,0,63,0,0,47,68.2,35,14,14,4,11,2,104,2,0,1,251,0.670,4.6,0.5,1.4,13.6,9.45,1,2016,MLB,LAD
Joe Blanton,35,7,2,.778,2.48,75,0,15,0,0,0,80.0,55,23,22,7,26,4,80,2,0,3,315,1.013,6.2,0.8,2.9,9.0,3.08,1,2016,MLB,LAD
Pedro Baez,28,3,2,.600,3.04,73,0,10,0,0,0,74.0,52,27,25,11,22,0,83,2,2,3,295,1.000,6.3,1.3,2.7,10.1,3.77,1,2016,MLB,LAD
J.P. Howell*,33,1,1,.500,4.09,64,0,11,0,0,0,50.2,56,23,23,4,15,2,44,3,0,3,220,1.401,9.9,0.7,2.7,7.8,2.93,1,2016,MLB,LAD
Louis Coleman,30,2,1,.667,4.69,61,0,11,0,0,0,48.0,45,27,25,5,24,2,45,3,0,3,211,1.438,8.4,0.9,4.5,8.4,1.88,1,2016,MLB,LAD
Alex Wood*,25,1,4,.200,3.73,14,10,0,0,0,0,60.1,56,30,25,5,20,0,66,3,0,4,255,1.260,8.4,0.7,3.0,9.8,3.30,1,2016,MLB,LAD
Adam Liberatore*,29,2,2,.500,3.38,58,0,9,0,0,0,42.2,34,16,16,2,17,4,47,2,0,1,176,1.195,7.2,0.4,3.6,9.9,2.76,1,2016,MLB,LAD
