Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Clint Barr,23,13,22,20,0,3,1,0,0,1,0,0,2,8,.150,.227,.200,.427,4,0,0,0,0,0,0
Scott Brosius,33,2,5,4,0,1,0,0,0,0,0,0,1,0,.250,.400,.250,.650,1,0,0,0,0,0,1
Billy Brown,24,109,409,361,41,89,20,2,2,26,12,8,35,90,.247,.329,.330,.659,119,5,10,2,1,0,0
Brad Elwood,24,42,133,122,9,23,2,0,0,9,0,0,10,31,.189,.248,.205,.453,25,6,0,0,1,0,0
Claude Greene#,23,78,236,212,22,45,7,1,6,19,1,6,14,53,.212,.288,.340,.628,72,4,9,0,1,3,0
Drew Henson,20,5,22,21,4,7,2,0,1,1,0,1,1,7,.333,.364,.571,.935,12,0,0,0,0,0,1
Michel Hernandez,21,75,270,231,17,51,12,0,1,28,3,4,29,23,.221,.312,.286,.598,66,4,3,4,3,0,1
Derek Jeter,26,1,3,3,2,2,1,0,0,0,0,0,0,0,.667,.667,1.000,1.667,3,0,0,0,0,0,1
D'Angelo Jimenez#,22,12,50,41,8,8,1,1,1,2,0,0,8,7,.195,.320,.341,.661,14,1,0,0,1,1,1
Aaron Jones*,24,113,425,365,41,84,19,0,9,37,3,4,54,86,.230,.329,.356,.685,130,10,1,2,3,4,0
Scott Kidd,26,88,327,301,38,85,16,1,9,41,1,2,19,63,.282,.333,.432,.765,130,8,5,0,2,0,0
Chuck Knoblauch,31,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.500,.000,.500,0,0,1,0,0,0,1
Donny Leon#,23,23,87,79,5,17,6,0,1,14,0,0,6,23,.215,.276,.329,.605,26,1,1,0,1,2,0
Teuris Olivares,21,121,515,468,56,118,22,3,7,47,20,11,39,70,.252,.307,.357,.663,167,10,0,3,5,0,0
Andy Phillips,23,127,534,478,66,137,33,2,13,58,2,0,46,98,.287,.346,.446,.792,213,9,2,0,8,0,1
Rene Pinto,22,24,79,73,4,10,4,0,2,7,0,0,4,24,.137,.203,.274,.477,20,2,2,0,0,0,0
Ike Pohle,23,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Ivan Reyes,19,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Dusty Rhodes*,24,65,179,146,21,28,6,4,1,11,2,6,29,40,.192,.331,.308,.640,45,2,2,1,1,1,0
Juan Rivera,21,115,453,409,62,113,26,1,14,69,11,7,33,56,.276,.336,.447,.783,183,9,6,0,5,1,1
John Rodriguez*,22,105,411,362,59,97,14,2,16,44,3,2,40,81,.268,.354,.450,.804,163,6,8,1,0,5,1
Pedro Santana,21,20,77,71,8,16,3,0,1,13,2,1,5,22,.225,.273,.310,.583,22,0,0,0,1,1,0
Ryan Soules*,24,106,398,336,50,83,25,1,11,42,1,0,56,89,.247,.354,.426,.780,143,7,2,0,4,1,0
Seth Taylor,22,110,401,354,37,73,9,3,4,32,10,8,35,53,.206,.283,.282,.566,100,11,5,2,5,0,0
Mike Vento,22,10,37,30,1,5,0,0,1,4,1,0,4,12,.167,.278,.267,.544,8,0,1,1,1,0,1
