Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Brandon Agamennone,24,8,7,.533,4.13,30,15,8,0,0,4,96.0,102,58,44,10,26,2,55,3,0,6,411,1.333,9.6,0.9,2.4,5.2,2.12,0
Donnie Bridges,21,11,7,.611,2.39,19,19,0,6,4,0,128.0,104,39,34,5,49,0,84,8,0,7,528,1.195,7.3,0.4,3.4,5.9,1.71,0
Jake Chapman*,26,4,5,.444,3.80,49,0,11,0,0,1,66.1,73,34,28,4,26,1,53,1,0,1,295,1.492,9.9,0.5,3.5,7.2,2.04,0
Chuck Crumpton,23,3,2,.600,4.29,31,11,7,0,0,1,77.2,90,43,37,7,23,0,34,5,0,7,340,1.455,10.4,0.8,2.7,3.9,1.48,0
Derrick DePriest,23,0,0,,6.00,7,0,2,0,0,0,9.0,8,6,6,1,6,0,3,0,0,0,42,1.556,8.0,1.0,6.0,3.0,0.50,0
Gabe Gonzalez*,28,2,0,1.000,3.83,44,0,8,0,0,0,44.2,46,24,19,4,12,1,25,0,1,0,188,1.299,9.3,0.8,2.4,5.0,2.08,1
Bryan Hebson,24,7,15,.318,4.57,29,29,0,3,1,0,171.1,175,102,87,23,66,2,90,14,0,3,753,1.407,9.2,1.2,3.5,4.7,1.36,1
Yovanny Lara,24,3,2,.600,2.83,33,0,19,0,0,5,41.1,40,15,13,2,22,1,34,0,0,3,182,1.500,8.7,0.4,4.8,7.4,1.55,1
Julio Manon,27,2,1,.667,5.17,14,4,4,0,0,1,31.1,32,19,18,7,8,0,25,2,0,1,136,1.277,9.2,2.0,2.3,7.2,3.13,1
Troy Mattes,24,11,9,.550,4.18,28,28,0,4,0,0,174.1,170,91,81,20,56,1,109,4,0,6,729,1.296,8.8,1.0,2.9,5.6,1.95,1
Brian Matz*,25,7,6,.538,4.60,41,13,15,0,0,2,94.0,95,62,48,10,34,0,57,4,1,2,409,1.372,9.1,1.0,3.3,5.5,1.68,0
David Moraga*,24,7,3,.700,3.41,12,12,0,1,0,0,71.1,67,28,27,2,24,1,39,1,2,0,299,1.276,8.5,0.3,3.0,4.9,1.63,1
Ed Quezada,25,0,0,,8.44,4,0,0,0,0,0,5.1,10,5,5,1,5,0,0,0,0,0,31,2.813,16.9,1.7,8.4,0.0,0.00,0
Jeremy Salyers,24,1,3,.250,5.94,20,4,3,0,0,0,33.1,44,27,22,3,19,0,20,4,0,3,166,1.890,11.9,0.8,5.1,5.4,1.05,0
Jimmy Serrano,24,4,5,.444,4.20,55,0,34,0,0,16,75.0,64,39,35,6,43,2,80,7,0,6,335,1.427,7.7,0.7,5.2,9.6,1.86,1
Brian Sherlock,24,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,3,1.000,0.0,0.0,9.0,9.0,1.00,0
Rod Stevenson,26,4,1,.800,3.86,41,0,14,0,0,0,53.2,63,26,23,3,15,0,38,3,0,0,238,1.453,10.6,0.5,2.5,6.4,2.53,0
Mike Thurman,26,0,0,,4.15,1,0,0,0,0,0,4.1,4,2,2,0,3,0,1,0,0,0,19,1.615,8.3,0.0,6.2,2.1,0.33,1
T.J. Tucker,21,2,1,.667,3.60,8,8,0,0,0,0,45.0,33,19,18,7,17,0,24,3,0,1,182,1.111,6.6,1.4,3.4,4.8,1.41,1
Rob Vael,24,0,0,,12.00,6,0,3,0,0,0,6.0,10,8,8,0,2,0,3,2,0,1,31,2.000,15.0,0.0,3.0,4.5,1.50,0
