Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Edwin Almonte,23,1,3,.250,4.54,7,6,0,0,0,0,39.2,45,22,20,5,9,0,21,1,0,2,159,1.361,10.2,1.1,2.0,4.8,2.33,1,2000,AA,CHW
Rocky Biddle,24,11,6,.647,3.08,23,23,0,2,2,0,146.1,138,63,50,10,54,0,118,8,0,4,619,1.312,8.5,0.6,3.3,7.3,2.19,1,2000,AA,CHW
Mark Buehrle*,21,8,4,.667,2.28,16,16,0,1,1,0,118.2,95,37,30,8,17,0,68,10,0,1,458,0.944,7.2,0.6,1.3,5.2,4.00,1,2000,AA,CHW
Juan Figueroa,25,2,3,.400,3.40,10,9,0,0,0,0,55.2,57,25,21,4,24,0,42,6,1,3,241,1.455,9.2,0.6,3.9,6.8,1.75,0,2000,AA,CHW
Josh Fogg,23,11,7,.611,2.57,27,27,0,2,0,0,192.1,190,68,55,7,44,2,136,6,1,9,787,1.217,8.9,0.3,2.1,6.4,3.09,1,2000,AA,CHW
Kai Freeman,23,3,2,.600,3.93,30,2,8,0,0,0,52.2,57,32,23,5,22,1,31,1,0,4,238,1.500,9.7,0.9,3.8,5.3,1.41,0,2000,AA,CHW
Jon Garland,20,0,0,,0.00,1,1,0,0,0,0,6.0,4,0,0,0,1,0,10,0,0,0,22,0.833,6.0,0.0,1.5,15.0,10.00,1,2000,AA,CHW
Matt Ginter,22,11,8,.579,2.25,27,26,0,0,0,0,179.2,153,72,45,6,60,2,126,13,0,12,741,1.186,7.7,0.3,3.0,6.3,2.10,1,2000,AA,CHW
Matt Guerrier,21,3,1,.750,2.70,23,0,19,0,0,7,23.1,17,9,7,1,12,1,19,1,0,3,95,1.243,6.6,0.4,4.6,7.3,1.58,1,2000,AA,CHW
Hansel Izquierdo,23,1,2,.333,7.50,8,0,5,0,0,0,12.0,12,11,10,2,5,1,5,0,0,1,53,1.417,9.0,1.5,3.8,3.8,1.00,1,2000,AA,CHW
Jason Lakman,23,2,2,.500,4.14,27,2,12,0,0,1,45.2,49,25,21,2,30,0,44,3,0,7,210,1.730,9.7,0.4,5.9,8.7,1.47,0,2000,AA,CHW
Aaron Myette,22,2,0,1.000,3.52,3,3,0,0,0,0,15.1,11,7,6,1,8,0,21,2,0,1,68,1.239,6.5,0.6,4.7,12.3,2.63,1,2000,AA,CHW
Jesus Pena*,25,1,2,.333,3.38,23,0,20,0,0,10,21.1,19,9,8,2,6,2,25,2,1,0,89,1.172,8.0,0.8,2.5,10.5,4.17,1,2000,AA,CHW
Rob Purvis,22,0,1,.000,4.50,1,1,0,0,0,0,4.0,6,8,2,1,3,0,3,0,0,0,24,2.250,13.5,2.3,6.8,6.8,1.00,0,2000,AA,CHW
Jon Rauch,21,5,1,.833,2.25,8,8,0,2,2,0,56.0,36,18,14,4,16,0,63,2,0,2,220,0.929,5.8,0.6,2.6,10.1,3.94,1,2000,AA,CHW
Mark Roberts,24,6,3,.667,3.75,17,8,7,0,0,3,60.0,65,27,25,4,17,1,46,1,0,1,256,1.367,9.8,0.6,2.6,6.9,2.71,0,2000,AA,CHW
Brian Tokarse,25,6,3,.667,5.62,34,0,15,0,0,1,41.2,40,26,26,5,28,3,52,3,1,7,188,1.632,8.6,1.1,6.0,11.2,1.86,0,2000,AA,CHW
Ken Vining*,25,1,5,.167,4.08,43,0,13,0,0,1,46.1,36,26,21,2,18,4,41,3,0,4,188,1.165,7.0,0.4,3.5,8.0,2.28,1,2000,AA,CHW
Marty Weymouth,22,0,5,.000,3.65,37,0,23,0,0,13,44.1,47,26,18,3,15,3,33,3,0,2,194,1.398,9.5,0.6,3.0,6.7,2.20,0,2000,AA,CHW
Curtis Whitley*,26,1,1,.500,5.74,29,1,11,0,0,0,31.1,37,21,20,2,19,2,19,2,0,3,144,1.787,10.6,0.6,5.5,5.5,1.00,0,2000,AA,CHW
Dan Wright,22,2,4,.333,2.49,7,7,0,0,0,0,43.1,28,15,12,3,24,0,31,1,0,3,175,1.200,5.8,0.6,5.0,6.4,1.29,1,2000,AA,CHW
