Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Edgardo Baez,20,20,77,68,4,7,2,0,2,3,0,0,8,26,.103,.197,.221,.418,15,1,0,1,0,0,0
Roger Bernadina*,22,123,504,434,60,117,19,3,6,42,28,11,56,98,.270,.355,.369,.724,160,4,4,6,4,1,1
Tony Blanco,24,54,214,196,24,50,13,0,8,32,3,0,14,61,.255,.313,.444,.757,87,2,3,0,1,0,1
Dee Brown,23,32,121,109,16,33,4,1,4,24,2,1,6,27,.303,.364,.468,.832,51,2,5,0,1,0,0
Seth Bynum,25,34,131,119,16,29,7,1,1,6,6,3,10,39,.244,.308,.345,.652,41,1,1,1,0,0,0
Jonathan Castro#,22,5,10,10,0,3,1,0,0,2,0,0,0,2,.300,.300,.400,.700,4,0,0,0,0,0,0
Ender Chavez*,25,81,343,279,50,77,9,1,1,24,20,10,57,46,.276,.401,.326,.727,91,9,1,6,0,1,0
Russ Cleveland,26,10,29,27,4,6,1,0,1,1,0,0,1,7,.222,.250,.370,.620,10,0,0,1,0,0,0
Ian Desmond,20,92,408,365,50,89,20,2,9,45,14,8,29,79,.244,.313,.384,.696,140,7,9,2,3,0,1
Reggie Fitzpatrick*,23,33,111,105,16,24,4,1,1,13,9,0,5,25,.229,.270,.314,.585,33,0,1,0,0,0,0
Agustin German,20,2,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Cristian Guerrero,25,37,147,130,23,30,3,2,3,16,6,2,11,33,.231,.299,.354,.652,46,3,2,3,1,1,0
Jose Guillen,30,3,7,6,2,3,0,0,2,3,0,0,1,0,.500,.571,1.500,2.071,9,1,0,0,0,0,1
Devin Ivany,23,115,482,446,62,117,19,3,6,55,12,3,25,64,.262,.311,.359,.670,160,14,7,3,1,2,0
Marvin Lowrance*,21,112,429,377,47,97,20,3,5,48,2,0,43,75,.257,.341,.366,.707,138,14,6,1,2,1,0
Michael Martinez#,23,7,25,23,1,5,2,0,0,2,1,0,1,1,.217,.280,.304,.584,7,1,1,0,0,0,1
Luke Montz,22,131,519,449,59,103,27,3,16,76,3,3,51,91,.229,.313,.410,.723,184,2,8,2,9,1,1
Steve Mortimer*,25,60,201,174,27,39,9,0,6,23,3,2,15,62,.224,.325,.379,.704,66,3,11,1,0,0,0
Alex Nunez*,25,13,39,34,0,9,0,0,0,1,2,1,3,7,.265,.342,.265,.607,9,1,1,1,0,0,0
Brandon Powell*,25,126,512,460,64,129,34,4,14,71,30,9,37,124,.280,.341,.463,.804,213,2,7,5,3,5,0
Robert Rodriguez,25,20,41,38,1,4,0,0,0,4,0,0,2,7,.105,.146,.105,.252,4,2,0,0,1,0,0
Brian Schneider*,29,2,9,9,1,2,1,0,0,1,0,0,0,2,.222,.222,.333,.556,3,0,0,0,0,0,1
Greg Thissen,25,6,22,20,4,4,0,0,0,3,0,0,1,3,.200,.227,.200,.427,4,1,0,0,1,0,0
Jose Vidro#,31,1,3,3,0,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,2,0,0,0,0,0,1
Douglas Vroman,25,18,48,40,4,6,2,0,0,0,1,0,7,6,.150,.277,.200,.477,8,0,0,1,0,0,0
Trey Webb,24,112,461,416,53,107,28,5,6,47,20,8,30,81,.257,.321,.392,.713,163,6,11,0,4,3,0
Marcos Yepez#,24,87,320,287,35,77,14,2,4,37,20,12,25,94,.268,.332,.373,.705,107,7,4,1,3,1,0
