Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Rusty Brown,24,112,487,425,54,111,18,2,14,61,0,2,46,88,.261,.332,.412,.744,175,9,4,2,10,0,0
Danny Christensen*,22,28,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Adam Donachie,22,62,250,210,32,57,12,0,6,21,0,1,31,46,.271,.365,.414,.779,87,7,1,6,2,1,0
Tommy Duenas,24,76,309,273,48,81,19,0,14,54,1,0,27,55,.297,.368,.520,.888,142,4,5,2,2,0,0
Irving Falu#,23,126,585,531,87,159,23,7,3,49,31,11,40,46,.299,.351,.386,.737,205,14,3,10,1,1,1
Mike Gaffney,24,73,319,288,33,72,9,1,1,37,1,3,17,42,.250,.297,.299,.596,86,7,4,6,4,0,0
Mike Galloway,25,40,167,140,16,38,10,3,0,17,0,1,20,34,.271,.383,.386,.769,54,4,6,0,1,0,0
Jeremy Jirschele,23,8,23,19,2,4,1,0,0,3,0,0,3,7,.211,.348,.263,.611,5,0,1,0,0,0,0
Ed Lucas,24,124,509,455,71,128,26,4,8,66,19,6,46,83,.281,.349,.409,.758,186,10,3,2,3,2,1
Brian McFall,22,115,449,398,58,95,25,0,21,73,7,5,30,120,.239,.309,.460,.769,183,4,13,3,5,0,0
Ransel Melgarejo,24,26,105,91,12,24,5,0,1,6,7,4,12,28,.264,.362,.352,.714,32,0,2,0,0,0,0
Gary Perez,22,98,404,351,54,92,13,3,4,30,9,6,39,79,.262,.343,.350,.694,123,9,6,5,3,0,0
Juan Senreiso,24,106,436,407,64,117,16,6,15,60,19,4,22,117,.287,.328,.467,.795,190,16,3,3,1,0,0
Wally Sevilla,24,7,28,23,4,5,1,0,1,7,0,0,4,1,.217,.321,.391,.713,9,1,0,0,1,0,0
Mike Stodolka*,24,115,513,423,81,120,33,2,11,67,4,3,78,103,.284,.396,.449,.845,190,7,5,0,7,1,0
Kiel Thibault,22,28,109,97,15,33,11,0,1,18,0,1,9,18,.340,.398,.485,.883,47,4,1,1,1,0,0
James Tomlin,23,76,296,276,41,83,24,1,3,37,3,3,14,30,.301,.334,.428,.762,118,6,0,6,0,0,0
Geraldo Valentin,23,107,453,406,57,115,13,3,6,51,3,6,32,60,.283,.344,.374,.719,152,16,8,3,4,1,0
