Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Gary Brown,21,6,27,22,6,4,1,0,0,0,2,0,4,5,.182,.333,.227,.561,5,0,1,0,0,0,1
Alex Burg,22,4,17,15,3,5,3,0,0,2,0,0,1,1,.333,.412,.533,.945,8,0,1,0,0,0,0
Dan Burkhart*,21,5,22,18,4,6,1,1,1,3,0,0,3,6,.333,.455,.667,1.121,12,0,1,0,0,0,0
Jose Cuevas,22,37,141,131,22,27,5,0,2,19,2,5,7,23,.206,.262,.290,.552,38,2,3,0,0,0,0
Brice Cutspec*,22,38,156,142,19,42,9,1,3,21,0,2,10,39,.296,.342,.437,.779,62,2,1,1,2,0,0
Jose De La Cruz,19,36,135,127,7,30,5,1,1,12,2,2,3,23,.236,.281,.315,.596,40,6,5,0,0,0,0
Johnathan DeBerry,21,25,65,55,14,14,2,0,0,3,4,1,6,17,.255,.349,.291,.640,16,0,2,2,0,0,0
Derek Dibbens*,22,12,38,34,4,12,1,0,0,6,0,0,1,7,.353,.395,.382,.777,13,0,2,0,1,0,0
Matt Downs,26,2,8,7,1,2,1,0,0,2,0,0,1,1,.286,.375,.429,.804,3,0,0,0,0,0,1
John Eshleman,21,18,69,59,7,13,3,1,0,7,2,1,6,18,.220,.294,.305,.599,18,1,1,1,2,0,0
Bobby Haney*,21,20,80,71,7,17,2,1,0,10,1,1,4,11,.239,.282,.296,.578,21,2,1,2,2,0,0
Devin Harris,22,14,57,51,7,14,3,0,1,6,3,0,5,14,.275,.351,.392,.743,20,0,1,0,0,0,0
Wes Hobson*,22,34,153,139,22,40,6,4,1,17,4,2,12,24,.288,.342,.410,.752,57,3,0,1,1,0,0
Ryan Honeycutt*,21,18,55,47,6,10,3,0,1,8,1,1,6,12,.213,.291,.340,.631,16,0,0,0,2,0,0
Chuckie Jones,17,46,190,165,25,46,7,4,5,17,6,2,20,61,.279,.360,.461,.820,76,2,2,1,2,0,0
Josh Lopez,21,35,107,93,20,19,4,4,1,8,4,3,9,32,.204,.286,.366,.651,34,1,2,2,1,0,0
Mike Murray*,22,9,31,30,4,12,3,0,0,6,0,0,0,3,.400,.400,.500,.900,15,0,0,1,0,0,0
Nick Nordgren#,23,9,34,28,2,4,1,0,0,3,2,0,3,7,.143,.235,.179,.414,5,0,1,0,2,0,0
Rafael Rodriguez,17,32,133,123,20,37,6,0,2,14,4,2,5,23,.301,.323,.398,.722,49,2,1,0,4,0,0
Ryan Rohlinger,26,3,9,9,5,4,0,0,3,3,1,0,0,2,.444,.444,1.444,1.889,13,0,0,0,0,0,1
Carlton Salters,22,4,8,8,1,2,0,0,0,0,0,0,0,3,.250,.250,.250,.500,2,0,0,0,0,0,0
Eric Sim,21,11,43,37,2,4,0,0,0,1,0,0,2,8,.108,.214,.108,.322,4,0,3,1,0,0,0
Joe Staley#,21,33,138,124,17,31,9,1,5,25,2,1,9,35,.250,.312,.460,.771,57,3,3,0,2,0,0
Carlos Willoughby#,21,45,205,176,34,52,9,6,1,24,23,4,17,36,.295,.372,.432,.804,76,3,5,6,1,0,0
Sundrendy Windster,21,31,125,106,18,33,11,2,5,19,3,2,18,28,.311,.416,.594,1.010,63,2,1,0,0,0,0
