Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Wally Backman*,21,44,143,128,8,27,3,0,1,9,2,4,10,60,.211,.273,.258,.531,33,2,1,4,0,0,0
Thomas Berkery,24,2,6,4,0,1,0,0,0,0,0,1,2,1,.250,.500,.250,.750,1,0,0,0,0,0,0
Josh Bradbury,22,23,66,61,2,10,2,0,0,4,0,0,1,16,.164,.212,.197,.409,12,0,3,0,1,0,0
Ian Gac,21,3,13,11,1,1,0,0,0,0,0,0,1,6,.091,.231,.091,.322,1,0,1,0,0,0,0
Craig Gentry,23,55,248,223,40,61,15,0,3,12,24,3,15,37,.274,.335,.381,.716,85,5,7,0,3,0,1
Grant Gerrard*,23,32,130,117,11,27,6,0,1,13,3,1,12,34,.231,.300,.308,.608,36,0,0,0,1,2,0
Mauro Gomez,22,132,541,497,72,130,28,0,21,74,2,3,23,115,.262,.316,.445,.761,221,18,18,0,3,1,1
Kevin Gossage,20,24,85,76,5,11,4,0,0,3,1,0,5,30,.145,.217,.197,.414,15,3,2,2,0,0,0
Hunter Harrigan,24,30,101,93,9,13,5,0,1,8,0,0,2,40,.140,.208,.226,.434,21,2,6,0,0,0,0
Jay Heafner,23,58,215,188,20,47,9,1,2,27,3,1,21,48,.250,.330,.340,.671,64,6,3,0,3,0,0
K.C. Herren*,21,128,519,453,68,125,30,12,6,49,12,10,61,80,.276,.364,.435,.799,197,8,3,0,2,3,0
Chris Kemp*,23,43,152,134,19,39,5,0,4,19,1,2,16,23,.291,.375,.418,.793,56,3,2,0,0,1,0
Marcus Lemon*,19,128,535,460,62,120,26,6,3,38,12,14,56,100,.261,.352,.363,.715,167,5,11,3,5,0,0
Truan Mehl*,24,7,23,21,5,9,2,1,0,6,1,0,0,4,.429,.455,.619,1.074,13,1,1,1,0,0,0
Chad Ogden,22,19,55,46,6,8,1,1,1,3,0,0,4,10,.174,.283,.304,.587,14,1,3,2,0,0,0
David Paisano,19,88,338,306,43,62,11,1,3,20,20,2,20,85,.203,.273,.275,.548,84,7,10,1,1,1,0
David Peterson,23,23,94,87,10,18,3,0,1,9,2,2,4,26,.207,.247,.276,.523,24,4,1,1,1,0,0
Manny Pina,20,86,306,281,20,64,13,0,1,23,0,0,15,28,.228,.278,.285,.562,80,4,6,0,4,0,1
Kenny Smith,23,7,15,14,1,2,0,0,0,0,0,0,1,7,.143,.200,.143,.343,2,0,0,0,0,0,0
Chad Tracy,21,134,569,509,64,127,35,2,14,84,9,1,50,93,.250,.320,.409,.729,208,7,5,0,5,3,0
Jose Vallejo#,20,129,567,513,68,138,17,5,1,46,47,3,44,102,.269,.326,.327,.653,168,5,1,5,4,1,0
John Whittleman*,20,95,406,336,56,91,25,1,14,57,5,3,63,91,.271,.382,.476,.858,160,7,1,0,6,6,0
