Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Justin Brashear*,22,82,339,252,44,49,10,1,3,22,1,2,81,68,.194,.395,.278,.673,70,4,4,0,2,2,0,2007,A,ARI
Shane Byrne#,23,7,19,16,1,2,0,0,0,0,0,0,1,2,.125,.222,.125,.347,2,0,1,1,0,0,0,2007,A,ARI
Clayton Conner,20,11,45,42,2,6,0,0,1,3,0,0,1,16,.143,.178,.214,.392,9,2,1,0,1,0,0,2007,A,ARI
Frank Curreri*,24,26,103,82,7,25,5,1,0,10,0,4,21,20,.305,.447,.390,.837,32,5,0,0,0,0,0,2007,A,ARI
Manuel Ferrer,22,71,257,218,25,47,10,1,1,27,5,2,31,42,.216,.317,.284,.602,62,9,2,5,1,0,0,2007,A,ARI
Taylor Harbin,21,3,14,14,2,3,1,0,0,1,0,0,0,2,.214,.214,.286,.500,4,0,0,0,0,0,0,2007,A,ARI
Tyler Jones*,23,69,272,242,29,67,6,3,2,16,10,7,20,40,.277,.338,.351,.690,85,6,3,6,1,0,0,2007,A,ARI
Shea McFeely,23,55,214,188,26,44,8,0,4,14,3,1,19,36,.234,.324,.340,.664,64,8,6,1,0,1,0,2007,A,ARI
Steve Mena,22,132,544,482,65,122,26,2,15,48,1,4,49,134,.253,.333,.409,.741,197,6,10,0,3,2,0,2007,A,ARI
Richard Mercado,24,77,307,270,25,71,16,0,6,40,0,1,29,50,.263,.331,.389,.720,105,7,1,2,5,0,0,2007,A,ARI
Brad Miller,24,135,581,500,71,131,24,3,22,91,0,0,67,116,.262,.356,.454,.810,227,13,9,0,5,2,0,2007,A,ARI
Matthew Oxendine,23,88,358,323,41,81,17,1,1,30,5,3,25,60,.251,.310,.319,.629,103,14,4,3,3,1,0,2007,A,ARI
Gerardo Parra*,20,110,488,444,64,142,25,4,6,57,24,8,30,51,.320,.370,.435,.804,193,12,8,1,5,2,1,2007,A,ARI
Danny Perales*,22,136,609,554,80,156,32,10,16,92,7,7,42,100,.282,.338,.462,.800,256,13,8,0,5,2,0,2007,A,ARI
Yunesky Sánchez,23,110,445,408,49,115,16,2,3,37,6,6,25,36,.282,.323,.353,.676,144,9,2,6,4,2,0,2007,A,ARI
Joey Side,23,129,557,478,76,139,25,7,1,51,5,6,53,72,.291,.376,.379,.754,181,11,15,6,5,0,0,2007,A,ARI
Ricardo Sosa,23,24,93,84,11,17,3,0,0,7,0,0,7,19,.202,.272,.238,.510,20,2,1,1,0,0,0,2007,A,ARI
