Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Gerardo Avila*,20,25,86,79,5,20,4,1,1,6,0,2,7,24,.253,.314,.367,.681,29,0,0,0,0,0,0,2007,A,SEA
Calvin Beamon*,23,63,278,243,37,60,8,1,3,21,14,6,25,59,.247,.331,.325,.656,79,0,6,3,1,0,0,2007,A,SEA
Juan Beltran,21,67,225,199,19,48,9,0,2,17,10,6,15,46,.241,.315,.317,.632,63,5,7,3,1,1,0,2007,A,SEA
Leury Bonilla,22,96,353,325,38,84,22,2,4,31,11,9,12,97,.258,.283,.375,.658,122,3,1,10,5,0,0,2007,A,SEA
Juan Diaz*,18,75,287,259,22,59,12,0,1,18,2,10,19,53,.228,.288,.286,.574,74,7,3,6,0,0,1,2007,A,SEA
Ogui Diaz,21,39,133,129,3,24,3,1,0,10,9,4,1,36,.186,.191,.225,.416,29,3,0,2,1,0,0,2007,A,SEA
Gavin Dickey,23,77,271,243,32,56,12,2,7,31,12,8,14,67,.230,.286,.383,.668,93,9,6,5,3,1,0,2007,A,SEA
Reed Eastley*,23,67,280,234,36,62,16,1,4,21,3,1,40,47,.265,.380,.393,.773,92,1,4,1,1,0,0,2007,A,SEA
Jair Fernandez,20,52,170,146,15,38,11,0,2,13,2,0,16,29,.260,.343,.377,.720,55,4,3,4,1,0,0,2007,A,SEA
Ronald Garth,22,48,210,188,35,52,9,1,8,23,3,1,14,43,.277,.341,.463,.804,87,7,5,2,1,0,0,2007,A,SEA
Greg Halman,19,52,202,187,26,34,5,0,4,15,15,7,8,77,.182,.234,.273,.507,51,1,5,1,1,0,1,2007,A,SEA
Andy Hargrove,25,30,91,82,10,18,4,0,4,16,0,1,9,30,.220,.297,.415,.711,34,1,0,0,0,0,0,2007,A,SEA
Julian Henson,20,5,19,15,1,4,1,0,0,0,0,0,3,6,.267,.421,.333,.754,5,0,1,0,0,0,0,2007,A,SEA
Kuo Hui Kao,21,104,410,358,65,103,21,7,4,37,32,9,45,86,.288,.368,.419,.787,150,7,3,0,4,0,0,2007,A,SEA
Trevor Lawhorn,24,29,118,103,15,26,4,0,3,20,1,1,13,24,.252,.339,.379,.718,39,4,1,0,1,0,0,2007,A,SEA
Alex Liddi,18,113,451,400,41,96,28,3,8,52,5,4,36,123,.240,.308,.385,.693,154,4,5,6,4,1,1,2007,A,SEA
James McOwen*,21,56,222,208,17,56,11,0,0,33,5,4,9,55,.269,.297,.322,.619,67,3,0,3,2,0,0,2007,A,SEA
Alex Meneses,23,28,113,85,14,16,2,1,0,7,7,1,24,22,.188,.369,.235,.605,20,0,1,2,1,0,0,2007,A,SEA
Israel Nunez,21,4,16,14,0,3,0,0,0,0,0,0,1,6,.214,.313,.214,.527,3,1,1,0,0,0,0,2007,A,SEA
Luis Nunez,20,23,84,77,6,15,0,1,0,6,2,3,4,18,.195,.244,.221,.465,17,0,1,2,0,0,0,2007,A,SEA
Blake Ochoa,21,7,26,26,3,9,3,0,0,4,0,1,0,4,.346,.346,.462,.808,12,0,0,0,0,0,0,2007,A,SEA
Carlos Peguero*,20,79,321,297,35,78,21,6,9,50,4,3,16,97,.263,.315,.465,.779,138,4,7,0,1,0,1,2007,A,SEA
Kevin Reynolds*,24,6,22,21,1,2,0,0,0,0,1,0,1,6,.095,.136,.095,.232,2,1,0,0,0,0,0,2007,A,SEA
Kalian Sams,20,48,174,156,18,32,7,2,4,8,1,1,15,73,.205,.287,.353,.640,55,0,3,0,0,1,0,2007,A,SEA
Daniel Santin*,22,19,67,64,3,13,3,0,0,3,0,1,1,9,.203,.212,.250,.462,16,0,0,1,1,0,0,2007,A,SEA
Carlos Triunfel,17,43,164,152,18,47,8,2,0,14,4,8,5,23,.309,.342,.388,.730,59,1,3,3,1,1,1,2007,A,SEA
Guy Welsh,22,7,30,23,4,7,2,0,0,4,2,2,4,5,.304,.393,.391,.784,9,0,0,2,1,0,0,2007,A,SEA
Joe White*,21,57,222,189,27,55,10,0,3,35,0,1,28,51,.291,.389,.392,.781,74,3,3,1,1,1,0,2007,A,SEA
