Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Luis Castillo,26,15,8,.652,3.40,32,32,0,0,0,0,190.2,139,76,72,22,79,0,226,7,3,5,781,137,3.70,1.143,6.6,1.0,3.7,10.7,2.86,1
SP,Sonny Gray,29,11,8,.579,2.87,31,31,0,0,0,0,175.1,122,59,56,17,68,1,205,7,1,7,708,162,3.42,1.084,6.3,0.9,3.5,10.5,3.01,1
SP,Anthony DeSclafani,29,9,9,.500,3.89,31,31,0,0,0,0,166.2,151,77,72,29,49,5,167,4,1,2,696,120,4.43,1.200,8.2,1.6,2.6,9.0,3.41,1
SP,Tyler Mahle,24,3,12,.200,5.14,25,25,0,0,0,0,129.2,136,82,74,25,34,0,129,6,1,2,556,91,4.66,1.311,9.4,1.7,2.4,9.0,3.79,1
SP,Tanner Roark,32,6,7,.462,4.24,21,21,0,0,0,0,110.1,119,55,52,14,38,1,108,9,0,0,484,110,4.18,1.423,9.7,1.1,3.1,8.8,2.84,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Raisel Iglesias,29,3,12,.200,4.16,68,0,55,0,0,34,67.0,61,31,31,12,21,4,89,2,0,3,279,112,3.92,1.224,8.2,1.6,2.8,12.0,4.24,1
RP,Michael Lorenzen,27,1,4,.200,2.92,73,0,16,0,0,7,83.1,68,29,27,9,28,1,85,2,0,2,343,160,3.66,1.152,7.3,1.0,3.0,9.2,3.04,1
RP,Robert Stephenson,26,3,2,.600,3.76,57,0,16,0,0,0,64.2,43,30,27,9,24,4,81,0,0,3,262,125,3.63,1.036,6.0,1.3,3.3,11.3,3.38,1
RP,Amir Garrett*,27,5,3,.625,3.21,69,0,4,0,0,0,56.0,44,22,20,7,35,1,78,4,1,5,246,146,4.14,1.411,7.1,1.1,5.6,12.5,2.23,1
RP,Jared Hughes,33,3,4,.429,4.10,47,0,12,0,0,1,48.1,41,27,22,6,19,0,34,2,0,0,199,114,4.72,1.241,7.6,1.1,3.5,6.3,1.79,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trevor Bauer,28,2,5,.286,6.39,10,10,0,0,0,0,56.1,57,42,40,12,19,0,68,5,0,2,247,73,4.85,1.349,9.1,1.9,3.0,10.9,3.58,1
,Lucas Sims,25,2,1,.667,4.60,24,4,2,0,0,0,43.0,31,22,22,8,19,0,57,2,0,1,177,102,4.45,1.163,6.5,1.7,4.0,11.9,3.00,1
,David Hernandez,34,2,5,.286,8.02,47,0,8,0,0,2,42.2,53,39,38,7,20,3,53,1,0,1,198,59,4.34,1.711,11.2,1.5,4.2,11.2,2.65,1
,Alex Wood*,28,1,3,.250,5.80,7,7,0,0,0,0,35.2,41,25,23,11,9,0,30,1,0,0,153,81,6.38,1.402,10.3,2.8,2.3,7.6,3.33,1
,Wandy Peralta*,27,1,1,.500,6.09,39,0,11,0,0,0,34.0,36,23,23,10,15,3,27,2,0,0,151,77,6.95,1.500,9.5,2.6,4.0,7.1,1.80,1
,Matt Bowman,28,2,0,1.000,3.66,27,0,10,0,0,0,32.0,27,15,13,2,13,3,25,0,0,0,137,129,3.68,1.250,7.6,0.6,3.7,7.0,1.92,1
,Zach Duke*,36,3,1,.750,5.01,30,0,4,0,0,0,23.1,21,13,13,4,18,1,18,2,0,0,106,94,6.47,1.671,8.1,1.5,6.9,6.9,1.00,1
,Kevin Gausman,28,0,2,.000,4.03,15,1,6,0,0,0,22.1,21,11,10,3,5,1,29,1,0,0,91,117,3.17,1.164,8.5,1.2,2.0,11.7,5.80,1
,Sal Romano,25,1,0,1.000,7.71,12,0,4,0,0,2,16.1,22,14,14,4,8,1,16,1,0,1,77,62,6.09,1.837,12.1,2.2,4.4,8.8,2.00,1
,R.J. Alaniz,28,1,0,1.000,5.40,8,0,3,0,0,0,11.2,8,7,7,0,4,0,7,0,1,0,46,89,3.04,1.029,6.2,0.0,3.1,5.4,1.75,1
,Joel Kuhnel,24,1,0,1.000,4.66,11,0,2,0,0,0,9.2,8,5,5,1,5,0,9,0,0,0,42,103,4.25,1.345,7.4,0.9,4.7,8.4,1.80,1
,Jimmy Herget,25,0,0,,4.26,5,0,4,0,0,0,6.1,8,3,3,2,3,0,0,0,0,0,26,115,8.74,1.737,11.4,2.8,4.3,0.0,0.00,1
,Cody Reed*,26,0,0,,1.42,3,0,1,0,0,0,6.1,6,1,1,0,1,1,7,0,0,1,25,345,1.48,1.105,8.5,0.0,1.4,9.9,7.00,1
,Keury Mella,25,0,0,,7.36,2,0,1,0,0,0,3.2,5,3,3,0,2,1,4,0,0,0,18,69,2.67,1.909,12.3,0.0,4.9,9.8,2.00,1
,Jose Peraza,25,0,0,,0.00,2,0,2,0,0,0,1.1,1,0,0,0,0,0,0,0,0,0,4,,3.21,0.750,6.8,0.0,0.0,0.0,,1
,Kyle Farmer,28,0,0,,0.00,1,0,1,0,0,0,1.1,1,0,0,0,0,0,0,0,0,0,5,,3.21,0.750,6.8,0.0,0.0,0.0,,1
,Team Totals,28.0,75,87,.463,4.18,162,162,162,0,0,46,1438.0,1270,711,668,214,536,31,1552,58,8,35,6057,112,4.23,1.256,7.9,1.3,3.4,9.7,2.90,1
,Rank in 15 NL teams,,11,5,,4,,,,12,6,4,14 ,2,3,4,7,8,,1,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
