Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Yu Darvish,32,6,8,.429,3.98,31,31,0,0,0,0,178.2,140,82,79,33,56,1,229,11,0,11,731,111,4.18,1.097,7.1,1.7,2.8,11.5,4.09,1
SP,Kyle Hendricks,29,11,10,.524,3.46,30,30,0,1,1,0,177.0,168,78,68,19,32,1,150,9,0,1,730,127,3.61,1.130,8.5,1.0,1.6,7.6,4.69,1
SP,Jon Lester*,35,13,10,.565,4.46,31,31,0,0,0,0,171.2,205,101,85,26,52,0,165,5,0,3,764,99,4.26,1.497,10.7,1.4,2.7,8.7,3.17,1
SP,Jose Quintana*,30,13,9,.591,4.68,32,31,0,0,0,0,171.0,191,100,89,20,46,0,152,2,0,11,745,94,3.80,1.386,10.1,1.1,2.4,8.0,3.30,1
SP,Cole Hamels*,35,7,7,.500,3.81,27,27,0,0,0,0,141.2,141,64,60,17,56,1,143,7,0,1,617,116,4.09,1.391,9.0,1.1,3.6,9.1,2.55,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Craig Kimbrel,31,0,4,.000,6.53,23,0,17,0,0,13,20.2,21,15,15,9,12,0,30,2,0,0,96,68,8.00,1.597,9.1,3.9,5.2,13.1,2.50,1
RP,Steve Cishek,33,4,6,.400,2.95,70,0,23,0,0,7,64.0,48,22,21,7,29,1,57,7,0,4,267,150,4.54,1.203,6.8,1.0,4.1,8.0,1.97,1
RP,Kyle Ryan*,27,4,2,.667,3.54,73,0,12,0,0,0,61.0,55,26,24,5,29,2,58,1,0,1,260,125,3.85,1.377,8.1,0.7,4.3,8.6,2.00,1
RP,Brandon Kintzler,34,3,3,.500,2.68,62,0,10,0,0,1,57.0,45,18,17,5,13,3,48,4,0,0,227,165,3.56,1.018,7.1,0.8,2.1,7.6,3.69,1
RP,Pedro Strop,34,2,5,.286,4.97,50,0,27,0,0,10,41.2,33,24,23,6,20,1,49,5,0,4,178,89,4.53,1.272,7.1,1.3,4.3,10.6,2.45,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tyler Chatwood,29,5,3,.625,3.76,38,5,9,0,0,2,76.2,65,33,32,8,37,0,74,5,0,8,324,118,4.28,1.330,7.6,0.9,4.3,8.7,2.00,1
,Brad Brach,33,4,3,.571,6.13,42,0,6,0,0,0,39.2,42,27,27,3,28,1,45,1,0,3,181,72,4.12,1.765,9.5,0.7,6.4,10.2,1.61,1
,Alec Mills,27,1,0,1.000,2.75,9,4,3,0,0,1,36.0,31,11,11,5,11,0,42,7,0,0,152,161,4.19,1.167,7.8,1.3,2.8,10.5,3.82,1
,Rowan Wick,26,2,0,1.000,2.43,31,0,7,0,0,2,33.1,22,13,9,0,16,1,35,3,0,0,140,183,2.82,1.140,5.9,0.0,4.3,9.5,2.19,1
,Mike Montgomery*,29,1,2,.333,5.67,20,0,6,0,0,0,27.0,35,18,17,6,13,1,18,0,0,0,123,79,6.21,1.778,11.7,2.0,4.3,6.0,1.38,1
,David Phelps,32,2,1,.667,3.18,24,0,3,0,0,1,17.0,17,7,6,2,10,0,18,0,0,2,76,141,4.39,1.588,9.0,1.1,5.3,9.5,1.80,1
,Derek Holland*,32,0,1,.000,6.89,20,1,9,0,0,0,15.2,14,12,12,3,10,0,11,0,0,1,68,65,6.21,1.532,8.0,1.7,5.7,6.3,1.10,1
,Carl Edwards Jr.,27,1,1,.500,5.87,20,0,3,0,0,0,15.1,8,11,10,3,9,0,17,1,1,2,64,77,5.50,1.109,4.7,1.8,5.3,10.0,1.89,1
,Adbert Alzolay,24,1,1,.500,7.30,4,2,1,0,0,0,12.1,13,10,10,4,9,0,13,1,0,0,60,62,7.75,1.784,9.5,2.9,6.6,9.5,1.44,1
,Duane Underwood Jr.,24,0,0,,5.40,12,0,1,0,0,0,11.2,13,7,7,2,3,0,13,1,0,1,51,84,4.24,1.371,10.0,1.5,2.3,10.0,4.33,1
,Dillon Maples,27,1,0,1.000,5.40,14,0,3,0,0,0,11.2,6,7,7,2,10,0,18,4,0,0,54,84,5.96,1.371,4.6,1.5,7.7,13.9,1.80,1
,Allen Webster,29,0,0,,4.91,12,0,6,0,0,1,11.0,14,7,6,2,5,2,9,1,0,3,52,92,5.58,1.727,11.5,1.6,4.1,7.4,1.80,1
,Randy Rosario*,25,1,0,1.000,5.91,13,0,2,0,0,0,10.2,12,8,7,2,5,0,10,0,0,2,49,77,5.18,1.594,10.1,1.7,4.2,8.4,2.00,1
