Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Zach Davies,26,10,7,.588,3.55,31,31,0,0,0,0,159.2,155,73,63,20,51,0,102,2,0,4,672,125,4.56,1.290,8.7,1.1,2.9,5.7,2.00,1
SP,Chase Anderson,31,8,4,.667,4.21,32,27,1,0,0,0,139.0,126,67,65,23,50,2,124,8,1,1,592,106,4.83,1.266,8.2,1.5,3.2,8.0,2.48,1
SP,Brandon Woodruff,26,11,3,.786,3.62,22,22,0,0,0,0,121.2,109,49,49,12,30,0,143,5,1,1,493,123,3.01,1.142,8.1,0.9,2.2,10.6,4.77,1
SP,Adrian Houser,26,6,7,.462,3.72,35,18,7,0,0,0,111.1,101,49,46,14,37,2,117,5,0,2,462,120,3.88,1.240,8.2,1.1,3.0,9.5,3.16,1
SP,Jhoulys Chacin,31,3,10,.231,5.79,19,19,0,0,0,0,88.2,99,61,57,19,39,1,80,5,0,3,403,77,5.68,1.556,10.0,1.9,4.0,8.1,2.05,1
SP,Gio Gonzalez*,33,3,2,.600,3.50,19,17,0,0,0,0,87.1,76,36,34,9,37,0,78,0,0,5,366,127,4.04,1.294,7.8,0.9,3.8,8.0,2.11,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Josh Hader*,25,3,5,.375,2.62,61,0,46,0,0,37,75.2,41,24,22,15,20,2,138,4,0,0,289,170,3.10,0.806,4.9,1.8,2.4,16.4,6.90,1
RP,Junior Guerra,34,9,5,.643,3.55,72,0,11,0,0,3,83.2,58,35,33,11,36,2,77,4,0,5,344,126,4.52,1.124,6.2,1.2,3.9,8.3,2.14,1
RP,Alex Claudio*,27,2,2,.500,4.06,83,0,9,0,0,0,62.0,57,29,28,8,24,2,44,6,0,1,267,110,4.92,1.306,8.3,1.2,3.5,6.4,1.83,1
RP,Matt Albers,36,8,6,.571,5.13,67,0,13,0,0,4,59.2,53,34,34,8,29,3,57,3,1,2,258,87,4.66,1.374,8.0,1.2,4.4,8.6,1.97,1
RP,Jeremy Jeffress,31,3,4,.429,5.02,48,0,12,0,0,1,52.0,54,32,29,5,17,0,46,5,0,1,225,89,3.96,1.365,9.3,0.9,2.9,8.0,2.71,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Freddy Peralta,23,7,3,.700,5.29,39,8,3,0,0,1,85.0,87,58,50,15,37,1,115,2,0,3,382,84,4.18,1.459,9.2,1.6,3.9,12.2,3.11,1
,Jordan Lyles,28,7,1,.875,2.45,11,11,0,0,0,0,58.2,43,19,16,9,22,1,56,0,0,0,238,182,4.42,1.108,6.6,1.4,3.4,8.6,2.55,1
,Corbin Burnes,24,1,5,.167,8.82,32,4,8,0,0,1,49.0,70,52,48,17,20,0,70,0,0,2,235,51,6.09,1.837,12.9,3.1,3.7,12.9,3.50,1
,Jay Jackson,31,1,0,1.000,4.45,28,0,9,0,0,0,30.1,22,15,15,6,18,1,47,2,0,0,132,101,4.66,1.319,6.5,1.8,5.3,13.9,2.61,1
,Drew Pomeranz*,30,0,1,.000,2.39,25,1,4,0,0,2,26.1,16,7,7,4,8,0,45,0,0,0,100,188,2.68,0.911,5.5,1.4,2.7,15.4,5.63,1
,Jimmy Nelson,30,0,2,.000,6.95,10,3,2,0,0,0,22.0,25,18,17,4,17,1,26,2,0,1,105,65,5.80,1.909,10.2,1.6,7.0,10.6,1.53,1
,Jacob Barnes,29,1,1,.500,6.86,18,1,3,0,0,0,19.2,22,17,15,3,11,1,22,0,0,1,95,66,4.64,1.678,10.1,1.4,5.0,10.1,2.00,1
,Brent Suter*,29,4,0,1.000,0.49,9,0,0,0,0,0,18.1,10,1,1,1,1,0,15,0,0,0,65,921,2.45,0.600,4.9,0.5,0.5,7.4,15.00,1
,Aaron Wilkerson,30,0,0,,7.31,8,0,5,0,0,0,16.0,25,13,13,4,9,1,11,0,0,0,80,62,6.78,2.125,14.1,2.3,5.1,6.2,1.22,1
,Taylor Williams,27,1,1,.500,9.82,10,0,4,0,0,0,14.2,22,17,16,1,7,2,15,2,0,1,73,46,3.90,1.977,13.5,0.6,4.3,9.2,2.14,1
,Ray Black,29,0,1,.000,5.14,15,0,2,0,0,0,14.0,10,8,8,4,8,0,13,1,0,0,59,88,7.00,1.286,6.4,2.6,5.1,8.4,1.63,1
,Devin Williams,24,0,0,,3.95,13,0,1,0,0,0,13.2,18,9,6,2,6,0,14,2,0,1,67,115,4.82,1.756,11.9,1.3,4.0,9.2,2.33,1
,Burch Smith,29,0,1,.000,7.82,7,0,4,0,0,0,12.2,16,11,11,3,10,2,14,1,0,1,65,58,6.69,2.053,11.4,2.1,7.1,9.9,1.40,1
,Alex Wilson,32,1,1,.500,9.53,13,0,4,0,0,1,11.1,15,12,12,3,9,2,13,0,0,2,57,48,6.74,2.118,11.9,2.4,7.1,10.3,1.44,1
,Jake Faria,25,0,1,.000,11.42,9,0,3,0,0,0,8.2,18,12,11,3,5,0,8,1,0,3,48,40,7.94,2.654,18.7,3.1,5.2,8.3,1.60,1
,Jake Petricka,31,0,0,,3.38,6,0,6,0,0,0,8.0,6,3,3,0,6,1,3,0,0,1,36,137,4.71,1.500,6.8,0.0,6.8,3.4,0.50,1
,Donnie Hart*,28,0,0,,0.00,4,0,2,0,0,0,6.2,4,0,0,0,4,1,3,0,0,0,26,,4.11,1.200,5.4,0.0,5.4,4.1,0.75,1
,Hernan Perez,28,0,0,,3.00,3,0,3,0,0,0,3.0,2,1,1,1,2,0,1,0,0,0,11,165,8.88,1.333,6.0,3.0,6.0,3.0,0.50,1
,Deolis Guerra,30,0,0,,54.00,1,0,0,0,0,0,0.2,4,4,4,1,0,0,0,0,0,0,6,12,22.71,6.000,54.0,13.5,0.0,0.0,,1
,Team Totals,28.6,89,73,.549,4.40,162,162,162,0,0,50,1459.1,1364,766,713,225,570,28,1497,60,3,41,6251,102,4.46,1.325,8.4,1.4,3.5,9.2,2.63,1
,Rank in 15 NL teams,,5,11,,10,,,,12,11,2,4 ,6,9,9,10,12,,5,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
