Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Madison Bumgarner*,29,9,9,.500,3.90,34,34,0,0,0,0,207.2,191,99,90,30,43,3,203,10,0,3,844,107,3.90,1.127,8.3,1.3,1.9,8.8,4.72,1
SP,Jeff Samardzija,34,11,12,.478,3.52,32,32,0,0,0,0,181.1,152,78,71,28,49,4,140,6,0,5,740,119,4.59,1.108,7.5,1.4,2.4,6.9,2.86,1
SP,Tyler Beede,26,5,10,.333,5.08,24,22,0,0,0,0,117.0,127,70,66,22,46,1,113,5,0,9,523,82,5.03,1.479,9.8,1.7,3.5,8.7,2.46,1
SP,Dereck Rodriguez,27,6,11,.353,5.64,28,16,4,0,0,0,99.0,108,74,62,21,36,0,71,2,0,1,439,74,5.69,1.455,9.8,1.9,3.3,6.5,1.97,1
SP,Shaun Anderson,24,3,5,.375,5.44,28,16,4,0,0,2,96.0,111,61,58,13,38,3,70,2,0,6,427,77,4.77,1.552,10.4,1.2,3.6,6.6,1.84,1
SP,Drew Pomeranz*,30,2,9,.182,5.68,21,17,0,0,0,0,77.2,89,51,49,17,36,0,92,4,1,1,355,74,5.24,1.609,10.3,2.0,4.2,10.7,2.56,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Will Smith*,29,6,0,1.000,2.76,63,0,52,0,0,34,65.1,46,20,20,10,21,2,96,0,0,3,257,152,3.23,1.026,6.3,1.4,2.9,13.2,4.57,1
RP,Reyes Moronta,26,3,7,.300,2.86,56,0,5,0,0,0,56.2,41,19,18,4,33,1,70,3,0,3,246,147,3.57,1.306,6.5,0.6,5.2,11.1,2.12,1
RP,Tony Watson*,34,2,2,.500,4.17,60,0,4,0,0,0,54.0,56,26,25,9,12,1,41,5,0,1,231,101,4.81,1.259,9.3,1.5,2.0,6.8,3.42,1
RP,Trevor Gott,26,7,0,1.000,4.44,50,0,6,0,0,1,52.2,41,26,26,4,17,0,57,2,0,1,214,95,3.12,1.101,7.0,0.7,2.9,9.7,3.35,1
RP,Sam Dyson,31,4,1,.800,2.47,49,0,8,0,0,2,51.0,39,17,14,3,7,0,47,3,0,0,196,170,2.72,0.902,6.9,0.5,1.2,8.3,6.71,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Derek Holland*,32,2,4,.333,5.90,31,7,10,1,0,0,68.2,68,49,45,17,35,2,71,4,0,0,308,71,6.07,1.500,8.9,2.2,4.6,9.3,2.03,1
,Mark Melancon,34,4,2,.667,3.50,43,0,16,0,0,1,46.1,49,19,18,3,16,2,44,2,0,3,195,120,3.32,1.403,9.5,0.6,3.1,8.5,2.75,1
,Logan Webb,22,2,3,.400,5.22,8,8,0,0,0,0,39.2,44,25,23,5,14,0,37,1,0,4,174,81,4.12,1.462,10.0,1.1,3.2,8.4,2.64,1
,Andrew Suarez*,26,0,2,.000,5.79,21,2,4,0,0,0,32.2,39,23,21,7,14,2,25,1,0,2,148,73,5.85,1.622,10.7,1.9,3.9,6.9,1.79,1
,Nick Vincent,32,0,2,.000,5.58,18,1,4,0,0,0,30.2,36,20,19,7,8,2,30,3,1,0,138,76,5.30,1.435,10.6,2.1,2.3,8.8,3.75,1
,Sam Coonrod,26,5,1,.833,3.58,33,0,9,0,0,0,27.2,19,11,11,3,15,1,20,4,1,2,114,118,5.24,1.229,6.2,1.0,4.9,6.5,1.33,1
,Jandel Gustave,26,0,0,,2.96,23,0,4,0,0,1,24.1,18,11,8,1,9,0,14,0,0,0,99,143,3.71,1.110,6.7,0.4,3.3,5.2,1.56,1
,Travis Bergen*,25,2,0,1.000,5.49,21,0,8,0,0,0,19.2,18,12,12,4,9,2,18,1,1,1,85,77,5.55,1.373,8.2,1.8,4.1,8.2,2.00,1
,Tyler Rogers,28,2,0,1.000,1.02,17,0,4,0,0,0,17.2,12,3,2,0,3,0,16,1,0,1,70,418,2.08,0.849,6.1,0.0,1.5,8.2,5.33,1
,Conner Menez*,24,0,1,.000,5.29,8,3,2,0,0,0,17.0,13,10,10,4,12,0,22,0,0,2,73,81,5.80,1.471,6.9,2.1,6.4,11.6,1.83,1
,Johnny Cueto,33,1,2,.333,5.06,4,4,0,0,0,0,16.0,11,9,9,3,9,0,13,0,0,1,67,84,5.71,1.250,6.2,1.7,5.1,7.3,1.44,1
,Fernando Abad*,33,0,2,.000,4.15,21,0,1,0,0,0,13.0,9,6,6,2,3,0,9,0,0,1,49,103,4.52,0.923,6.2,1.4,2.1,6.2,3.00,1
,Sam Selman*,28,0,0,,4.35,10,0,3,0,0,0,10.1,6,5,5,2,6,0,10,2,0,0,44,99,6.12,1.161,5.2,1.7,5.2,8.7,1.67,1
,Burch Smith,29,0,0,,2.08,10,0,2,0,0,0,8.2,10,3,2,0,4,0,6,0,0,0,41,210,3.21,1.615,10.4,0.0,4.2,6.2,1.50,1
,Kyle Barraclough,29,0,0,,2.25,10,0,3,0,0,0,8.0,5,3,2,1,9,0,10,0,0,1,40,194,5.71,1.750,5.6,1.1,10.1,11.3,1.11,1
,Williams Jerez*,27,1,0,1.000,2.70,6,0,3,0,0,0,6.2,7,2,2,1,6,0,4,0,0,2,29,163,6.66,1.950,9.5,1.4,8.1,5.4,0.67,1
,Ty Blach*,28,0,0,,14.21,2,0,1,0,0,0,6.1,14,10,10,2,4,0,3,0,0,0,36,31,8.27,2.842,19.9,2.8,5.7,4.3,0.75,1
,Wandy Peralta*,27,0,0,,3.18,8,0,0,0,0,0,5.2,4,2,2,1,1,0,5,0,0,0,21,140,4.27,0.882,6.4,1.6,1.6,7.9,5.00,1
,Enderson Franco,26,0,0,,3.38,5,0,2,0,0,0,5.1,4,2,2,1,1,0,4,0,0,0,20,132,4.71,0.938,6.8,1.7,1.7,6.8,4.00,1
,Pat Venditte#,34,0,0,,16.20,2,0,0,0,0,0,3.1,4,6,6,1,2,0,2,3,0,0,19,29,10.41,1.800,10.8,2.7,5.4,5.4,1.00,1
,Ray Black,29,0,0,,4.50,2,0,1,0,0,0,2.0,4,1,1,1,1,0,5,0,0,0,11,110,6.21,2.500,18.0,4.5,4.5,22.5,5.00,1
,Pablo Sandoval,32,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,3,,6.21,0.000,0.0,0.0,0.0,0.0,,1
,Aaron Altherr,28,0,0,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1
,Gerardo Parra*,32,0,0,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1
,Team Totals,28.9,77,85,.475,4.38,162,162,161,1,0,41,1469.0,1395,773,715,227,519,26,1368,65,4,53,6256,96,4.55,1.303,8.5,1.4,3.2,8.4,2.64,1
,Rank in 15 NL teams,,10,6,,9,,,,5,8,8,1 ,9,10,10,11,6,,14,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
