Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Roderick Bernadina,19,31,118,104,8,31,4,0,2,12,3,1,9,21,.298,.371,.394,.765,41,2,3,2,0,0,0,2012,A,BAL
Anthony Caronia*,21,7,21,20,0,2,0,0,0,0,1,0,1,7,.100,.143,.100,.243,2,0,0,0,0,0,0,2012,A,BAL
Endy Chavez*,34,3,11,9,2,1,0,0,0,1,0,0,2,1,.111,.273,.111,.384,1,0,0,0,0,0,1,2012,A,BAL
Jake Cowan*,24,13,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2012,A,BAL
Justin Dalles,23,20,83,70,13,23,5,0,4,12,0,0,11,13,.329,.410,.571,.981,40,0,0,0,2,0,0,2012,A,BAL
Adam Davis,22,35,117,105,11,21,2,0,3,13,2,0,7,30,.200,.276,.305,.581,32,2,4,1,0,0,0,2012,A,BAL
Glynn Davis,20,101,465,397,53,100,16,2,0,25,29,9,51,91,.252,.342,.302,.644,120,4,6,6,5,0,0,2012,A,BAL
Nicky Delmonico*,19,95,393,338,49,84,22,0,11,54,8,1,47,73,.249,.351,.411,.762,139,7,7,0,1,0,1,2012,A,BAL
Jason Esposito,21,123,512,473,52,99,13,2,5,51,8,3,26,113,.209,.260,.277,.537,131,10,8,1,4,0,0,2012,A,BAL
Mychal Givens,22,100,388,337,43,82,15,0,2,27,13,8,39,49,.243,.330,.306,.635,103,12,5,6,1,0,1,2012,A,BAL
Lucas Herbst*,21,13,47,44,4,6,1,0,2,6,0,1,2,5,.136,.191,.295,.487,13,0,1,0,0,0,0,2012,A,BAL
Kyle Hoppy*,21,16,64,60,5,7,1,0,1,6,0,1,4,13,.117,.172,.183,.355,11,3,0,0,0,0,0,2012,A,BAL
Austin Knight#,22,6,10,9,1,1,1,0,0,0,0,0,1,3,.111,.200,.222,.422,2,1,0,0,0,0,0,2012,A,BAL
Dudley Leonora,20,16,53,49,3,8,2,0,0,0,0,0,3,11,.163,.212,.204,.416,10,1,0,1,0,0,0,2012,A,BAL
Gabriel Lino,19,56,227,206,28,45,13,0,4,18,1,1,16,64,.218,.282,.340,.622,70,8,3,0,2,0,0,2012,A,BAL
Gregory Lorenzo,21,19,77,72,13,24,2,2,1,3,6,2,1,22,.333,.368,.458,.827,33,0,3,1,0,0,0,2012,A,BAL
Adrian Marin,18,6,23,21,5,6,0,0,0,2,2,0,1,2,.286,.348,.286,.634,6,0,1,0,0,0,0,2012,A,BAL
Connor Narron#,20,119,486,439,49,102,21,1,10,58,2,3,39,101,.232,.300,.353,.653,155,8,5,0,3,1,0,2012,A,BAL
Mike Ohlman,21,51,209,171,27,52,16,2,2,28,0,1,33,27,.304,.411,.456,.868,78,4,1,0,4,0,1,2012,A,BAL
Jerome Pena#,23,21,90,80,13,20,4,1,1,8,3,0,8,19,.250,.326,.363,.688,29,4,1,1,0,0,0,2012,A,BAL
Mike Planeta,22,78,328,294,43,80,19,2,1,27,12,0,23,78,.272,.326,.361,.687,106,4,1,9,1,0,0,2012,A,BAL
Brian Roberts#,34,2,6,5,0,1,0,0,0,0,0,0,1,1,.200,.333,.200,.533,1,0,0,0,0,0,1,2012,A,BAL
Michael Rooney,23,3,15,15,0,1,1,0,0,0,0,0,0,5,.067,.067,.133,.200,2,0,0,0,0,0,0,2012,A,BAL
John Ruettiger*,22,26,119,105,17,32,6,0,0,13,10,1,13,20,.305,.378,.362,.740,38,2,0,0,1,0,0,2012,A,BAL
Steel Russell*,21,1,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,1,0,0,0,0,0,0,2012,A,BAL
Wynston Sawyer,20,86,337,289,26,64,14,0,2,49,2,1,39,52,.221,.318,.291,.608,84,5,4,0,5,0,0,2012,A,BAL
Sammie Starr,24,106,422,369,42,88,25,2,4,41,9,3,34,59,.238,.324,.350,.673,129,14,14,2,3,0,0,2012,A,BAL
Taylor Teagarden,28,3,12,9,0,3,2,0,0,3,0,0,2,5,.333,.417,.556,.972,5,0,0,0,1,0,1,2012,A,BAL
Joe Velleggia,23,6,25,24,2,5,2,0,1,4,0,0,1,8,.208,.240,.417,.657,10,0,0,0,0,0,0,2012,A,BAL
Brenden Webb*,22,101,409,311,51,78,23,4,11,48,18,3,87,108,.251,.422,.457,.878,142,2,7,1,3,0,0,2012,A,BAL
Tom Winegardner#,22,28,94,86,7,15,2,0,0,2,1,0,6,29,.174,.226,.198,.423,17,2,0,1,1,0,0,2012,A,BAL
