Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Aaron Altherr,21,110,471,420,65,106,27,6,8,50,25,8,38,102,.252,.319,.402,.722,169,4,6,1,6,1,1,2012,A,PHI
Miguel Alvarez,22,37,141,127,15,40,7,2,1,16,10,3,10,22,.315,.360,.425,.785,54,4,0,2,2,0,0,2012,A,PHI
Matt Campbell,24,23,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0,2012,A,PHI
Willie Carmona#,21,27,111,104,11,23,5,0,2,10,0,0,6,28,.221,.270,.327,.597,34,5,1,0,0,0,0,2012,A,PHI
Tim Carver,23,50,210,181,21,38,8,1,1,14,8,2,18,24,.210,.293,.282,.574,51,2,4,5,2,0,0,2012,A,PHI
Chris Duffy*,24,60,253,216,42,83,18,0,11,56,2,0,31,55,.384,.466,.620,1.087,134,4,4,0,2,1,0,2012,A,PHI
Kelly Dugan*,21,117,496,430,83,129,33,2,12,60,5,1,48,122,.300,.387,.470,.857,202,9,15,0,3,0,0,2012,A,PHI
Gauntlett Eldemire,23,72,286,233,47,53,13,2,2,18,18,5,38,65,.227,.351,.326,.677,76,2,7,7,1,1,0,2012,A,PHI
Trey Ford,21,22,81,70,6,11,0,1,1,6,1,0,11,21,.157,.272,.229,.500,16,0,0,0,0,0,0,2012,A,PHI
Maikel Franco,19,132,554,503,70,141,32,3,14,84,3,1,38,80,.280,.336,.439,.775,221,24,7,0,6,0,1,2012,A,PHI
Tyson Gillies*,23,2,8,5,2,2,0,0,0,0,0,0,2,0,.400,.625,.400,1.025,2,0,1,0,0,0,0,2012,A,PHI
Diego Gonzalez,21,17,41,39,3,6,0,0,0,2,4,0,1,14,.154,.175,.154,.329,6,2,0,1,0,0,0,2012,A,PHI
Gustavo Gonzalez,21,36,125,116,9,21,0,0,0,6,5,0,7,24,.181,.234,.181,.415,21,5,1,1,0,0,0,2012,A,PHI
Tyler Greene,19,23,89,75,6,11,6,0,1,7,2,0,13,37,.147,.270,.267,.536,20,4,0,0,1,0,0,2012,A,PHI
John Hill*,23,20,72,63,2,10,1,0,0,7,0,0,6,16,.159,.239,.175,.414,11,0,1,1,1,0,0,2012,A,PHI
Drew Hillman,23,8,24,24,0,4,0,0,0,1,0,0,0,7,.167,.167,.167,.333,4,1,0,0,0,0,0,2012,A,PHI
Ryan Howard*,32,3,12,8,2,5,1,0,0,4,0,0,3,2,.625,.667,.750,1.417,6,0,0,0,1,0,1,2012,A,PHI
Kyrell Hudson,21,64,239,219,28,49,11,1,1,21,23,7,10,73,.224,.277,.297,.574,65,6,7,1,2,0,0,2012,A,PHI
Gabriel Lino,19,37,148,132,16,30,10,0,3,14,0,2,14,33,.227,.311,.371,.682,49,6,2,0,0,0,0,2012,A,PHI
Josh Ludy,22,32,126,107,9,29,11,1,1,12,0,0,14,19,.271,.365,.421,.786,45,2,3,0,2,0,0,2012,A,PHI
Stephen Malcolm,22,48,156,136,13,23,5,1,1,7,4,4,15,44,.169,.260,.243,.502,33,1,2,2,1,0,0,2012,A,PHI
Harold Martinez,22,47,182,164,14,43,11,1,0,17,1,0,14,32,.262,.330,.341,.671,56,2,3,0,1,0,0,2012,A,PHI
Logan Moore*,21,30,116,96,11,17,6,0,1,11,0,1,16,29,.177,.319,.271,.590,26,1,4,0,0,0,0,2012,A,PHI
Carlos Perdomo,22,55,219,199,34,50,9,0,1,12,7,4,13,12,.251,.304,.312,.616,62,5,3,2,2,0,0,2012,A,PHI
Brian Pointer*,20,87,349,300,39,65,14,4,7,42,13,4,36,102,.217,.318,.360,.678,108,5,10,0,3,0,0,2012,A,PHI
Brock Stassi*,22,59,221,186,22,46,9,3,3,30,6,2,28,34,.247,.342,.376,.719,70,3,1,2,4,1,1,2012,A,PHI
Bob Stumpo#,24,36,142,120,11,31,4,1,1,17,0,2,20,20,.258,.362,.333,.695,40,2,0,1,1,0,0,2012,A,PHI
Alejandro Villalobos,20,66,286,265,31,74,16,2,1,21,1,2,15,30,.279,.318,.366,.684,97,7,1,3,2,0,0,2012,A,PHI
