Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Drew Beuerlein#,24,5,18,16,0,0,0,0,0,0,0,0,1,6,.000,.111,.000,.111,0,0,1,0,0,0,0
Ryan Casteel,21,71,271,251,28,70,24,2,2,28,6,2,19,44,.279,.332,.414,.746,104,6,1,0,0,0,0
Delta Cleary#,22,60,277,237,47,72,13,2,4,35,14,7,30,43,.304,.389,.426,.815,101,4,3,7,0,1,0
Taylor Featherston,22,105,444,378,75,113,30,4,12,53,15,4,53,87,.299,.393,.495,.887,187,5,8,1,4,0,1
Rosell Herrera#,19,63,237,213,22,43,8,2,1,26,6,3,21,49,.202,.271,.272,.543,58,3,0,1,2,0,1
Brian Humphries*,22,115,488,436,79,125,27,6,2,55,9,6,36,70,.287,.338,.390,.727,170,4,1,8,7,0,0
David Kandilas,21,83,325,278,47,74,22,2,4,49,19,3,38,54,.266,.360,.403,.763,112,3,4,3,2,1,0
Chandler Laurent,24,13,52,48,3,9,2,1,1,4,0,2,3,20,.188,.231,.333,.564,16,1,0,0,1,0,0
Tyler Massey*,22,104,437,394,72,115,21,3,10,71,22,7,35,77,.292,.350,.437,.787,172,8,2,3,3,0,0
Sam Mende,22,112,479,430,76,121,38,3,12,68,23,8,29,91,.281,.340,.467,.808,201,17,12,3,5,1,0
Jordan Ribera*,23,65,272,250,38,70,23,4,10,48,0,1,19,62,.280,.331,.524,.855,131,3,1,0,2,0,0
Harold Riggins,22,87,379,328,63,99,23,0,19,76,8,5,37,104,.302,.388,.546,.934,179,6,11,0,3,0,0
Jose Rivera,22,65,235,210,29,54,14,1,2,30,2,4,12,21,.257,.311,.362,.673,76,2,5,7,1,0,0
Jared Simon,23,114,466,413,70,110,23,1,14,58,5,3,34,113,.266,.342,.429,.771,177,11,15,1,3,0,0
Trevor Story,19,122,548,477,96,132,43,6,18,63,15,3,60,121,.277,.367,.505,.872,241,3,9,0,2,0,1
Will Swanner,20,88,372,325,60,98,24,1,16,61,3,2,38,101,.302,.385,.529,.915,172,7,7,1,1,0,0
Joey Wong*,24,14,61,56,7,14,0,4,0,4,2,2,4,11,.250,.300,.393,.693,22,2,0,1,0,0,0
