Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Austin Adams,28,0,0,,0.00,4,0,1,0,0,0,4.1,1,0,0,0,0,0,7,0,0,0,14,0.231,2.1,0.0,0.0,14.5,,,1
R.J. Alaniz,28,2,1,.667,6.39,10,0,6,0,0,2,12.2,18,10,9,3,7,1,23,0,0,2,63,1.974,12.8,2.1,5.0,16.3,3.29,,1
Dan Altavilla,26,2,1,.667,8.36,14,0,1,0,0,0,14.0,11,13,13,0,11,0,25,4,0,1,67,1.571,7.1,0.0,7.1,16.1,2.27,,1
Shawn Armstrong,28,0,0,,0.00,2,1,0,0,0,0,2.0,2,0,0,0,0,0,3,0,0,0,8,1.000,9.0,0.0,0.0,13.5,,,1
Gerson Bautista,24,0,0,,8.75,21,0,4,0,0,1,23.2,29,23,23,7,18,0,31,1,0,4,118,1.986,11.0,2.7,6.8,11.8,1.72,,1
Christian Bergman,31,2,3,.400,9.57,8,6,0,0,0,0,26.1,40,31,28,10,8,0,19,0,0,1,127,1.823,13.7,3.4,2.7,6.5,2.38,,1
Scott Boches,24,1,0,1.000,9.00,1,0,0,0,0,0,2.0,4,3,2,0,0,0,2,0,0,0,10,2.000,18.0,0.0,0.0,9.0,,,0
Chasen Bradford,29,0,0,,6.75,5,0,5,0,0,1,5.1,5,5,4,2,3,0,2,1,0,0,26,1.500,8.4,3.4,5.1,3.4,0.67,,1
Brandon Brennan,27,1,0,1.000,1.04,9,0,0,0,0,0,8.2,5,1,1,1,4,0,10,1,0,0,32,1.038,5.2,1.0,4.2,10.4,2.50,,1
Matt Carasiti,27,1,0,1.000,4.96,15,0,13,0,0,4,16.1,19,11,9,3,7,0,17,0,0,2,75,1.592,10.5,1.7,3.9,9.4,2.43,,1
Tyler Cloyd,32,2,8,.200,7.43,15,13,1,0,0,0,66.2,95,56,55,14,29,0,69,4,0,2,321,1.860,12.8,1.9,3.9,9.3,2.38,,1
Nabil Crismatt,24,0,5,.000,9.06,13,8,1,0,0,0,46.2,67,51,47,15,21,0,68,1,0,0,229,1.886,12.9,2.9,4.1,13.1,3.24,,1
Tyler Danish,24,0,4,.000,21.26,6,4,0,0,0,0,15.2,44,41,37,9,9,0,10,1,0,0,101,3.383,25.3,5.2,5.2,5.7,1.11,,1
Brian Ellington,28,0,1,.000,7.20,10,0,3,0,0,0,10.0,13,9,8,3,2,0,12,1,0,0,46,1.500,11.7,2.7,1.8,10.8,6.00,,1
Matthew Festa,26,1,1,.500,2.64,23,0,14,0,0,5,30.2,23,11,9,3,14,0,33,1,0,1,128,1.207,6.8,0.9,4.1,9.7,2.36,,1
Deivy Florido,18,0,0,,0.00,1,0,1,0,0,0,2.0,3,0,0,0,1,0,1,0,1,0,10,2.000,13.5,0.0,4.5,4.5,1.00,,0
Ryan Garton,29,4,2,.667,3.99,39,1,4,0,0,1,65.1,57,33,29,9,30,0,77,0,0,3,277,1.332,7.9,1.2,4.1,10.6,2.57,,1
Darin Gillies,26,1,2,.333,8.55,24,0,8,0,0,1,33.2,47,32,32,9,14,0,43,2,1,3,161,1.812,12.6,2.4,3.7,11.5,3.07,,0
Zac Grotz,26,1,0,1.000,0.00,2,0,0,0,0,0,3.0,2,0,0,0,1,0,3,0,0,0,12,1.000,6.0,0.0,3.0,9.0,3.00,,1
Taylor Guilbeau*,26,0,0,,1.80,5,0,1,0,0,0,5.0,3,1,1,0,2,0,5,0,0,2,19,1.000,5.4,0.0,3.6,9.0,2.50,,1
Jake Haberer,24,0,0,,13.50,3,0,1,0,0,0,4.0,8,7,6,2,2,0,2,0,0,0,24,2.500,18.0,4.5,4.5,4.5,1.00,,0
Carlos Hernandez,23,0,0,,0.00,1,0,1,0,0,0,0.2,1,0,0,0,0,0,1,0,0,0,3,1.500,13.5,0.0,0.0,13.5,,,0
Felix Hernandez,33,0,1,.000,5.06,2,2,0,0,0,0,5.1,6,3,3,0,4,0,7,2,0,1,27,1.875,10.1,0.0,6.8,11.8,1.75,,1
Ray Kerr*,24,1,0,1.000,0.00,1,0,0,0,0,0,2.1,0,0,0,0,0,0,2,0,0,0,7,0.000,0.0,0.0,0.0,7.7,,,0
Collin Kober,24,0,0,,4.50,1,0,1,0,0,0,2.0,3,1,1,1,3,0,0,0,0,1,10,3.000,13.5,4.5,13.5,0.0,0.00,,0
Wade LeBlanc*,34,0,0,,2.08,1,1,0,0,0,0,4.1,3,1,1,0,2,0,2,0,0,0,16,1.154,6.2,0.0,4.2,4.2,1.00,,1
Robinson Leyer,26,1,1,.500,4.58,13,0,2,0,0,0,19.2,20,11,10,3,11,0,27,0,0,2,87,1.576,9.2,1.4,5.0,12.4,2.45,,1
Parker Markel,28,2,0,1.000,2.60,22,0,19,0,0,8,27.2,13,9,8,3,21,0,44,2,1,11,119,1.229,4.2,1.0,6.8,14.3,2.10,,1
Darren McCaughan,23,0,6,.000,8.06,9,9,0,1,0,0,41.1,55,40,37,11,11,0,36,4,0,0,194,1.597,12.0,2.4,2.4,7.8,3.27,,1
Reggie McClain,26,3,4,.429,3.29,17,1,8,0,0,2,41.0,29,20,15,3,18,0,34,2,0,3,165,1.146,6.4,0.7,4.0,7.5,1.89,,1
David McKay,24,3,1,.750,5.15,30,0,11,0,0,1,43.2,31,26,25,4,31,2,71,10,0,4,201,1.420,6.4,0.8,6.4,14.6,2.29,,1
Tommy Milone*,32,4,2,.667,3.83,9,8,0,1,1,0,49.1,49,26,21,7,12,0,43,2,0,0,211,1.236,8.9,1.3,2.2,7.8,3.58,,1
Anthony Misiewicz*,24,8,6,.571,5.36,19,17,0,0,0,0,95.2,95,60,57,17,28,0,89,2,1,7,404,1.286,8.9,1.6,2.6,8.4,3.18,,1
Andrew Moore,25,0,5,.000,8.00,13,8,1,0,0,0,54.0,71,52,48,14,17,0,36,2,0,1,252,1.630,11.8,2.3,2.8,6.0,2.12,,1
Penn Murfee,25,0,0,,10.38,5,0,1,0,0,0,8.2,13,10,10,3,7,0,12,1,0,0,47,2.308,13.5,3.1,7.3,12.5,1.71,,0
Kristopher Negron,33,0,0,,18.00,2,0,2,0,0,0,1.0,3,2,2,1,0,0,0,0,0,0,6,3.000,27.0,9.0,0.0,0.0,,,1
Ljay Newsome,22,0,0,,6.35,1,1,0,0,0,0,5.2,5,4,4,1,1,0,10,0,0,0,23,1.059,7.9,1.6,1.6,15.9,10.00,,1
Jon Niese*,32,4,2,.667,5.12,14,13,0,0,0,0,70.1,82,45,40,13,24,0,38,2,0,3,306,1.507,10.5,1.7,3.1,4.9,1.58,,1
Sean Nolin*,29,6,4,.600,4.76,15,14,0,0,0,0,79.1,78,43,42,13,26,0,74,3,0,4,336,1.311,8.8,1.5,2.9,8.4,2.85,,1
Aaron Northcraft,29,0,2,.000,1.87,27,0,13,0,0,4,33.2,18,7,7,2,13,0,35,1,0,2,128,0.921,4.8,0.5,3.5,9.4,2.69,,1
Christian Pedrol,19,0,0,,40.50,1,0,0,0,0,0,1.1,6,6,6,4,2,0,0,0,0,0,12,6.000,40.5,27.0,13.5,0.0,0.00,,0
Nick Rumbelow,27,3,2,.600,8.17,19,0,8,0,0,0,25.1,37,26,23,5,15,0,22,2,0,2,128,2.053,13.1,1.8,5.3,7.8,1.47,,1
Tayler Scott,27,3,2,.600,6.43,20,0,3,0,0,1,35.0,32,25,25,4,19,1,47,2,0,4,152,1.457,8.2,1.0,4.9,12.1,2.47,,1
David Sheaffer,24,0,0,,63.00,2,0,1,0,0,0,1.0,8,8,7,2,0,0,0,0,0,0,12,8.000,72.0,18.0,0.0,0.0,,,0
Justus Sheffield*,23,2,6,.250,6.87,13,12,0,0,0,0,55.0,59,47,42,12,41,0,48,1,0,4,263,1.818,9.7,2.0,6.7,7.9,1.17,,1
Hunter Strickland,30,0,0,,3.00,3,0,0,0,0,0,3.0,2,1,1,1,1,0,4,0,0,0,12,1.000,6.0,3.0,3.0,12.0,4.00,,1
Erik Swanson,25,0,1,.000,5.55,10,6,0,0,0,0,24.1,28,16,15,5,12,0,28,0,0,0,111,1.644,10.4,1.8,4.4,10.4,2.33,,1
Matt Tenuta*,25,0,0,,8.76,9,2,2,0,0,0,12.1,19,13,12,2,8,0,10,1,0,2,62,2.189,13.9,1.5,5.8,7.3,1.25,,0
Sam Tuivailala,26,1,0,1.000,4.76,6,0,0,0,0,0,5.2,5,3,3,1,1,0,5,0,0,1,23,1.059,7.9,1.6,1.6,7.9,5.00,,1
Mike Wright,29,2,5,.286,5.28,15,12,0,0,0,0,58.0,61,35,34,4,17,0,56,2,0,2,251,1.345,9.5,0.6,2.6,8.7,3.29,,1
50 Players,27.0,61,78,.439,6.07,139,139,137,2,9,31,1204.2,1328,878,812,226,528,4,1243,58,4,75,5436,1.541,9.9,1.7,3.9,9.3,2.35,,0
