Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Ryan Adams,21,119,497,448,68,138,26,5,11,57,12,5,36,109,.308,.367,.462,.829,207,10,6,6,1,0,1
Matt Angle*,22,126,566,478,82,137,22,5,4,35,37,11,71,86,.287,.385,.379,.763,181,3,7,7,3,0,1
David Cash#,22,17,67,62,7,16,4,1,1,9,5,0,4,10,.258,.303,.403,.706,25,2,0,1,0,0,0
Victor Castillo#,23,39,128,117,11,27,4,0,4,12,0,2,8,29,.231,.276,.368,.643,43,5,0,1,2,0,0
Wally Crancer*,23,83,322,286,34,82,20,3,6,39,1,2,28,55,.287,.357,.441,.798,126,3,4,3,1,1,0
Paco Figueroa,25,22,98,86,12,27,4,0,0,8,4,1,8,16,.314,.367,.360,.728,31,3,1,0,3,0,0
Pedro Florimon#,21,81,305,269,28,60,18,1,0,19,13,2,27,97,.223,.298,.297,.595,80,3,3,3,3,0,1
Tyler Henson,20,127,541,502,71,133,25,3,11,62,20,3,25,121,.265,.310,.392,.703,197,12,9,3,2,2,0
Calvin Lester#,24,18,35,27,5,2,0,1,0,0,3,1,5,8,.074,.219,.148,.367,4,2,0,3,0,0,0
Joe Mahoney*,21,95,387,352,37,78,22,1,7,61,2,0,24,96,.222,.275,.349,.624,123,7,4,1,6,1,1
Anthony Martinez,24,115,468,423,54,109,27,1,11,54,3,1,38,113,.258,.316,.404,.720,171,5,1,0,6,2,0
Brendan Monaghan,23,47,160,137,14,27,6,0,1,14,4,3,18,38,.197,.297,.263,.560,36,3,2,2,1,0,0
Joe Nowicki*,25,130,550,492,74,136,36,6,19,78,14,4,46,142,.276,.345,.490,.835,241,10,8,0,4,2,0
Kieron Pope,21,107,421,383,50,89,18,2,12,45,7,3,21,139,.232,.302,.384,.685,147,9,17,0,0,0,0
Pedro Silveren,23,16,48,45,7,12,3,0,0,8,0,0,3,7,.267,.313,.333,.646,15,1,0,0,0,0,0
Jedidiah Stephen,24,7,27,25,2,1,0,0,0,0,0,0,1,13,.040,.111,.040,.151,1,0,1,0,0,0,0
Matthew Tucker#,25,77,293,255,43,73,18,2,3,33,6,6,29,54,.286,.368,.408,.776,104,6,5,2,2,1,0
Brian Valichka,24,30,106,92,12,25,5,1,1,12,1,1,10,23,.272,.368,.380,.748,35,1,4,0,0,1,0
Jason White*,24,49,178,150,22,38,4,1,0,15,8,4,20,47,.253,.354,.293,.648,44,1,4,3,1,0,0
Robbie Widlansky*,23,12,47,45,3,10,3,1,0,2,0,0,2,6,.222,.255,.333,.589,15,4,0,0,0,0,0
Jordan Wolf,23,2,7,4,0,3,0,1,0,1,1,1,2,0,.750,.857,1.250,2.107,5,0,1,0,0,0,0
