Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Chris Anderson*,22,18,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0
Joe Benson,20,69,290,254,39,63,16,3,4,27,17,11,24,73,.248,.326,.382,.708,97,5,7,2,3,0,1
Jeanfred Brito,20,47,175,158,15,37,4,2,0,14,7,6,13,19,.234,.295,.285,.580,45,2,1,2,1,0,0
David Bromberg*,20,27,1,0,1,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,0
Alexi Casilla#,23,2,9,7,2,4,0,0,0,1,0,1,2,1,.571,.667,.571,1.238,4,0,0,0,0,0,1
Chris Cates,23,122,479,408,44,103,13,0,0,39,8,9,45,41,.252,.330,.284,.614,116,9,4,18,4,0,0
Estarlin De Los Santos#,21,66,269,236,33,57,4,3,2,25,15,8,19,55,.242,.304,.309,.613,73,5,3,9,2,0,0
Allan de San Miguel,20,45,163,130,22,35,9,0,1,25,1,2,21,39,.269,.396,.362,.758,47,1,7,4,1,0,0
Mark Dolenc,23,119,451,389,77,101,9,8,3,41,31,8,41,120,.260,.338,.347,.685,135,7,6,13,2,0,0
Jair Fernandez,21,36,141,127,16,36,8,0,1,20,0,1,9,24,.283,.333,.370,.703,47,5,1,3,1,0,0
Paul Kelly,21,7,31,28,2,9,2,0,0,0,0,0,2,3,.321,.367,.393,.760,11,0,0,1,0,0,0
Danny Lehmann,22,31,117,104,13,25,4,3,0,6,0,2,9,15,.240,.313,.337,.650,35,1,2,2,0,0,0
Rene Leveret,22,49,202,182,26,52,9,0,3,34,2,1,17,37,.286,.351,.385,.736,70,5,2,0,1,0,0
Ozzie Lewis,22,60,237,211,27,46,10,1,4,23,7,3,24,67,.218,.295,.332,.627,70,1,0,0,2,0,0
Garrett Olson,23,65,275,247,32,61,11,2,5,37,10,6,17,30,.247,.297,.368,.666,91,9,2,6,3,1,0
Chris Parmelee*,20,69,289,226,41,54,10,3,14,49,3,1,52,83,.239,.385,.496,.881,112,2,5,1,5,1,1
Ben Petsch,23,21,77,67,5,15,1,0,0,6,5,4,10,13,.224,.325,.239,.563,16,2,0,0,0,0,0
Ben Revere*,20,83,374,340,51,129,17,10,1,43,44,13,27,31,.379,.433,.497,.930,169,1,5,2,0,2,1
Juan Richardson,21,36,138,126,12,26,3,0,0,10,4,3,10,21,.206,.268,.230,.498,29,1,1,0,1,0,0
Deibinson Romero,21,40,162,149,21,40,8,1,3,18,1,2,7,38,.268,.309,.396,.705,59,4,3,0,3,0,0
Ramon Santana,22,75,280,245,38,59,12,2,8,26,9,3,16,84,.241,.316,.404,.720,99,1,12,5,2,0,0
Eric Santiago,20,6,23,21,4,4,0,0,0,1,2,1,2,2,.190,.261,.190,.451,4,1,0,0,0,0,0
Andrew Schmiesing*,22,52,204,178,15,41,6,0,0,22,3,3,18,41,.230,.300,.264,.564,47,4,1,4,3,0,0
Steve Singleton#,22,65,259,235,37,71,6,2,6,32,2,6,13,29,.302,.348,.421,.769,99,3,5,3,3,0,0
Yangervis Solarte#,20,41,167,147,16,32,4,0,0,17,7,2,14,13,.218,.293,.245,.538,36,4,2,3,1,1,1
Gregory Yersich,21,97,365,338,36,76,15,1,8,28,1,2,21,84,.225,.271,.346,.617,117,8,2,0,4,0,0
