Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Eliezer Alfonzo,29,5,18,16,1,3,1,0,1,6,0,0,1,5,.188,.222,.438,.660,7,1,0,0,1,1,1,2008,A,SFG
Garrett Baker,24,119,485,435,60,115,24,7,9,63,11,5,33,89,.264,.329,.414,.743,180,12,11,2,4,1,0,2008,A,SFG
Brock Bond#,22,42,167,150,28,50,6,0,1,24,6,3,13,20,.333,.401,.393,.795,59,1,4,0,0,0,0,2008,A,SFG
Dayton Buller,27,26,110,96,20,27,6,1,5,17,2,0,14,23,.281,.373,.521,.894,50,1,0,0,0,0,0,2008,A,SFG
Juan Ciriaco,24,36,154,138,28,39,3,1,5,26,7,3,13,21,.283,.340,.428,.767,59,1,0,1,2,0,0,2008,A,SFG
Ramon Corona,22,34,135,116,17,24,2,2,4,16,7,1,8,21,.207,.273,.362,.635,42,1,4,3,4,1,0,2008,A,SFG
Tayler Creswell,21,13,45,40,5,8,1,0,0,3,3,1,4,14,.200,.289,.225,.514,9,0,1,0,0,0,0,2008,A,SFG
Charlie Culberson,19,81,313,282,31,66,11,2,3,27,6,6,18,57,.234,.290,.319,.609,90,4,6,3,4,0,1,2008,A,SFG
Andrew Davis#,24,121,481,439,44,111,28,3,3,56,4,2,33,77,.253,.303,.351,.654,154,7,1,2,6,1,0,2008,A,SFG
Dom Duggan,23,25,94,85,12,24,2,2,0,8,4,0,8,21,.282,.344,.353,.697,30,0,0,1,0,1,0,2008,A,SFG
Shane Jordan*,23,123,532,438,76,111,14,3,0,29,35,12,65,60,.253,.355,.299,.654,131,9,8,13,8,0,0,2008,A,SFG
Matt Klimas,20,29,106,97,3,23,5,0,0,12,3,1,8,28,.237,.302,.289,.591,28,1,1,0,0,0,0,2008,A,SFG
Thomas Neal,20,117,497,428,69,118,25,1,15,81,3,4,48,103,.276,.359,.444,.803,190,8,12,1,8,1,1,2008,A,SFG
Nick Noonan*,19,119,532,499,79,139,27,7,9,68,29,4,23,98,.279,.315,.415,.730,207,8,5,2,3,0,1,2008,A,SFG
Francisco Peguero,20,50,194,180,23,47,2,4,2,15,15,1,12,43,.261,.309,.350,.659,63,1,1,0,1,0,1,2008,A,SFG
Nestor Rojas,24,36,134,122,10,19,5,0,0,7,0,0,5,24,.156,.194,.197,.391,24,6,1,5,1,0,0,2008,A,SFG
Elio Sarmiento#,22,20,70,63,4,11,2,0,0,4,0,0,5,10,.175,.246,.206,.453,13,3,1,1,0,0,0,2008,A,SFG
James Simmons,22,107,386,354,49,82,12,3,5,37,25,10,22,132,.232,.277,.325,.602,115,6,1,7,2,0,0,2008,A,SFG
Skyler Stromsmoe#,24,19,66,55,6,11,0,0,0,0,2,1,10,9,.200,.333,.200,.533,11,0,1,0,0,0,0,2008,A,SFG
Angel Villalona,17,123,500,464,64,122,29,0,17,64,1,2,18,118,.263,.312,.435,.747,202,8,16,0,2,3,0,2008,A,SFG
Jackson Williams,22,47,180,156,22,28,7,0,2,13,0,0,15,37,.179,.275,.263,.538,41,5,6,2,1,0,1,2008,A,SFG
