Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Michael Barrett,28,133,477,424,48,117,32,3,16,61,0,3,40,61,.276,.345,.479,.824,110,203,7,7,2,4,3,1
1B,Derrek Lee,29,158,691,594,120,199,50,3,46,107,15,3,85,109,.335,.418,.662,1.080,174,393,12,5,0,7,23,1
2B,Todd Walker*,32,110,433,397,50,121,25,3,12,40,1,1,31,40,.305,.355,.474,.829,112,188,8,1,2,2,1,1
SS,Neifi Perez#,32,154,609,572,59,157,33,1,9,54,8,4,18,47,.274,.298,.383,.681,75,219,22,3,12,4,3,1
3B,Aramis Ramirez,27,123,506,463,72,140,30,0,31,92,0,1,35,60,.302,.358,.568,.926,135,263,15,6,0,2,4,1
LF,Todd Hollandsworth*,32,107,290,268,23,68,17,2,5,35,4,4,18,53,.254,.301,.388,.689,77,104,4,1,1,2,1,1
CF,Corey Patterson*,25,126,483,451,47,97,15,3,13,34,15,5,23,118,.215,.254,.348,.602,54,157,5,1,5,1,3,1
RF,Jeromy Burnitz*,36,160,671,605,84,156,31,2,24,87,5,4,57,109,.258,.322,.435,.757,94,263,12,3,1,5,3,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Jerry Hairston,29,114,430,380,51,99,25,2,4,30,8,9,31,46,.261,.336,.368,.704,82,140,5,12,7,0,0,1
IF,Nomar Garciaparra,31,62,247,230,28,65,12,0,9,30,0,0,12,24,.283,.320,.452,.772,97,104,6,2,0,3,0,1
UT,Jose Macias#,33,112,190,177,15,45,8,0,1,13,4,3,6,24,.254,.274,.316,.591,52,56,6,0,4,3,0,1
C,Henry Blanco,33,54,178,161,16,39,6,0,6,25,0,0,11,24,.242,.287,.391,.679,73,63,6,0,4,2,1,1
LF,Matt Murton,23,51,160,140,19,45,3,2,7,14,2,1,16,22,.321,.386,.521,.908,132,73,4,0,2,2,4,1
LF,Jason Dubois,26,52,152,142,15,34,12,0,7,22,0,1,7,49,.239,.289,.472,.761,93,67,3,3,0,0,1,1
SS,Ronny Cedeno,22,41,89,80,13,24,3,0,1,6,1,0,5,11,.300,.356,.375,.731,90,30,4,2,2,0,1,1
LF,Matt Lawton*,33,19,83,78,8,19,2,0,1,5,1,0,4,8,.244,.289,.308,.597,55,24,3,1,0,0,0,1
IF,Enrique Wilson#,31,15,25,22,1,3,2,0,0,0,0,0,3,1,.136,.240,.227,.467,22,5,0,0,0,0,0,1
LF,Ben Grieve*,29,23,25,20,1,5,0,0,0,1,0,0,5,7,.250,.400,.250,.650,74,5,0,0,0,0,1,1
OF,Jody Gerut*,27,11,16,14,1,1,1,0,0,0,0,0,2,3,.071,.188,.143,.330,-13,2,0,0,0,0,0,1
CI,Scott McClain,33,13,16,14,1,2,1,0,0,1,0,0,2,2,.143,.250,.214,.464,22,3,1,0,0,0,0,1
2B,Ryan Theriot,25,9,14,13,3,2,1,0,0,0,0,0,1,2,.154,.214,.231,.445,15,3,0,0,0,0,0,1
 ,Mike Fontenot*,25,7,5,2,4,0,0,0,0,0,0,0,2,0,.000,.600,.000,.600,74,0,0,1,0,0,0,1
 ,Geovany Soto,22,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
 ,Adam Greenberg*,24,1,1,0,0,0,0,0,0,0,0,0,0,0,,1.000,,,,0,0,1,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Carlos Zambrano#,24,33,84,80,8,24,6,2,1,6,0,0,0,25,.300,.300,.463,.763,93,37,2,0,4,0,0,1
P,Greg Maddux,39,34,83,76,4,13,0,0,1,5,1,0,0,15,.171,.171,.211,.382,-2,16,4,0,7,0,0,1
P,Mark Prior,24,26,56,48,5,11,2,0,0,3,0,0,2,14,.229,.260,.271,.531,38,13,0,0,6,0,0,1
P,Glendon Rusch*,30,45,43,41,2,6,2,0,0,0,0,0,1,9,.146,.186,.195,.381,-1,8,2,1,0,0,0,1
P,Jerome Williams,23,17,36,30,1,3,1,0,0,0,0,0,0,16,.100,.100,.133,.233,-40,4,0,0,6,0,0,1
P,Kerry Wood,28,21,21,18,0,2,2,0,0,2,0,0,1,6,.111,.158,.222,.380,-3,4,0,0,2,0,0,1
P,Ryan Dempster,28,61,14,14,0,1,0,0,0,0,0,0,0,5,.071,.071,.071,.143,-63,1,0,0,0,0,0,1
P,Sergio Mitre,24,19,12,11,2,4,1,0,0,1,0,0,0,1,.364,.364,.455,.818,110,5,0,0,1,0,0,1
P,Rich Hill*,25,9,6,6,1,2,0,0,0,0,0,0,0,2,.333,.333,.333,.667,73,2,0,0,0,0,0,1
P,John Koronka*,24,4,5,4,0,0,0,0,0,0,0,0,1,3,.000,.200,.000,.200,-42,0,0,0,0,0,0,1
P,Todd Wellemeyer,26,20,4,4,1,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,30,1,0,0,0,0,0,1
P,Michael Wuertz,26,73,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Roberto Novoa,25,48,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jon Leicester,26,6,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
P,Cliff Bartosh*,25,18,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,421,1,0,0,0,0,0,1
P,Joe Borowski,34,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Will Ohman*,27,67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Scott Williamson,29,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jermaine Van Buren,24,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chad Fox,34,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Remlinger*,39,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,LaTroy Hawkins,32,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,29.9,162,6161,5584,703,1506,323,23,194,674,65,39,419,920,.270,.324,.440,.764,95,2457,131,50,69,37,49,1
,Rank in 16 NL teams,,,,1,9,1,3,13,2,,13,12,16,3,2,11,2,4,,2,,12,,13,,1
,Non-Pitcher Totals,30.0,162,5792,5248,679,1438,309,21,192,657,64,39,414,820,.274,.331,.451,.781,100,2365,123,49,42,37,49,1
,Pitcher Totals,28.3,162,369,336,24,68,14,2,2,17,1,0,5,100,.202,.216,.274,.490,26,92,8,1,27,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
