Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Bengie Molina,30,119,449,410,45,121,17,0,15,69,0,2,27,41,.295,.336,.446,.782,108,183,14,1,5,6,2,1
1B,Darin Erstad*,31,153,667,609,86,166,33,3,7,66,10,3,47,109,.273,.325,.371,.696,87,226,8,1,4,2,3,1
2B,Adam Kennedy*,29,129,460,416,49,125,23,0,2,37,19,4,29,64,.300,.354,.370,.724,96,154,5,7,5,3,1,1
SS,Orlando Cabrera,30,141,587,540,70,139,28,3,8,57,21,2,38,50,.257,.309,.365,.674,81,197,10,3,4,2,4,1
3B,Dallas McPherson*,24,61,220,205,29,50,14,2,8,26,3,3,14,64,.244,.295,.449,.744,96,92,5,1,0,0,0,1
LF,Garret Anderson*,33,142,603,575,68,163,34,1,17,96,1,1,23,84,.283,.308,.435,.743,97,250,13,0,0,5,8,1
CF,Steve Finley*,40,112,440,406,41,90,20,3,12,54,8,4,26,71,.222,.271,.374,.645,71,152,6,3,1,4,3,1
RF,Vladimir Guerrero,30,141,594,520,95,165,29,2,32,108,13,1,61,48,.317,.394,.565,.959,154,294,16,8,0,5,26,1
DH,Jeff DaVanon#,31,108,271,225,42,52,10,1,2,15,11,6,39,44,.231,.347,.311,.658,80,70,6,2,3,2,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Chone Figgins#,27,158,720,642,113,186,25,10,8,57,62,17,64,101,.290,.352,.397,.749,101,255,9,0,9,5,1,1
OF,Juan Rivera,26,106,376,350,46,95,17,1,15,59,1,9,23,44,.271,.316,.454,.770,104,159,15,0,2,1,0,1
IF,Maicer Izturis#,24,77,210,191,18,47,8,4,1,15,9,3,17,21,.246,.306,.346,.652,75,66,5,0,1,1,2,1
C,Jose Molina,30,75,203,184,14,42,4,0,6,25,2,0,13,41,.228,.286,.348,.634,70,64,5,2,4,0,0,1
3B,Robb Quinlan,28,54,143,134,17,31,8,0,5,14,0,1,7,26,.231,.273,.403,.676,79,54,4,1,0,1,0,1
DH,Casey Kotchman*,22,47,143,126,16,35,5,0,7,22,1,1,15,18,.278,.352,.484,.836,122,61,3,0,1,1,0,1
C,Josh Paul,30,34,40,37,4,7,1,0,2,4,0,0,2,9,.189,.231,.378,.609,60,14,1,0,1,0,0,1
IF,Zach Sorensen#,28,12,13,12,3,2,1,0,0,0,0,0,0,2,.167,.167,.250,.417,10,3,0,0,1,0,0,1
DH,Curtis Pride*,36,11,11,11,2,1,1,0,0,0,0,0,0,4,.091,.091,.182,.273,-29,2,0,0,0,0,0,1
CI,Lou Merloni,34,5,7,5,1,0,0,0,0,1,0,0,1,2,.000,.143,.000,.143,-56,0,0,0,0,1,0,1
DH,Jeff Mathis,22,5,3,3,1,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,81,1,0,0,0,0,0,1
CF,Chris Prieto*,32,2,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
2B,Dave Matranga,28,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,John Lackey,26,3,6,6,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jarrod Washburn*,30,2,5,4,1,0,0,0,0,0,0,0,1,0,.000,.200,.000,.200,-39,0,0,0,0,0,0,1
P,Paul Byrd,34,2,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,35,1,0,0,0,0,0,1
P,Bartolo Colon,32,2,3,3,0,1,0,0,0,1,0,0,0,2,.333,.333,.333,.667,81,1,0,0,0,0,0,1
P,Kelvim Escobar,29,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Brendan Donnelly,33,5,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Scot Shields,29,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Ervin Santana,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kevin Gregg,27,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Greg Jones,28,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Joe Saunders*,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Francisco Rodriguez,23,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jake Woods*,23,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chris Bootcheck,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Bret Prinz,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Joel Peralta,29,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Esteban Yan,30,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jason Christiansen,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,29.9,162,6186,5624,761,1520,278,30,147,726,161,57,447,848,.270,.325,.409,.734,96,2299,125,29,43,39,51,1
,Rank in 14 AL teams,,,,4,7,6,11,7,10,,1,13,9,2,6,9,9,11,,9,,14,,12,,1
,Non-Pitcher Totals,29.9,162,6164,5604,760,1518,278,30,147,725,161,57,446,844,.271,.326,.410,.736,97,2297,125,29,42,39,51,1
,Pitcher Totals,27.7,162,22,20,1,2,0,0,0,1,0,0,1,4,.100,.143,.100,.243,-33,2,0,0,1,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
