Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Mike Piazza,36,113,442,398,41,100,23,0,19,62,0,0,41,67,.251,.326,.452,.778,104,180,7,3,0,0,6,1
1B,Doug Mientkiewicz*,31,87,313,275,36,66,13,0,11,29,0,1,32,39,.240,.322,.407,.729,93,112,11,2,2,2,7,1
2B,Miguel Cairo,31,100,367,327,31,82,18,0,2,19,13,3,19,31,.251,.296,.324,.620,65,106,5,4,12,5,2,1
SS,Jose Reyes#,22,161,733,696,99,190,24,17,7,58,60,15,27,78,.273,.300,.386,.687,81,269,7,2,4,4,0,1
3B,David Wright,22,160,657,575,99,176,42,1,27,102,17,7,72,113,.306,.388,.523,.912,140,301,16,7,0,3,2,1
LF,Cliff Floyd*,32,150,626,550,85,150,22,2,34,98,12,2,63,98,.273,.358,.505,.863,127,278,5,11,0,2,13,1
CF,Carlos Beltran#,28,151,650,582,83,155,34,2,16,78,17,6,56,96,.266,.330,.414,.744,97,241,9,2,4,6,5,1
RF,Victor Diaz,23,89,313,280,41,72,17,3,12,38,6,2,30,82,.257,.329,.468,.797,109,131,13,1,0,2,7,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
RF,Mike Cameron,32,76,343,308,47,84,23,2,12,39,13,1,29,85,.273,.342,.477,.819,115,147,5,4,1,1,0,1
2B,Kazuo Matsui#,29,87,295,267,31,68,9,4,3,24,6,1,14,43,.255,.300,.352,.652,73,94,2,5,5,4,1,1
UT,Marlon Anderson*,31,123,260,235,31,62,9,0,7,19,6,1,18,45,.264,.316,.391,.708,87,92,2,1,4,2,0,1
C,Ramon Castro,29,99,240,209,26,51,16,0,8,41,1,0,25,58,.244,.321,.435,.756,99,91,7,0,3,3,2,1
1B,Chris Woodward,29,81,192,173,16,49,10,0,3,18,0,0,13,46,.283,.337,.393,.730,94,68,2,2,2,2,0,1
1B,Mike Jacobs*,24,30,112,100,19,31,7,0,11,23,0,0,10,22,.310,.375,.710,1.085,180,71,5,1,0,1,0,1
1B,Jose Offerman#,36,53,80,72,5,18,2,0,1,10,0,0,6,11,.250,.316,.319,.636,70,23,3,1,1,0,0,1
OF,Eric Valent*,28,28,50,43,4,8,3,0,0,1,0,0,7,17,.186,.300,.256,.556,50,11,0,0,0,0,3,1
1B,Brian Daubach*,33,15,34,25,4,3,2,0,1,3,0,0,7,5,.120,.324,.320,.644,72,8,2,1,0,1,1,1
OF,Gerald Williams,38,39,32,30,9,7,2,0,1,3,2,0,1,7,.233,.258,.400,.658,72,12,0,0,1,0,0,1
MI,Anderson Hernandez#,22,6,19,18,1,1,0,0,0,0,0,1,1,4,.056,.105,.056,.161,-55,1,0,0,0,0,0,1
C,Mike Difelice,36,11,19,17,0,2,0,0,0,0,0,0,2,5,.118,.211,.118,.328,-9,2,1,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Pedro Martinez,33,29,76,69,2,6,0,0,0,1,0,0,1,26,.087,.100,.087,.187,-50,6,1,0,6,0,0,1
P,Tom Glavine*,39,30,71,64,2,13,0,0,0,3,0,0,2,13,.203,.227,.203,.430,16,13,0,0,5,0,0,1
P,Kris Benson,30,26,61,49,4,9,1,0,0,6,0,0,5,22,.184,.273,.204,.477,30,10,0,1,6,0,0,1
P,Victor Zambrano#,29,30,58,53,2,7,0,1,0,2,0,0,0,22,.132,.132,.170,.302,-20,9,0,0,5,0,0,1
P,Jae Weong Seo,28,14,34,29,2,3,1,0,0,4,0,0,3,11,.103,.188,.138,.325,-11,4,0,0,2,0,0,1
P,Kazuhisa Ishii*,31,18,30,25,1,5,0,0,0,2,0,0,1,12,.200,.231,.200,.431,16,5,0,0,4,0,0,1
P,Aaron Heilman,26,49,17,14,0,0,0,0,0,0,0,0,1,7,.000,.067,.000,.067,-80,0,0,0,2,0,0,1
P,Steve Trachsel,34,6,15,15,0,1,0,0,0,0,0,0,0,7,.067,.067,.067,.133,-64,1,0,0,0,0,0,1
P,Heath Bell,27,39,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
