Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Brian Schneider*,28,116,408,369,38,99,20,1,10,44,1,0,29,48,.268,.330,.409,.739,97,151,10,6,2,2,7,1
1B,Nick Johnson*,26,131,547,453,66,131,35,3,15,74,3,8,80,87,.289,.408,.479,.887,137,217,15,12,0,2,8,1
2B,Jose Vidro#,30,87,347,309,38,85,21,2,7,32,0,0,31,30,.275,.339,.424,.763,104,131,8,1,2,4,3,1
SS,Cristian Guzman#,27,142,492,456,39,100,19,6,4,31,7,4,25,76,.219,.260,.314,.574,53,143,12,1,8,2,6,1
3B,Vinny Castilla,37,142,549,494,53,125,36,1,12,66,4,2,43,82,.253,.319,.403,.722,93,199,16,7,1,4,7,1
LF,Marlon Byrd,27,74,244,216,20,57,15,2,2,26,5,1,18,47,.264,.318,.380,.698,87,82,5,1,5,4,1,1
CF,Brad Wilkerson*,28,148,661,565,76,140,42,7,11,57,8,10,84,147,.248,.351,.405,.756,103,229,6,7,3,2,9,1
RF,Jose Guillen,29,148,611,551,81,156,32,2,24,76,1,1,31,102,.283,.338,.479,.817,116,264,14,19,1,9,6,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI,Jamey Carroll,31,113,358,303,44,76,8,1,0,22,3,4,34,55,.251,.333,.284,.617,68,86,2,5,13,3,1,1
OF,Ryan Church*,26,102,301,268,41,77,15,3,9,42,3,2,24,70,.287,.353,.466,.820,118,125,6,5,1,3,0,1
CF,Preston Wilson,30,68,280,253,34,66,14,1,10,43,3,4,20,71,.261,.329,.443,.771,105,112,10,6,0,1,0,1
C,Gary Bennett,33,68,228,199,11,44,7,0,1,21,0,1,21,37,.221,.298,.271,.569,55,54,7,2,3,3,3,1
IF,Carlos Baerga#,36,93,174,158,18,40,7,0,2,19,0,0,7,17,.253,.318,.335,.653,76,53,4,8,1,0,0,1
2B,Junior Spivey,30,28,91,77,15,17,7,0,2,7,2,0,11,26,.221,.330,.390,.719,92,30,0,2,0,1,1,1
UT,Tony Blanco,23,56,65,62,7,11,3,0,1,7,1,0,2,19,.177,.215,.274,.490,30,17,0,1,0,0,0,1
3B,Ryan Zimmerman,20,20,62,58,6,23,10,0,0,6,0,0,3,12,.397,.419,.569,.988,162,33,1,0,0,1,0,1
1B,Wil Cordero,33,29,56,51,2,6,2,0,0,2,0,0,3,14,.118,.161,.157,.318,-14,8,0,0,0,2,1,1
