Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jhon Acosta,20,0,0,,5.40,5,0,0,0,0,0,10.0,6,7,6,2,10,0,9,0,0,0,45,1.600,5.4,1.8,9.0,8.1,0.90,0
David Bailey,23,1,3,.250,2.53,45,0,27,0,0,14,57.0,45,16,16,3,25,0,48,3,0,0,240,1.228,7.1,0.5,3.9,7.6,1.92,0
Francis Beltran,20,1,1,.500,9.68,16,0,11,0,0,0,17.2,24,22,19,0,19,0,16,4,0,4,97,2.434,12.2,0.0,9.7,8.2,0.84,1
Matt Bruback,21,4,2,.667,2.93,9,9,0,2,0,0,55.1,49,23,18,2,19,0,36,4,1,3,237,1.229,8.0,0.3,3.1,5.9,1.89,0
Ken Conroy,21,11,6,.647,4.33,27,25,1,1,0,0,137.1,151,90,66,7,78,0,108,19,0,17,635,1.667,9.9,0.5,5.1,7.1,1.38,0
Frangil Cordero*,19,2,3,.400,6.14,23,4,9,0,0,7,36.2,39,27,25,2,28,1,28,1,1,2,174,1.827,9.6,0.5,6.9,6.9,1.00,0
Juan Cruz,21,5,5,.500,3.28,17,17,0,2,1,0,96.0,75,50,35,6,60,0,106,13,1,8,423,1.406,7.0,0.6,5.6,9.9,1.77,1
Jose Cueto,23,0,4,.000,5.74,16,1,6,0,0,0,26.2,26,19,17,1,25,1,35,0,1,9,132,1.913,8.8,0.3,8.4,11.8,1.40,0
Larry Dant,23,1,0,1.000,6.53,6,3,1,0,0,0,20.2,27,17,15,5,6,0,8,0,0,0,92,1.597,11.8,2.2,2.6,3.5,1.33,0
Pete Duprey*,21,2,1,.667,1.75,12,0,2,0,0,0,25.2,28,9,5,1,9,1,15,1,0,3,114,1.442,9.8,0.4,3.2,5.3,1.67,0
Jamie Eppeneder*,21,7,1,.875,3.10,44,1,14,0,0,3,81.1,66,33,28,9,33,3,59,2,1,5,336,1.217,7.3,1.0,3.7,6.5,1.79,0
Steve Gagliano,22,2,0,1.000,4.22,12,2,3,0,0,0,32.0,34,18,15,0,13,0,13,1,0,1,145,1.469,9.6,0.0,3.7,3.7,1.00,0
Jeramy Gomer*,21,6,8,.429,4.60,24,24,0,1,0,0,135.0,141,84,69,15,55,0,98,11,1,12,607,1.452,9.4,1.0,3.7,6.5,1.78,0
Geremi Gonzalez,25,0,0,,0.00,1,1,0,0,0,0,0.2,0,0,0,0,0,0,2,0,0,0,2,0.000,0.0,0.0,0.0,27.0,,1
Stosh Jackson*,24,5,6,.455,5.49,42,4,23,0,0,2,83.2,90,58,51,5,40,0,54,9,0,9,381,1.554,9.7,0.5,4.3,5.8,1.35,0
Peyton Lewis,24,2,4,.333,2.63,15,0,5,0,0,2,24.0,21,11,7,2,14,1,23,1,0,2,104,1.458,7.9,0.8,5.3,8.6,1.64,0
Oscar Montero,22,4,1,.800,0.37,17,0,15,0,0,6,24.1,18,6,1,0,12,1,27,1,0,0,103,1.233,6.7,0.0,4.4,10.0,2.25,0
Aaron Sams*,24,0,4,.000,5.97,6,4,1,0,0,0,28.2,38,22,19,1,11,0,20,1,0,2,128,1.709,11.9,0.3,3.5,6.3,1.82,0
Ben Shaffar,22,6,9,.400,4.94,19,18,0,1,0,0,102.0,127,70,56,7,30,0,72,10,0,11,469,1.539,11.2,0.6,2.6,6.4,2.40,0
Jason Szuminski,21,3,1,.750,3.38,4,4,0,0,0,0,21.1,19,8,8,0,10,0,7,1,1,1,89,1.359,8.0,0.0,4.2,3.0,0.70,1
Bryan Warner*,25,0,0,,3.24,5,0,5,0,0,0,8.1,5,4,3,1,4,0,8,2,0,1,37,1.080,5.4,1.1,4.3,8.6,2.00,0
John Webb,21,7,6,.538,2.47,21,21,0,1,1,0,134.2,125,53,37,4,40,0,108,8,1,9,559,1.225,8.4,0.3,2.7,7.2,2.70,1
Dan Wiggins,23,1,3,.250,6.75,24,0,7,0,0,1,34.2,50,31,26,7,20,0,32,1,1,2,171,2.019,13.0,1.8,5.2,8.3,1.60,0
