Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Peter Bauer,21,1,5,.167,5.06,9,9,0,0,0,0,32.0,37,27,18,2,8,0,22,3,0,4,141,1.406,10.4,0.6,2.3,6.2,2.75,0
Marc Bluma,23,2,2,.500,4.28,48,0,19,0,0,1,67.1,75,48,32,3,27,3,52,5,0,1,306,1.515,10.0,0.4,3.6,7.0,1.93,0
Brian Cardwell,19,0,5,.000,9.09,11,6,2,0,0,0,31.2,41,38,32,7,21,0,29,1,1,2,154,1.958,11.7,2.0,6.0,8.2,1.38,0
Hugo Castellanos,20,0,3,.000,1.64,29,0,19,0,0,7,38.1,16,11,7,1,18,1,30,5,0,5,155,0.887,3.8,0.2,4.2,7.0,1.67,0
Aaron Dean,21,8,3,.727,3.28,19,19,0,0,0,0,112.2,99,55,41,8,38,0,89,6,0,4,472,1.216,7.9,0.6,3.0,7.1,2.34,0
Matt Ford*,19,5,3,.625,3.87,18,14,0,1,0,0,83.2,81,42,36,5,36,0,86,3,0,5,353,1.398,8.7,0.5,3.9,9.3,2.39,1
Frank Gracesqui*,20,0,1,.000,4.91,3,1,1,0,0,0,7.1,4,4,4,1,9,0,6,1,0,0,33,1.773,4.9,1.2,11.0,7.4,0.67,1
Rob Hamann,23,8,4,.667,2.95,34,1,19,0,0,6,58.0,48,25,19,4,21,4,34,5,0,9,244,1.190,7.4,0.6,3.3,5.3,1.62,0
Ryan Houston,20,5,1,.833,2.21,6,6,0,0,0,0,36.2,17,9,9,2,13,0,27,4,0,1,136,0.818,4.2,0.5,3.2,6.6,2.08,0
Travis Hubbel,21,8,6,.571,3.89,19,19,0,0,0,0,113.1,103,62,49,7,55,0,75,10,0,13,478,1.394,8.2,0.6,4.4,6.0,1.36,0
Peyton Lewis,24,0,3,.000,5.20,23,0,17,0,0,6,27.2,34,17,16,2,12,0,25,1,0,2,129,1.663,11.1,0.7,3.9,8.1,2.08,0
Diego Markwell*,19,0,1,.000,9.00,2,0,0,0,0,0,2.0,3,2,2,0,5,0,2,0,0,0,15,4.000,13.5,0.0,22.5,9.0,0.40,0
Jerrod Payne,22,0,2,.000,3.71,19,0,17,0,0,8,17.0,15,9,7,0,6,0,6,0,0,2,70,1.235,7.9,0.0,3.2,3.2,1.00,0
Eric Place*,25,0,1,.000,5.40,4,0,3,0,0,0,5.0,6,3,3,0,0,0,6,0,0,0,21,1.200,10.8,0.0,0.0,10.8,,0
Dana Reece*,23,0,0,,7.33,34,1,11,0,0,0,43.0,65,47,35,5,31,0,37,2,1,11,226,2.233,13.6,1.0,6.5,7.7,1.19,0
Cameron Reimers,21,7,11,.389,3.73,26,26,0,2,0,0,154.1,158,79,64,10,45,0,112,21,2,14,671,1.315,9.2,0.6,2.6,6.5,2.49,0
Tyler Renwick,21,3,2,.600,5.40,7,7,0,0,0,0,35.0,44,28,21,2,21,0,17,5,0,11,170,1.857,11.3,0.5,5.4,4.4,0.81,0
Marcos Sandoval,19,8,13,.381,4.56,28,25,0,2,1,0,163.2,188,105,83,20,49,3,100,15,2,3,721,1.448,10.3,1.1,2.7,5.5,2.04,0
Josh Stevens,21,4,4,.500,2.99,47,3,15,0,0,5,84.1,97,42,28,4,19,1,95,3,0,9,363,1.375,10.4,0.4,2.0,10.1,5.00,0
Justin Stine*,23,3,4,.429,3.13,41,0,9,0,0,1,54.2,53,28,19,2,26,1,46,0,0,3,229,1.445,8.7,0.3,4.3,7.6,1.77,0
