Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Juan Bazan,22,3,4,.429,1.74,15,0,12,0,0,1,20.2,15,8,4,1,14,0,15,0,0,0,94,1.403,6.5,0.4,6.1,6.5,1.07,0,2000,A,PIT
Jeff Bennett,20,10,13,.435,4.40,27,27,0,1,0,0,171.2,189,116,84,14,47,1,126,16,2,11,761,1.375,9.9,0.7,2.5,6.6,2.68,1,2000,A,PIT
Bobby Bradley,19,8,2,.800,2.29,14,14,0,3,0,0,82.2,62,31,21,3,21,0,118,4,0,2,336,1.004,6.8,0.3,2.3,12.8,5.62,0,2000,A,PIT
Mike Bumatay*,20,3,0,1.000,1.78,16,0,13,0,0,8,25.1,20,7,5,1,12,0,32,2,1,1,108,1.263,7.1,0.4,4.3,11.4,2.67,0,2000,A,PIT
D.J. Carrasco,23,5,4,.556,1.34,27,0,25,0,0,6,40.1,35,10,6,0,20,1,40,7,0,2,176,1.364,7.8,0.0,4.5,8.9,2.00,1,2000,A,PIT
Greg Dukeman,21,5,6,.455,4.57,25,19,2,0,0,0,132.0,151,91,67,17,46,0,82,14,1,16,606,1.492,10.3,1.2,3.1,5.6,1.78,0,2000,A,PIT
Jose Hernandez,19,0,1,.000,inf,1,0,0,0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,1,,,,,,0.00,0,2000,A,PIT
Derek Hurley*,22,2,1,.667,5.82,18,0,12,0,0,1,38.2,58,33,25,6,14,2,25,1,0,2,194,1.862,13.5,1.4,3.3,5.8,1.79,0,2000,A,PIT
Landon Jacobsen,21,3,0,1.000,3.64,5,4,0,0,0,0,29.2,40,16,12,0,13,0,25,4,0,1,141,1.787,12.1,0.0,3.9,7.6,1.92,0,2000,A,PIT
Mike Johnston*,21,4,2,.667,6.22,26,0,7,0,0,2,50.2,66,42,35,2,30,0,52,5,2,0,245,1.895,11.7,0.4,5.3,9.2,1.73,1,2000,A,PIT
Jason Landreth,24,0,0,,36.00,1,0,1,0,0,0,1.0,3,4,4,0,2,0,1,0,0,1,8,5.000,27.0,0.0,18.0,9.0,0.50,0,2000,A,PIT
Ryan Ledden,22,1,2,.333,3.35,30,0,24,0,0,7,45.2,39,25,17,2,25,0,37,5,0,1,204,1.401,7.7,0.4,4.9,7.3,1.48,0,2000,A,PIT
Jose Lopez,24,3,4,.429,2.35,29,7,10,2,1,1,76.2,54,27,20,3,35,3,73,1,1,6,315,1.161,6.3,0.4,4.1,8.6,2.09,0,2000,A,PIT
Alex Pena,22,0,0,,5.00,3,2,0,0,0,0,9.0,8,5,5,0,7,0,3,1,0,0,39,1.667,8.0,0.0,7.0,3.0,0.43,0,2000,A,PIT
Justin Reid,23,9,8,.529,3.02,27,22,4,5,0,3,170.0,146,82,57,12,30,0,176,3,0,5,694,1.035,7.7,0.6,1.6,9.3,5.87,0,2000,A,PIT
Jason Shelley,23,0,0,,9.00,3,0,2,0,0,1,6.0,8,8,6,3,2,0,6,0,0,1,29,1.667,12.0,4.5,3.0,9.0,3.00,0,2000,A,PIT
Paul Stabile*,24,0,0,,4.22,7,0,2,0,0,0,10.2,11,10,5,1,9,0,18,0,0,0,53,1.875,9.3,0.8,7.6,15.2,2.00,0,2000,A,PIT
Luis Torres,20,5,7,.417,4.49,23,21,1,0,0,0,110.1,121,73,55,10,60,0,68,12,0,4,511,1.640,9.9,0.8,4.9,5.5,1.13,0,2000,A,PIT
David Williams*,21,11,9,.550,2.96,24,24,0,1,1,0,170.0,145,66,56,14,39,2,193,9,0,4,687,1.082,7.7,0.7,2.1,10.2,4.95,1,2000,A,PIT
Shane Wright,23,3,3,.500,5.00,32,1,14,0,0,4,75.2,99,54,42,7,20,1,58,6,0,5,352,1.573,11.8,0.8,2.4,6.9,2.90,0,2000,A,PIT
