Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Travis Anderson,22,8,10,.444,5.10,27,27,0,2,1,0,143.0,142,99,81,14,73,1,106,9,0,18,646,1.503,8.9,0.9,4.6,6.7,1.45,0
Jose Calvo,20,2,1,.667,7.36,4,3,0,0,0,0,14.2,15,13,12,2,11,0,15,0,0,1,70,1.773,9.2,1.2,6.8,9.2,1.36,0
Ryan Fitzgerald,24,3,2,.600,3.75,28,0,11,0,0,1,50.1,44,24,21,6,21,1,43,3,0,4,217,1.291,7.9,1.1,3.8,7.7,2.05,0
Mike Gallo*,23,8,3,.727,4.86,24,13,3,0,0,0,90.2,104,58,49,6,27,1,56,3,1,4,406,1.445,10.3,0.6,2.7,5.6,2.07,1
Chris George,22,3,2,.600,1.38,48,0,43,0,0,24,58.2,34,12,9,3,21,3,54,1,0,3,221,0.938,5.2,0.5,3.2,8.3,2.57,0
Carlos Hernandez*,20,6,6,.500,3.82,22,22,0,2,1,0,110.2,92,57,47,8,63,0,115,11,1,10,490,1.401,7.5,0.7,5.1,9.4,1.83,1
Ryan Jamison,22,8,3,.727,2.10,41,7,15,0,0,7,98.2,66,32,23,3,38,3,95,10,1,8,402,1.054,6.0,0.3,3.5,8.7,2.50,0
Frank Lima,21,3,2,.600,3.34,18,0,7,0,0,1,29.2,26,14,11,2,14,0,31,1,0,1,127,1.348,7.9,0.6,4.2,9.4,2.21,0
Mike Nannini,19,7,4,.636,3.55,15,15,0,3,0,0,101.1,85,45,40,4,33,0,86,2,0,1,411,1.164,7.5,0.4,2.9,7.6,2.61,0
Darwin Peguero*,21,3,4,.429,3.13,39,3,14,0,0,0,77.2,67,33,27,4,36,4,62,4,0,8,331,1.326,7.8,0.5,4.2,7.2,1.72,0
Santiago Ramirez,21,3,3,.500,6.07,23,0,12,0,0,5,29.2,27,28,20,6,32,1,22,3,1,3,146,1.989,8.2,1.8,9.7,6.7,0.69,1
Nick Roberts,23,13,6,.684,3.10,22,20,1,2,1,0,139.1,121,53,48,10,61,1,107,5,1,5,587,1.306,7.8,0.6,3.9,6.9,1.75,0
Derek Stanford,21,11,6,.647,3.99,28,25,0,3,1,0,169.0,141,85,75,11,92,3,133,18,0,15,736,1.379,7.5,0.6,4.9,7.1,1.45,0
Rob Stiehl,19,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,0,1,0,1,0,0,1,5,2.000,9.0,0.0,9.0,9.0,1.00,0
Don Thomas*,24,4,1,.800,3.03,43,1,14,0,0,2,62.1,65,28,21,3,34,2,44,5,1,6,279,1.588,9.4,0.4,4.9,6.4,1.29,0
Luis Vasquez*,20,0,1,.000,14.54,2,2,0,0,0,0,4.1,9,8,7,1,2,0,5,2,0,1,24,2.538,18.7,2.1,4.2,10.4,2.50,0
Johnny Whitesides,22,0,2,.000,4.56,13,0,5,0,0,1,25.2,25,17,13,2,9,0,17,0,0,2,113,1.325,8.8,0.7,3.2,6.0,1.89,0
