Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Brad Baker,19,12,7,.632,3.07,27,27,0,0,0,0,137.2,125,58,47,3,55,0,126,15,0,10,591,1.308,8.2,0.2,3.6,8.2,2.29,0
Jason Bottenfield,23,1,2,.333,7.18,14,0,4,0,0,0,26.1,44,28,21,3,6,0,21,3,0,2,132,1.899,15.0,1.0,2.1,7.2,3.50,0
Eleuterio Castro,22,3,1,.750,3.22,30,0,13,0,0,1,58.2,57,33,21,2,19,0,41,3,0,6,251,1.295,8.7,0.3,2.9,6.3,2.16,0
Rodney Dickinson,24,1,1,.500,1.00,13,0,3,0,0,1,27.0,20,4,3,0,4,1,30,1,0,1,103,0.889,6.7,0.0,1.3,10.0,7.50,0
Jerome Gamble,20,5,3,.625,2.52,15,15,0,0,0,0,78.2,69,26,22,1,32,0,71,5,0,9,335,1.284,7.9,0.1,3.7,8.1,2.22,0
Eric Glaser,22,9,6,.600,3.33,32,16,8,1,1,1,124.1,103,53,46,14,34,1,120,3,0,4,493,1.102,7.5,1.0,2.5,8.7,3.53,0
Ian Harvey,23,2,1,.667,2.63,9,0,5,0,0,0,13.2,12,5,4,2,4,1,17,0,0,1,57,1.171,7.9,1.3,2.6,11.2,4.25,0
Kregg Jarvais,23,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0.000,0.0,0.0,0.0,0.0,,0
Mauricio Lara*,21,1,0,1.000,1.41,16,0,4,0,0,0,32.0,25,11,5,2,13,0,33,2,0,5,133,1.188,7.0,0.6,3.7,9.3,2.54,0
B.J. Leach,22,3,3,.500,1.62,60,0,58,0,0,40,72.1,45,23,13,4,20,1,87,2,0,5,289,0.899,5.6,0.5,2.5,10.8,4.35,0
Wil Ledezma*,19,2,4,.333,5.13,14,14,0,0,0,0,52.2,51,33,30,3,36,0,60,2,0,5,240,1.652,8.7,0.5,6.2,10.3,1.67,1
Anastacio Martinez,21,9,6,.600,4.64,23,23,0,0,0,0,120.1,130,69,62,8,50,0,107,2,1,12,526,1.496,9.7,0.6,3.7,8.0,2.14,1
Ric Riccobono,20,10,7,.588,3.27,25,24,0,0,0,0,124.0,116,69,45,11,49,0,72,11,0,5,548,1.331,8.4,0.8,3.6,5.2,1.47,0
Mike Rupp,22,6,4,.600,3.78,30,1,5,0,0,0,64.1,65,30,27,4,29,0,44,3,0,1,282,1.461,9.1,0.6,4.1,6.2,1.52,0
Alex Solano,22,3,7,.300,5.46,33,1,19,0,0,0,56.0,65,45,34,8,22,1,38,5,0,6,259,1.554,10.4,1.3,3.5,6.1,1.73,0
Corey Spencer*,23,8,2,.800,2.61,53,0,11,0,0,2,96.2,90,46,28,4,34,0,119,5,0,4,423,1.283,8.4,0.4,3.2,11.1,3.50,0
Lance Surridge,23,3,1,.750,3.45,23,4,6,0,0,2,60.0,56,24,23,1,19,0,57,4,0,5,254,1.250,8.4,0.2,2.9,8.6,3.00,0
Dennis Tankersley,21,5,3,.625,4.06,15,15,0,1,1,0,75.1,73,41,34,4,32,0,74,4,1,1,326,1.394,8.7,0.5,3.8,8.8,2.31,1
Chaz Terni,21,0,0,,45.00,1,0,1,0,0,0,1.0,5,8,5,2,2,0,0,0,0,0,11,7.000,45.0,18.0,18.0,0.0,0.00,0
Joe Troilo,22,0,0,,1.17,2,1,1,0,0,0,7.2,4,1,1,1,1,0,8,0,0,0,26,0.652,4.7,1.2,1.2,9.4,8.00,0
